EAN;Produto_Original;Preco;Farmacia;Preco_De_Tabela;Preco_Pix;Preco_Cartao;Status_Preco
7898636193493;Suplemento Hidroeletrolítico Sorox Sabor Uva 550ml;Consultar;Vera Cruz;12.90;11.28;11.87;Esgotado
7894916512725;Impere 10mg 30 comprimidos revestidos;Consultar;Vera Cruz;187.82;146.31;51.34;Esgotado
7896094921870;Ondif 4mg 10 filmes;Consultar;Vera Cruz;49.18;44.38;46.72;Disponível
7896026304719;Pradaxa 150mg 60 cápsulas;Consultar;Vera Cruz;418.48;318.04;111.59;Disponível
7892828001405;Sepurin 120mg + 20mg 20 drágeas;Consultar;Vera Cruz;50.55;45.62;48.02;Disponível
7898906376434;Tiorfan 10mg 18 sachês com 1g de granulado;Consultar;Vera Cruz;61.49;52.57;55.34;Disponível
7894916550055;Propranolol 40mg 30 comprimidos;Consultar;Vera Cruz;17.28;13.79;14.52;Disponível
7896226102801;Suplemento Vitamínico Vitergan Zinco PL 30 comprimidos revestidos;Consultar;Vera Cruz;127.30;99.17;52.20;Disponível
7896658026546;Dorilax DT 12 Comprimidos;Consultar;Vera Cruz;15.65;13.53;14.24;Disponível
7891317031282;Regulador Intestinal 20 Bí 30 Cápsulas com 335mg;Consultar;Vera Cruz;243.90;231.71;81.30;Disponível
7893093016354;Previgrip Weleda 50ml;Consultar;Vera Cruz;103.50;91.45;96.26;Disponível
7897595901323;Puran T4 75mcg 30 comprimidos;Consultar;Vera Cruz;22.26;15.44;16.25;Disponível
7896637023047;Reuquinol 400mg 30 comprimidos revestidos;Consultar;Vera Cruz;120.05;101.50;53.42;Disponível
7896026306720;Glyxambi 10mg/ 5mg 30 Comprimidos Revestidos;Consultar;Vera Cruz;500.50;475.48;166.83;Disponível
7896331709360;Pomada Calotrat Plantar 200mg/g Kley Hertz 20g;Consultar;Vera Cruz;34.90;28.84;30.36;Disponível
7896641808999;Dexilant 30mg Takeda 60 cápsulas de liberação retardada;Consultar;Vera Cruz;259.52;219.42;76.99;Disponível
7891058212070;Daonil 5mg 30 comprimidos;Consultar;Vera Cruz;25.59;19.21;20.22;Disponível
7891721014130;Euthyrox 150mcg 50 comprimidos;Consultar;Vera Cruz;60.50;44.26;46.59;Disponível
7896637025096;Miosan CAF 5mg + 30mg 15 comprimidos revestidos;Consultar;Vera Cruz;31.66;25.56;26.91;Disponível
7897460400357;Transamin 250mg 12 comprimidos;Consultar;Vera Cruz;86.39;67.30;70.84;Disponível
7897322707211;Lisador 24 comprimidos;Consultar;Vera Cruz;67.48;64.11;67.48;Esgotado
7896094201514;Descongestionante Nasal Salsep 0,9% Spray 50ml;Consultar;Vera Cruz;26.60;22.74;23.94;Esgotado
7896094908529;Doril Enxaqueca 18 comprimidos revestidos;Consultar;Vera Cruz;41.99;35.10;36.95;Esgotado
7896255766456;Vibral 30mg/ml Gotas 10ml;Consultar;Vera Cruz;25.63;22.40;23.58;Disponível
7898040322700;Belpele 3mg/g Gel 30g;Consultar;Vera Cruz;128.54;109.91;57.85;Disponível
7896658034015;Zior 250mg 14 comprimidos;Consultar;Vera Cruz;83.87;67.73;71.29;Disponível
7891045008433;Nordette 150mcg / 30mcg 21 comprimidos revestidos;Consultar;Vera Cruz;13.76;10.46;11.01;Disponível
7896094209206;Ebatz 4mg 30 comprimidos revestidos;Consultar;Vera Cruz;170.16;126.08;66.36;Disponível
7894916508940;Bramicar 80mg 30 comprimidos;Consultar;Vera Cruz;99.56;76.61;80.64;Disponível
7897337712590;Meticorten 5mg 20 comprimidos;Consultar;Vera Cruz;26.20;21.65;22.79;Disponível
7896094210233;Stanglit 15mg 60 comprimidos;Consultar;Vera Cruz;146.43;102.94;54.18;Disponível
7896226102092;Monaless 600mg 60 cápsulas gelatinosas moles;Consultar;Vera Cruz;163.93;119.92;63.12;Esgotado
7896714203515;Fluxon 25mg 30 comprimidos;Consultar;Vera Cruz;14.18;13.47;14.18;Disponível
7896070600485;Fenergan 50mg/2ml Solução Injetável 25 ampolas com 2ml cada;Consultar;Vera Cruz;122.10;99.76;52.51;Esgotado
7896658002403;Xarope Leucogen Sabor Caramelo 120ml;Consultar;Vera Cruz;118.12;95.38;50.20;Disponível
7896094202757;Cardilol 3,125mg 30 comprimidos;Consultar;Vera Cruz;50.03;38.02;40.02;Disponível
7898040325282;Solução Nasal Spray Maresis Ar 0,9% 100ml;Consultar;Vera Cruz;64.12;56.65;59.63;Disponível
7896658008559;Mirtax 10mg 15 comprimidos revestidos;Consultar;Vera Cruz;18.83;16.10;16.95;Disponível
7896004726700;Folifolin 5mg EMS 30 comprimidos;Consultar;Vera Cruz;19.96;14.22;14.97;Disponível
7896112423294;Tantin 0,060mg + 0,015mg 84 comprimidos revestidos;Consultar;Vera Cruz;90.64;70.60;74.32;Disponível
7891035010866;Pastilhas para Garganta Strepsils Sabor Mel e Limão 16 pastilhas;Consultar;Vera Cruz;31.99;25.83;27.19;Disponível
7898029557123;Procoralan 5mg 56 comprimidos revestidos;Consultar;Vera Cruz;192.90;155.77;54.66;Disponível
7896112160298;Ibupril 400mg 10 comprimidos;Consultar;Vera Cruz;26.82;8.41;8.85;Disponível
7896094910553;Doril 6 comprimidos;Consultar;Vera Cruz;13.59;11.11;11.69;Disponível
7896261015586;Exforge HCT 160mg + 12,5mg + 5mg 28 comprimidos revestidos;Consultar;Vera Cruz;202.06;191.96;67.35;Disponível
7896108002342;Óleo de Prímula 500mg Bionatus 45 Cápsulas;Consultar;Vera Cruz;59.90;39.83;41.93;Esgotado
7896006214007;Andriodermol 50ml;Consultar;Vera Cruz;26.32;21.76;22.90;Disponível
7891106004213;Aspirina 500mg 10 comprimidos;Consultar;Vera Cruz;12.00;10.83;11.40;Disponível
7896026304245;Micardis 40mg 30 comprimidos;Consultar;Vera Cruz;242.09;229.99;80.70;Esgotado
7898133139420;Laxante L-Enema 130ml;Consultar;Vera Cruz;0.00;18.51;0.00;Esgotado
7897316802236;Solução Oftálmica Pilocarpina 2% 10ml;Consultar;Vera Cruz;45.45;35.41;37.27;Esgotado
7896206407896;Symbicort Spray 6/100 mcg 60 doses de pó de uso inalatório;Consultar;Vera Cruz;207.60;197.22;69.20;Esgotado
7896004803463;Solução Nasal Naridrin Pediátrico 15ml;Consultar;Vera Cruz;23.13;13.84;14.57;Disponível
7896658038112;Tormiv SL 10mg Sabor Limão 10 comprimidos sublinguais;Consultar;Vera Cruz;36.34;30.38;31.98;Disponível
7896026305310;Micardis Anlo 80mg + 5mg 30 comprimidos;Consultar;Vera Cruz;169.72;135.43;71.28;Disponível
7891106914024;Neovlar 0,25mg + 0,05mg 21 drágeas;Consultar;Vera Cruz;9.76;6.95;7.32;Disponível
7896112402862;Otiblock Spray 45ml;Consultar;Vera Cruz;105.90;100.61;52.95;Esgotado
7898582380183;Belara 2mg + 0,03mg 21 comprimidos revestidos;Consultar;Vera Cruz;68.01;51.04;53.73;Disponível
7896523206288;Spray Ciflogex Sabor Menta 30ml;Consultar;Vera Cruz;32.18;18.34;19.31;Disponível
7898040322328;Ginesse 0,075mg + 0,02mg 63 comprimidos;Consultar;Vera Cruz;90.33;66.07;69.55;Disponível
7896658001116;Candicort 20mg + 0,64mg Creme Dermatológica 30g;Consultar;Vera Cruz;46.35;40.51;42.64;Disponível
7891142115478;Alivium Infantil 50mg/ml Sabor Tutti Frutti 30ml;Consultar;Vera Cruz;52.99;45.31;47.69;Disponível
7896026306751;Glyxambi 25mg + 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;500.50;475.48;166.83;Disponível
7896112422273;Novanlo 5mg 90 comprimidos;Consultar;Vera Cruz;302.21;229.68;80.59;Disponível
7896026120555;Descongestionante Penetro 45ml;Consultar;Vera Cruz;35.28;30.50;32.10;Disponível
7896006290285;Uniprazol 20mg 56 cápsulas;Consultar;Vera Cruz;46.55;44.22;46.55;Esgotado
7891317008581;Perivasc 450mg + 50mg 30 comprimidos revestidos;Consultar;Vera Cruz;78.60;60.49;63.67;Disponível
7894916509718;Rusovas 10mg 60 comprimidos revestidos;Consultar;Vera Cruz;121.59;115.51;60.80;Disponível
7896261012523;Diovan Amlo Fix 160mg + 10mg 28 comprimidos revestidos;Consultar;Vera Cruz;208.15;197.74;69.38;Esgotado
7898029550315;Acertanlo 3,5mg + 2,5mg 30 comprimidos;Consultar;Vera Cruz;65.61;62.33;65.61;Disponível
5000456073240;Edistride 10mg 30 comprimidos;Consultar;Vera Cruz;236.94;225.09;78.98;Disponível
7896026302784;Berotec 100mcg/ml 200 doses 10ml;Consultar;Vera Cruz;35.13;29.71;31.27;Disponível
7896094925885;Lavagem Nasal Rinosoro Alto Volume 30 sachês;Consultar;Vera Cruz;79.72;58.31;61.38;Disponível
7896227800089;Salonpas Gel 20g;Consultar;Vera Cruz;20.77;16.58;17.45;Esgotado
7891058021580;Anador 500mg/ml Gotas 20ml;Consultar;Vera Cruz;28.37;26.95;28.37;Esgotado
7896094919631;Apracur Duo 20 comprimidos;Consultar;Vera Cruz;25.21;22.28;23.45;Esgotado
7896658016691;Bravan 320mg 30 comprimidos revestidos;Consultar;Vera Cruz;63.81;60.62;63.81;Disponível
7896094210271;Iumi ES 3mg + 0,02mg 30 comprimidos revestidos;Consultar;Vera Cruz;77.87;62.67;65.97;Disponível
7898029550834;Triplixam 10mg + 2,5mg + 10mg 30 comprimidos revestidos;Consultar;Vera Cruz;143.03;135.88;71.52;Disponível
7896658003141;Decadron 4mg 10 comprimidos;Consultar;Vera Cruz;26.03;21.76;22.91;Disponível
7896094917255;Atrofem 400mg 2 cápsulas;Consultar;Vera Cruz;7.03;5.95;6.26;Esgotado
7896015516970;Sal de Frutas Eno Guaraná 2 envelopes com 5g;Consultar;Vera Cruz;4.98;3.88;4.08;Disponível
7896641804380;Kaloba 825mg/ml Gotas 20ml;Consultar;Vera Cruz;105.13;85.89;90.41;Disponível
7896261018310;Analgésico CataflamPRO Emugel 150g;Consultar;Vera Cruz;89.68;70.71;74.43;Esgotado
7898037080286;Complexo Homeopático Almeida Prado N 28 60 Comprimidos;Consultar;Vera Cruz;28.90;27.46;28.90;Disponível
7897947615236;Lactolínea 667mg/ml Sabor Salada de Frutas 120ml;Consultar;Vera Cruz;23.99;18.91;19.91;Esgotado
7891317009267;Ártico 1,5g + 1,2g 30 sachês com 5g de pó para solução oral;Consultar;Vera Cruz;259.30;189.68;66.55;Disponível
7891058169015;Antialérgico Allegra 180mg 10 comprimidos revestidos;Consultar;Vera Cruz;89.90;72.60;76.42;Disponível
7897337716208;Cerazette 75mcg 84 comprimidos revestidos;Consultar;Vera Cruz;148.36;94.43;99.40;Disponível
7898244720852;Motix FQM 50 Comprimidos;Consultar;Vera Cruz;107.90;95.33;50.18;Esgotado
7891058008635;Analgésico Novalgina 500mg 30 comprimidos;Consultar;Vera Cruz;46.94;41.47;43.65;Disponível
7896094928046;AAS Protect 100mg 30 comprimidos revestidos de liberação entérica;Consultar;Vera Cruz;23.27;20.12;21.18;Disponível
7894916502863;DEFLAIMMUN - 7,5mg, 20 comprimidos;Consultar;Vera Cruz;67.28;54.33;57.19;Disponível
7896112402664;Dozoito 25mg 30 comprimidos;Consultar;Vera Cruz;36.78;20.26;21.33;Disponível
7896016807800;Eliquis 5mg 60 comprimidos revestidos;Consultar;Vera Cruz;401.32;381.25;133.77;Esgotado
7896658038716;Pant Sec 50mg/ml Refil 50ml;Consultar;Vera Cruz;63.96;60.76;63.96;Disponível
7896004787527;Linadib 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;142.50;135.38;71.25;Disponível
7896112400691;Nebilet 5mg 60 comprimidos;Consultar;Vera Cruz;248.17;235.76;82.72;Disponível
7896255766852;Duspatalin 200mg 30 cápsulas gelatinosas duras de liberação prolongada;Consultar;Vera Cruz;214.80;204.06;71.60;Esgotado
7891058006716;Antialérgico Allegra D 60mg + 120mg 10 comprimidos revestidos de camada dupla;Consultar;Vera Cruz;72.95;58.91;62.01;Disponível
7895858017385;Benestare 625mg 30 comprimidos revestidos;Consultar;Vera Cruz;71.93;62.87;66.18;Disponível
7896658008122;Artrosil 320mg 20 cápsulas duras de liberação prolongada;Consultar;Vera Cruz;64.46;53.28;56.08;Disponível
7891317411923;Proflam 100mg 12 comprimidos;Consultar;Vera Cruz;81.26;64.08;67.45;Disponível
7896094200920;Libiam 2,5mg 28 comprimidos;Consultar;Vera Cruz;100.64;76.48;80.51;Disponível
7896094209299;Quenzor 100mg 30 cápsulas duras de liberação prolongada;Consultar;Vera Cruz;72.25;68.64;72.25;Esgotado
7896181920410;Corus 50mg 30 comprimidos revestidos;Consultar;Vera Cruz;15.12;4.60;4.84;Esgotado
7896094211469;Sumax 100mg 6 comprimidos revestidos;Consultar;Vera Cruz;119.36;98.65;51.92;Disponível
7896004712857;Vitafer 109mg 50 comprimidos revestidos;Consultar;Vera Cruz;16.88;16.04;16.88;Disponível
7898948648087;Androgel 50mg 30 envelopes com 5g de gel de uso dermatológico;Consultar;Vera Cruz;343.94;287.54;100.89;Disponível
7896112141679;Digestil 4mg/ml Sabor Menta 20ml;Consultar;Vera Cruz;21.80;20.71;21.80;Esgotado
7896112416135;Lipless 100mg 60 comprimidos;Consultar;Vera Cruz;185.52;176.24;61.84;Esgotado
7896227800898;Adesivos Salonpas Pequeno 10un;Consultar;Vera Cruz;11.17;9.23;9.72;Disponível
7896331709193;Proctocaps 20 cápsulas;Consultar;Vera Cruz;34.09;28.50;30.00;Esgotado
7896094208674;Iumi 3mg + 0,02mg 72 comprimidos revestidos;Consultar;Vera Cruz;184.68;121.06;63.72;Disponível
7896685303467;Suplemento Vitamínico Imunoglucan DS 30 Cápsulas;Consultar;Vera Cruz;110.90;97.98;51.57;Disponível
7896094201378;Libiam 1,25mg 28 comprimidos revestidos;Consultar;Vera Cruz;69.72;54.31;57.17;Disponível
7896382703331;Insulina Humalog 300UI Refil para Caneta Eli Lilly, 2un com 3ml de solução de uso subcutâneo;Consultar;Vera Cruz;138.52;111.85;58.87;Disponível
7896714273822;Neolefrin Dia Neo Química 20 comprimidos;Consultar;Vera Cruz;19.97;12.33;12.98;Disponível
7896023743009;Ginkgo Biloba Catarinense 80mg 30 comprimidos;Consultar;Vera Cruz;26.90;22.23;23.40;Disponível
7896658024979;Bravan Duo 160mg/10mg 30 comprimidos;Consultar;Vera Cruz;70.68;55.06;57.96;Disponível
7896094926547;Neosaldina Dip 1g 20 comprimidos;Consultar;Vera Cruz;39.98;29.24;30.78;Disponível
7896094928077;Buclina 25mg 30 comprimidos;Consultar;Vera Cruz;21.15;18.49;19.46;Disponível
7897129303579;Vitacid XT 1mg/g Creme 25g;Consultar;Vera Cruz;80.71;60.57;63.76;Disponível
7898906846548;Óleo de Girassol Skinage 200ml;Consultar;Vera Cruz;41.10;35.53;37.40;Disponível
7898040325169;Fledoid 500 Pomada 40g;Consultar;Vera Cruz;36.60;29.91;31.48;Disponível
7891721022579;Glifage XR 1g 30 comprimidos de liberação prolongada;Consultar;Vera Cruz;57.50;43.70;46.00;Disponível
7896016807206;Naldecon Pack 2 comprimidos Noite e 4 comprimidos Dia;Consultar;Vera Cruz;19.90;16.25;17.11;Disponível
7896658000102;Biofenac 11,6mg/g Gel 30g;Consultar;Vera Cruz;20.62;17.63;18.56;Disponível
7896026120494;Solução Antisséptica Malvatricin Spray 50ml;Consultar;Vera Cruz;54.10;44.72;47.07;Esgotado
7897851220779;Divelol 25mg 60 comprimidos;Consultar;Vera Cruz;77.69;53.14;55.94;Disponível
7893454714806;Probiótico Culturelle Saúde Digestiva 10 Cápsulas;Consultar;Vera Cruz;90.90;86.36;90.90;Disponível
7896023701436;Elixir Paregórico 30ml;Consultar;Vera Cruz;28.01;16.50;17.37;Disponível
7896641807381;Tebonin 80mg 30 comprimidos;Consultar;Vera Cruz;201.22;191.16;67.07;Disponível
7898040320584;Ginesse 0,075mg + 0,02mg 21 comprimidos revestidos;Consultar;Vera Cruz;42.16;31.64;33.31;Disponível
7896672202810;Clenil HFA Spray 50mcg 200 doses 10ml;Consultar;Vera Cruz;49.99;32.77;34.49;Disponível
7896093002471;Pastilhas Vick Drops Sabor Artificial de Mentol 10g;Consultar;Vera Cruz;4.90;4.28;4.51;Esgotado
7896226109435;Vecasten 26,7mg 30 comprimidos;Consultar;Vera Cruz;149.63;110.87;58.36;Disponível
7896714213446;Neodia 1,5mg Neo Química 1 comprimido;Consultar;Vera Cruz;26.39;3.76;3.96;Esgotado
7896523216447;Pastilha Ciflogex Sabor Menta e Limão 12un;Consultar;Vera Cruz;22.63;18.28;19.24;Disponível
7894916516303;Enavo ODT 4mg 10 comprimidos EMS;Consultar;Vera Cruz;32.32;24.87;26.18;Disponível
7896094920248;Escabin Pro 4% Emulsão Capilar 100ml;Consultar;Vera Cruz;42.90;37.91;39.90;Disponível
7894916500869;Sucrafilm 1g 30 comprimidos mastigáveis;Consultar;Vera Cruz;77.13;63.01;66.33;Disponível
7896094922129;Gel Nenê Dent N 10g;Consultar;Vera Cruz;27.18;25.82;27.18;Disponível
7891106000888;Aspirina C 2 Sabor Limão comprimidos efervescentes;Consultar;Vera Cruz;9.99;8.73;9.19;Disponível
7897411610668;BENICAR HCT - 20 + 12,5mg, 30 comprimidos revestidos;Consultar;Vera Cruz;95.29;68.80;72.42;Disponível
7891317438975;Melocox 10mg/ml Solução Injetável 5 ampolas com 1,5ml cada;Consultar;Vera Cruz;55.86;46.70;49.16;Disponível
7896004715247;Restaurador da Flora Intestinal Repoflor 100mg 12 cápsulas duras;Consultar;Vera Cruz;63.64;40.51;42.64;Esgotado
7896658035067;Nebitah 5mg 30 comprimidos;Consultar;Vera Cruz;55.87;45.65;48.05;Esgotado
7894916208833;Tropinal 15ml;Consultar;Vera Cruz;28.41;23.75;25.00;Disponível
7896255700252;Synthroid 200mcg 30 comprimidos;Consultar;Vera Cruz;76.42;56.63;59.61;Disponível
7891010974930;Pastilha Benalet Sabor Menta 4un;Consultar;Vera Cruz;15.33;14.56;15.33;Disponível
7896006257929;Bisalax 5mg 20 drágeas;Consultar;Vera Cruz;9.48;9.01;9.48;Disponível
7896004702742;Laxante Natural Glicerin Lactantes 6 supositórios;Consultar;Vera Cruz;11.84;11.25;11.84;Esgotado
7896548112229;Mydriacyl 10mg/ml Solução Oftálmica 5ml;Consultar;Vera Cruz;22.43;19.18;20.19;Disponível
7896181907558;Formocaps 12mcg Refil 30 cápsulas com pó para inalação;Consultar;Vera Cruz;70.63;57.04;60.04;Disponível
7897595901316;Puran T4 50mcg 30 comprimidos;Consultar;Vera Cruz;20.40;13.96;14.69;Disponível
7898074617780;Spidufen 770mg Sabor Damasco 10 envelopes com 3g;Consultar;Vera Cruz;37.12;32.09;33.78;Disponível
7896108004223;Bionginkgo 120mg Bionatus 30 comprimidos;Consultar;Vera Cruz;60.65;54.74;57.62;Esgotado
7896094922242;Buscopan Composto 4 comprimidos revestidos;Consultar;Vera Cruz;6.89;5.69;5.99;Disponível
7896658004704;Tandrilax Aché 15 comprimidos;Consultar;Vera Cruz;20.18;17.83;18.77;Disponível
7896672202681;Clenil A 400mcg/ml 10 flaconetes com 2ml cada;Consultar;Vera Cruz;92.46;72.03;75.82;Disponível
7896241279908;Propilracil 100mg 30 comprimidos;Consultar;Vera Cruz;34.09;26.23;27.61;Disponível
7897322709499;Vitamina D3 Addera D3 10.000UI 4 Comprimidos Revestidos;Consultar;Vera Cruz;68.54;52.74;55.52;Disponível
7896180300213;Flutinol1mg/ml Suspensão Oftálmica 5ml;Consultar;Vera Cruz;39.65;33.15;34.89;Disponível
7590002012468;Vaporizante Descongestionante Vick VapoRub Unguento 50g;Consultar;Vera Cruz;78.76;69.59;73.25;Disponível
7897316804179;Solução Oftálmica Lumigan 0,3% 3ml;Consultar;Vera Cruz;205.96;156.53;54.92;Disponível
7896112406129;Endofer 50mg 30ml;Consultar;Vera Cruz;35.70;30.18;31.77;Disponível
7898029558809;Vastarel MR 35mg 30 comprimidos de liberação prolongada;Consultar;Vera Cruz;101.84;77.40;81.47;Disponível
7896094917712;Vitamina D3 Addera D3 2.000 U.I. 30 cápsulas gelatinosas;Consultar;Vera Cruz;72.75;69.11;72.75;Esgotado
7898074617612;Fluimucil 600mg Sabor Limão 16 comprimidos efervescentes;Consultar;Vera Cruz;76.38;62.41;65.69;Esgotado
7896112141846;Afopic 5mg 20 comprimidos;Consultar;Vera Cruz;13.44;7.15;7.53;Disponível
7896006274506;Scalid 100mg 12 comprimidos;Consultar;Vera Cruz;25.85;24.56;25.85;Esgotado
5413787037797;Zyxem 5mg/ml Gotas 20ml;Consultar;Vera Cruz;100.07;80.81;85.06;Disponível
7896212410477;Sporanox 100mg 4 cápsulas;Consultar;Vera Cruz;128.01;121.61;64.01;Esgotado
7891317132453;Lugano 12mcg + 250mcg 60 cápsulas com pó para inalação + inalador;Consultar;Vera Cruz;132.16;104.21;54.85;Disponível
7898430193590;Dprev 14.000ui 04 comprimidos revestidos;Consultar;Vera Cruz;45.45;32.39;34.09;Disponível
7896658003653;Combiron Fólico 120mg 45 comprimidos;Consultar;Vera Cruz;48.17;42.56;44.80;Disponível
7891142171191;Antialérgico Polaramine Creme 10mg/g 30g;Consultar;Vera Cruz;26.99;23.85;25.10;Disponível
7891058002985;Apidra Solostar 100UI/ml 1 carpule com 3ml + 1 sistema de aplicação;Consultar;Vera Cruz;48.59;39.70;41.79;Esgotado
7898029556539;Natrilix 2,5mg 30 drágeas;Consultar;Vera Cruz;62.18;49.03;51.61;Disponível
7896179850040;Tamarine 6mg 20 cápsulas;Consultar;Vera Cruz;100.99;76.75;80.79;Disponível
7898907313780;Dunia 35 2mg + 0,035mg 21 comprimidos;Consultar;Vera Cruz;29.79;24.62;25.92;Disponível
7897460401347;Gaballon 50mg + 50mg + 2mg + 4mg + 4mg 20 comprimidos;Consultar;Vera Cruz;48.53;40.57;42.71;Disponível
7898029550827;Triplixam 10mg + 2,5mg + 5mg 30 comprimidos revestidos;Consultar;Vera Cruz;129.83;123.34;64.92;Disponível
7894916510288;Niki 3mg + 0,02mg 72 comprimidos revestidos;Consultar;Vera Cruz;119.03;113.08;59.52;Disponível
7896094210295;Iumi ES 3mg + 0,02mg 120 comprimidos;Consultar;Vera Cruz;246.30;170.81;59.93;Disponível
7896523227269;Vitamina D Cimed 7.000UI 4 Cápsulas Moles;Consultar;Vera Cruz;13.41;12.74;13.41;Esgotado
7896026300544;Xarope Mucosolvan 15mg/5ml Pediátrico 120ml;Consultar;Vera Cruz;47.03;40.21;42.33;Esgotado
7897595630773;Trilax 300mg + 125mg + 50mg + 30mg 12 comprimidos;Consultar;Vera Cruz;13.80;13.11;13.80;Disponível
7891058431037;Lasix 40mg 20 comprimidos;Consultar;Vera Cruz;26.28;19.97;21.02;Disponível
7896658014321;Biofenac Aerossol 85ml;Consultar;Vera Cruz;42.16;36.45;38.37;Disponível
7896658002120;Brondilat 25mg/5ml Xarope Sabor Framboesa 120ml;Consultar;Vera Cruz;48.95;41.39;43.57;Disponível
7896015518479;Sal de Frutas Eno Limão 2 envelopes com 5g;Consultar;Vera Cruz;4.98;3.83;4.03;Disponível
7892953003381;Liberfem 2mg + 0,03mg 21 comprimidos revestidos;Consultar;Vera Cruz;57.03;43.34;45.62;Disponível
7891317004378;Filinar 25mg/5ml Xarope 120ml;Consultar;Vera Cruz;32.40;30.78;32.40;Esgotado
7896112424444;Cronobê 5.000mcg 2 ampolas com 2,5ml cada;Consultar;Vera Cruz;44.45;37.58;39.56;Disponível
7891317100933;Ártico Caps 500mg + 400mg 30 cápsulas moles;Consultar;Vera Cruz;122.91;93.41;98.33;Esgotado
7894916508490;CONCÁRDIO - 1,25mg, 30 comprimidos revestidos;Consultar;Vera Cruz;82.26;78.15;82.26;Disponível
7896094931619;Solução Nasal Aturgyl 0,5mg/ml Spray 15ml;Consultar;Vera Cruz;19.02;16.63;17.50;Disponível
7897460401743;Silimalon 140mg + 100mg 30 comprimidos;Consultar;Vera Cruz;131.00;102.05;53.71;Disponível
7896015516642;Avodart 0,5mg 30 cápsulas gelatinosas moles;Consultar;Vera Cruz;160.35;152.33;53.45;Esgotado
7892953208335;Fenazic 7,5mg 30 comprimidos revestidos de liberação prolongada;Consultar;Vera Cruz;161.80;127.58;67.15;Disponível
