venda_id;nome_produto;data_venda;quantidade;ponto_origem
28713;Androsten UNO 280mg 15 comprimidos revestidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
29299;Siilif 100mg 30 comprimidos revestidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
3757;Ablok Plus 100mg 25mg 30 comprimidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
18085;Solução Malvatricin 100ml;01-2024;1.0;Historico_Vendas_Vera_Cruz
18073;Solução Antisséptica Malvatricin Spray 50ml;01-2024;1.0;Historico_Vendas_Vera_Cruz
8077;Tantin 0,060mg + 0,015mg 28 comprimidos revestidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
1801;Traumeel S 50 comprimidos sublinguais;01-2024;1.0;Historico_Vendas_Vera_Cruz
25681;Androsten UNO 280mg 15 comprimidos revestidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
14941;Buscopan Gotas 10mg 20ml;01-2024;1.0;Historico_Vendas_Vera_Cruz
20065;Prolive 30 cápsulas;01-2024;1.0;Historico_Vendas_Vera_Cruz
18025;Pastilha Ciflogex Sabor Menta e Limão 12un;01-2024;1.0;Historico_Vendas_Vera_Cruz
18157;Pastilhas Vick Drops Sabor Artificial de Laranja 10g;01-2024;1.0;Historico_Vendas_Vera_Cruz
26269;Neutrofer Fólico 250mg/ml + 0,2mg/ml Gotas 30ml;01-2024;1.0;Historico_Vendas_Vera_Cruz
2869;Spidufen 770mg 6 comprimidos revestidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
27793;Sucrafilm 200mg/m 20 flaconetes com 10ml cada;01-2024;1.0;Historico_Vendas_Vera_Cruz
6997;Citoneurin 5.000 100mg + 100mg + 5.000mcg 60 drágeas;01-2024;1.0;Historico_Vendas_Vera_Cruz
27997;Pastilhas Benalet Sabor Mel e Limão 4un;01-2024;1.0;Historico_Vendas_Vera_Cruz
5125;Brasart HCT 320mg + 25mg 30 comprimidos revestidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
28525;Solução Oftálmica TriSorb 15ml;01-2024;1.0;Historico_Vendas_Vera_Cruz
30609;Complexo Homeopático Almeida Prado N 16 60 Comprimidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
30473;Buscopan Gotas 10mg 20ml;01-2024;1.0;Historico_Vendas_Vera_Cruz
25933;Suplemento Alimentar Sulfato Ferroso 125mg/ml Arte Nativa Sabor Framboesa 30ml;01-2024;1.0;Historico_Vendas_Vera_Cruz
10981;Singulair 5mg 30 comprimidos mastigáveis;01-2024;1.0;Historico_Vendas_Vera_Cruz
7525;Bálsamo Bengué Pomada 20g;01-2024;1.0;Historico_Vendas_Vera_Cruz
13105;Clexane 40mg/0,4ml 10 seringas preenchidas com 0,4ml com sistema de segurança;01-2024;1.0;Historico_Vendas_Vera_Cruz
14293;Analgésico Pomada Gelol 20g;01-2024;1.0;Historico_Vendas_Vera_Cruz
21373;Solução Oftálmica TriSorb 15ml;01-2024;1.0;Historico_Vendas_Vera_Cruz
24433;Pomada Minancora 30g;01-2024;1.0;Historico_Vendas_Vera_Cruz
9505;Fluviral Dia 20 comprimidos;01-2024;1.0;Historico_Vendas_Vera_Cruz
15493;Broncho - Vaxom 7mg 10 cápsulas;01-2024;1.0;Historico_Vendas_Vera_Cruz
3721;Flux SR 1,5mg 30 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
14125;Miosan 5mg 30 comprimidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
14041;Rosucor 10mg 60 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
13873;Zinpass 10mg 30 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
21625;Solução Oftálmica Pred Mild 0,12% 10ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
4021;Micardis Anlo 80mg + 5mg 30 comprimidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
12469;Embo 2,5mg 60 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
25621;Promensil 100mg 30 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
10165;Motore 250mg 120 cápsulas;01-2024;2.0;Historico_Vendas_Vera_Cruz
373;Creme Dermatológico Maleato de Dexclorfeniramina 10mg/g EMS 30g;01-2024;2.0;Historico_Vendas_Vera_Cruz
8353;Slinda 4mg 28 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
7393;Profenid 100mg/2ml Solução Injetável 6 ampolas com 2ml cada;01-2024;2.0;Historico_Vendas_Vera_Cruz
22981;Auris-Sedina 18,6mg/ml + 1,3mg/ml 10ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
4633;Exforge HCT 160mg + 12,5mg + 10mg 28 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
11497;Engov 24 comprimidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
13705;Vast 20mg 30 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
26449;Vibral 30mg/ml Gotas 10ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
19429;Levoid 150mcg 30 comprimidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
22069;Litocit 1080mg 60 comprimidos de liberação prolongada;01-2024;2.0;Historico_Vendas_Vera_Cruz
17185;Daonil 5mg 30 comprimidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
20053;Suplemento Hidroeletrolítico Pedialyte Max Morango 500ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
29548;Miosan 5mg 30 comprimidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
12529;Dacxi 15mg 28 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
25333;Pantogar Biolab 90 Cápsulas;01-2024;2.0;Historico_Vendas_Vera_Cruz
9277;Laxante Guttalax 7,5mg/ml 30ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
11677;LuftaGastroPro Sachê 10ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
17005;Galvus Met 50mg + 1000mg 56 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
13561;Trezor 40mg 30 comprimidos revestidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
28520;Laxante Guttalax 7,5mg/ml 30ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
10453;Piascledine 300 100mg + 200mg 30 cápsulas;01-2024;2.0;Historico_Vendas_Vera_Cruz
9241;Luftal Gel Caps 125mg - 20 Cápsulas Gelatinosas;01-2024;2.0;Historico_Vendas_Vera_Cruz
14245;AdviPro 11,6mg Gel 60g;01-2024;2.0;Historico_Vendas_Vera_Cruz
16033;Neosoro 0,5mg/ml 30ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
21085;Probiótico Enterogermina Plus 5 frascos de 5ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
22945;Oto-Xilodase Gotas 8ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
409;Loratadina 1mg/ml EMS Sabor Cereja 100ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
15469;Seebri 50mcg 30 cápsulas com pó para inalação + 1 inalador;01-2024;2.0;Historico_Vendas_Vera_Cruz
28031;Engov 24 comprimidos;01-2024;2.0;Historico_Vendas_Vera_Cruz
10705;Berotec 100mcg/ml 200 doses 10ml;01-2024;2.0;Historico_Vendas_Vera_Cruz
14437;Fentizol Óvulo 600mg 1 óvulo + 1 aplicador;01-2024;3.0;Historico_Vendas_Vera_Cruz
29240;Plenance EZE 20mg+10mg 30 Cápsulas;01-2024;3.0;Historico_Vendas_Vera_Cruz
23977;Esmalte Loceryl 50mg/ml 2,5ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
12997;Entresto 49mg + 51mg 60 comprimidos revestidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
337;Maleato de Dexclorfeniramina 2mg/5ml Cimed 120ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
27998;Solução Oftálmica Simbrinza 10mg/ml + 2mg/ml 8ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
24649;Foldan 50mg/g Pomada 45g;01-2024;3.0;Historico_Vendas_Vera_Cruz
17941;Melagrião Própolis e Gengibre Spray Sabor Menta 30ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
3121;Nienza 12,5mg 30 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
7573;DEFLAIMMUN - 7,5mg, 20 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
4609;Diovan HCT 80mg + 12,5mg 28 comprimidos revestidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
28272;Maleato de Dexclorfeniramina 2mg/5ml Cimed 120ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
11413;Leite de Magnésia Eno Tradicional 350ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
19381;Levoid 25mcg 30 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
20917;Suplemento Hidroeletrolítico Hidralyte Uva 500ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
22825;Ártico Caps 500mg + 400mg 30 cápsulas moles;01-2024;3.0;Historico_Vendas_Vera_Cruz
8593;Ammy 4mg 28 comprimidos revestidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
26533;Xarope Stodal 150ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
23017;Parkidopa 250mg + 25mg 30 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
1669;Cimegripe Dor e Febre 750mg 20 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
24637;Andriodermol 50ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
29963;Laxante Muvinlax Sabor Limão 20 sachês com 14g;01-2024;3.0;Historico_Vendas_Vera_Cruz
29863;Cimegripe Dor e Febre 750mg 20 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
15145;LuftaFEM 200mg + 500mg 6 comprimidos revestidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
5341;Tandrilax Aché 30 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
15733;Fluidificante e Descongestionante Nasal Narix Spray 0,9% 50ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
25777;Alurax 2mg 30 Comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
13273;Isordil Sublingual 5mg 30 comprimidos sublinguais;01-2024;3.0;Historico_Vendas_Vera_Cruz
8221;Primera 30 150mcg + 30mcg 21 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
553;Pergo 2mg/ml 120ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
733;Avamys Spray Nasal 27,5mg 120 doses 9,1ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
2341;Analgésico Dorflex 36 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
14953;Buscopan Composto 20 comprimidos revestidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
6493;Betnovate N 1mg/g + 5mg/g Pomada Dermatológica 30g;01-2024;3.0;Historico_Vendas_Vera_Cruz
9601;Naldecon Noite 24 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
20749;Fibras Normaten Fit 10 Sachês;01-2024;3.0;Historico_Vendas_Vera_Cruz
29640;Primera 30 150mcg + 30mcg 21 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
11869;Sédatif PC Boiron 60 Comprimidos Revestidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
18469;Neosaldina Dip 1g 20 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
1;Niquitin 21mg 7 adesivos transdérmicos transparentes;01-2024;3.0;Historico_Vendas_Vera_Cruz
21913;Solução Oftálmica Simbrinza 10mg/ml + 2mg/ml 8ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
5257;Iccor 5mg 30 comprimidos revestidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
5149;Tenadren 80mg + 25mg 30 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
13729;Coledue R 10mg + 10mg 30 cápsulas duras;01-2024;3.0;Historico_Vendas_Vera_Cruz
19621;Gamax 980mg 15 cápsulas;01-2024;3.0;Historico_Vendas_Vera_Cruz
13837;Plenance EZE 20mg+10mg 30 Cápsulas;01-2024;3.0;Historico_Vendas_Vera_Cruz
20737;Laxante Muvinlax Sabor Limão 20 sachês com 14g;01-2024;3.0;Historico_Vendas_Vera_Cruz
23365;Pomada Omcilon-A Orabase 1mg/g Aspen 10g;01-2024;3.0;Historico_Vendas_Vera_Cruz
20641;Suplemento Alimentar Engov After Sabor Tangerina 250ml;01-2024;3.0;Historico_Vendas_Vera_Cruz
10141;Ginkgo Vital 80mg 30 comprimidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
2881;Corus 50mg 30 comprimidos revestidos;01-2024;3.0;Historico_Vendas_Vera_Cruz
27977;Emla 5%  Creme 5g + 2 bandagens oclusivas;01-2024;3.0;Historico_Vendas_Vera_Cruz
145;Busonid Caps 200mcg Refil 60 cápsulas para inalação;01-2024;4.0;Historico_Vendas_Vera_Cruz
15757;Descongestionante Penetro 45ml;01-2024;4.0;Historico_Vendas_Vera_Cruz
26665;Xarope Bisolvon Expectorante Pediátrico 4mg/5ml 1 frasco com 120mL;01-2024;4.0;Historico_Vendas_Vera_Cruz
9697;Chá Vick Pyrena Sabor Mel e Limão 5g;01-2024;4.0;Historico_Vendas_Vera_Cruz
4369;Mesidox 2mg 30 comprimidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
28770;Loção Pediletan 1% 60ml + Pente Fino;01-2024;4.0;Historico_Vendas_Vera_Cruz
6469;Cetrolac SL 10mg 10 comprimidos sublinguais;01-2024;4.0;Historico_Vendas_Vera_Cruz
29902;Glifage XR 750mg 30 comprimidos de liberação prolongada;01-2024;4.0;Historico_Vendas_Vera_Cruz
12433;Xarelto 20mg 28 comprimidos revestidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
18721;Xarope Specdera Sabor Cereja 100ml;01-2024;4.0;Historico_Vendas_Vera_Cruz
19177;Suplemento Alimentar Neutrofer Folato D 30 comprimidos revestidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
28866;Suplemento Alimentar Neutrofer Folato D 30 comprimidos revestidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
2257;Neosaldina Dip 1g 10 comprimidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
7129;Flotac 70mg 10 cápsulas;01-2024;4.0;Historico_Vendas_Vera_Cruz
12037;Picbam 2,5mg 20 comprimidos revestidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
7213;Adesivos Salonpas Pequeno 10un;01-2024;4.0;Historico_Vendas_Vera_Cruz
23377;Emla 5%  Creme 5g + 2 bandagens oclusivas;01-2024;4.0;Historico_Vendas_Vera_Cruz
14929;Perlatte 9.000 fcc 10 comprimidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
23497;Drenison N 0,125mg/g + 0,35mg/g Pomada 30g;01-2024;4.0;Historico_Vendas_Vera_Cruz
757;Beclosol 50mcg/mg Spray Nasal Aquoso com 200 doses 24ml;01-2024;4.0;Historico_Vendas_Vera_Cruz
10189;Artrolive 500mg + 400mg 90 cápsulas;01-2024;4.0;Historico_Vendas_Vera_Cruz
16861;Glifage XR 750mg 30 comprimidos de liberação prolongada;01-2024;4.0;Historico_Vendas_Vera_Cruz
22177;Impere 5mg 30 comprimidos revestidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
11989;Sustrate 10mg 50 comprimidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
12877;Vatis 150mg 90 comprimidos revestidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
24733;Loção Pediletan 1% 60ml + Pente Fino;01-2024;4.0;Historico_Vendas_Vera_Cruz
9973;Betadine 24mg 60 comprimidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
12229;Vasogard 100mg 60 comprimidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
19129;Suplemento Alimentar Gestamax Plus 30 cápsulas gelatinosas moles;01-2024;4.0;Historico_Vendas_Vera_Cruz
7237;Voltaren 50mg 20 comprimidos revestidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
637;Actifedrin 6mg/ml + 0,25mg/ml Xarope 100ml;01-2024;4.0;Historico_Vendas_Vera_Cruz
10777;Clenil Compositum A 400mcg/ml + 800mcg/ml 10 flaconetes com 2ml cada;01-2024;4.0;Historico_Vendas_Vera_Cruz
23125;Fumasil 60 Comprimidos Orodispersíveis;01-2024;4.0;Historico_Vendas_Vera_Cruz
27385;Vitamina D3 Addera D3 50.000UI 4 comprimidos revestidos;01-2024;4.0;Historico_Vendas_Vera_Cruz
24613;Vitacid Plus 0,1mg/g + 40mg/g + 0,5mg/g Creme 15g;01-2024;5.0;Historico_Vendas_Vera_Cruz
12193;Clopin Duo 75mg + 100mg 30 comprimidos revestidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
20173;Sais para Reidratação Oral Hidroral Sabor Tradicional 4 unidades de 27,9g cada;01-2024;5.0;Historico_Vendas_Vera_Cruz
28552;Azukon MR 30mg 60 Comprimidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
4705;Diovan HCT 160mg + 12,5mg Novartis 28 comprimidos revestidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
10861;Aerolin 100mcg/dose 200 doses 14,6 ml;01-2024;5.0;Historico_Vendas_Vera_Cruz
26101;Suplemento Vitamínico Imunoglucan DS 30 Cápsulas;01-2024;5.0;Historico_Vendas_Vera_Cruz
16945;Janumet 50mg + 500mg 56 comprimidos revestidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
14725;Gynazole-1 20mg/g Creme Ginecológico 5g;01-2024;5.0;Historico_Vendas_Vera_Cruz
4693;Diovan Amlo Fix 320mg + 5mg 28 comprimidos revestidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
22837;Bonviva 150mg 1 comprimido revestido;01-2024;5.0;Historico_Vendas_Vera_Cruz
11269;Sal de Frutas Eno Abacaxi 100g;01-2024;5.0;Historico_Vendas_Vera_Cruz
29384;Pasta D'Água Calamed Cimed 250mg/g 100g;01-2024;5.0;Historico_Vendas_Vera_Cruz
20437;Floratil 200mg 6 envelopes com 1g cada;01-2024;5.0;Historico_Vendas_Vera_Cruz
24625;Hyaludermin 0,2% Creme Uso Dermatologico 10g;01-2024;5.0;Historico_Vendas_Vera_Cruz
13297;Concárdio 5mg 30 comprimidos revestidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
27505;DPrev 5.000UI 30 comprimidos revestidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
17269;Azukon MR 30mg 60 Comprimidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
12601;Pradaxa 150mg 60 cápsulas;01-2024;5.0;Historico_Vendas_Vera_Cruz
22213;Fenazic 15mg 30 comprimidos revestidos de liberação prolongada;01-2024;5.0;Historico_Vendas_Vera_Cruz
18373;Sumax 50mg 2 comprimidos revestidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
16057;Fluidificante e Descongestionante Nasal Neosoro Infantil 30ml;01-2024;5.0;Historico_Vendas_Vera_Cruz
28502;Hyaludermin 0,2% Creme Uso Dermatologico 10g;01-2024;5.0;Historico_Vendas_Vera_Cruz
697;Clob - X 0,5mg/g Creme Dermatológico 30g;01-2024;5.0;Historico_Vendas_Vera_Cruz
10801;Lugano 12mcg + 250mcg Refil 60 cápsulas com pó para inalação;01-2024;5.0;Historico_Vendas_Vera_Cruz
5413;Decadron 4mg 10 comprimidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
11473;Gotas Preciosas 30ml;01-2024;5.0;Historico_Vendas_Vera_Cruz
8893;Cyclofemina 25mg + 5mg Solução Injetável 1 ampola com 0,5ml;01-2024;5.0;Historico_Vendas_Vera_Cruz
5713;Arnica Montana 6CH Almeida Prado Gotas 15ml;01-2024;5.0;Historico_Vendas_Vera_Cruz
15949;Lenços Nasais Umedecidos Salsep Kids 30un;01-2024;5.0;Historico_Vendas_Vera_Cruz
24205;Solaquin 40mg/g Creme Dermatológico 30g;01-2024;5.0;Historico_Vendas_Vera_Cruz
26857;Vitamina D Sof D 50.000 UI 4 cápsulas gelatinosas moles;01-2024;5.0;Historico_Vendas_Vera_Cruz
3613;Pressat 5mg 30 comprimidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
2929;Bravan HCT 80mg + 12,5mg 30 comprimidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
8677;Minian 150mcg + 20mcg 63 comprimidos revestidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
23065;Prolopa HBS 100/25mg 30 cápsulas;01-2024;5.0;Historico_Vendas_Vera_Cruz
2353;Analgésico Dorflex 10 comprimidos;01-2024;5.0;Historico_Vendas_Vera_Cruz
23581;Pasta D'Água Calamed Cimed 250mg/g 100g;01-2024;5.0;Historico_Vendas_Vera_Cruz
20089;Prolive 15 cápsulas;01-2024;5.0;Historico_Vendas_Vera_Cruz
10645;Montelair 5mg Sabor Cereja 30 comprimidos mastigáveis;01-2024;5.0;Historico_Vendas_Vera_Cruz
6085;Terolac 0,5% Solução Oftálmica 5ml;01-2024;5.0;Historico_Vendas_Vera_Cruz
28304;Antiácido Pó Efervescente Estomazil Sabor Sem Sabor 6 envelopes com 5g cada;01-2024;5.0;Historico_Vendas_Vera_Cruz
11629;Antiácido Pó Efervescente Estomazil Sem Sabor 5g;01-2024;6.0;Historico_Vendas_Vera_Cruz
30522;Xarope Notuss 1,5mg/ml Sabor Morango 120ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
23617;Creme Dermatológico Clotrimix 10mg/g 20g;01-2024;6.0;Historico_Vendas_Vera_Cruz
11581;Antiácido Pó Efervescente Estomazil Sabor Sem Sabor 6 envelopes com 5g cada;01-2024;6.0;Historico_Vendas_Vera_Cruz
6985;Dexa Citoneurin NFF Injetável 6 ampolas: 3 com 1ml intramuscular + 3 com 2ml de diluente;01-2024;6.0;Historico_Vendas_Vera_Cruz
28504;Pyridium 100mg 25 Drágeas;01-2024;6.0;Historico_Vendas_Vera_Cruz
15793;Solução Nasal Naridrin 15ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
1225;Fenergan 25mg 20 comprimidos revestidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
14197;Musculare 5mg 30 comprimidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
2125;Maxalgina 500mg/ml Gotas Sabor Abacaxi 20ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
24037;Deriva Micro 1mg/g Gel de Liberação Controlada 30g;01-2024;6.0;Historico_Vendas_Vera_Cruz
6805;Predsim 3mg/ml 60ml + dosador;01-2024;6.0;Historico_Vendas_Vera_Cruz
19873;Puran T4 100mcg 30 comprimidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
3001;Cordarex 2,5mg 30 comprimidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
22105;Vesomni 6mg + 0,4mg 30 comprimidos revestidos de liberação modificada;01-2024;6.0;Historico_Vendas_Vera_Cruz
16009;Lavagem Nasal Nasoar XT Refil 15 sachês;01-2024;6.0;Historico_Vendas_Vera_Cruz
21337;Colact 667mg/ml Sabor Salada de Frutas 120ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
16537;Humulin N NPH 100UI/ml 2 Refis de 3ml cada;01-2024;6.0;Historico_Vendas_Vera_Cruz
21001;Metamucil Pó Sabor Original 210g;01-2024;6.0;Historico_Vendas_Vera_Cruz
2797;Analgésico Tylenol Criança 32mg/ml Sabor Frutas 60ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
26917;Vitamina D3 50.000UI Althaia 10 Cápsulas Moles;01-2024;6.0;Historico_Vendas_Vera_Cruz
4861;Benicar Triplo 20mg/12,5mg/5mg 30 comprimidos revestidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
5797;Flancox 400mg 20 comprimidos revestidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
17017;Galvus 50mg 56 comprimidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
26413;Teste de Gravidez Clearblue Plus;01-2024;6.0;Historico_Vendas_Vera_Cruz
8605;Evra 0,6mg + 6mg 3 adesivos transdérmicos;01-2024;6.0;Historico_Vendas_Vera_Cruz
17689;Pyridium 100mg 25 Drágeas;01-2024;6.0;Historico_Vendas_Vera_Cruz
3997;Micardis HCT 40mg + 12,5mg 30 comprimidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
11761;Leite de Magnésia Phillips Hortelã 350ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
16501;Trayenta Duo 2,5mg / 1000mg 60 comprimidos revestidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
4573;Diovan HCT 160mg + 25mg Novartis 28 comprimidos revestidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
2581;Anador 1g 4 comprimidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
24673;Vodol 20mg/g Pó 30g;01-2024;6.0;Historico_Vendas_Vera_Cruz
22285;Meclin Jet 50mg 10 comprimidos mastigáveis;01-2024;6.0;Historico_Vendas_Vera_Cruz
23605;Pomada Lidopass 50mg/g Cimed Sabor Laranja 25g;01-2024;6.0;Historico_Vendas_Vera_Cruz
10921;Fluir 12mcg 30 cápsulas de uso inalatório por via oral;01-2024;6.0;Historico_Vendas_Vera_Cruz
8725;Natifa Pro UBD 0,5mg + 0,1mg 28 comprimidos revestidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
1129;Antialérgico em Creme Histamin 10mg/g 30g;01-2024;6.0;Historico_Vendas_Vera_Cruz
25945;Imuran 50mg 50 comprimidos revestidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
11437;Leite de Magnésia Eno Hortelã 120ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
19681;Euthyrox 25mcg 50 comprimidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
27949;Uniprazol 20mg 56 cápsulas;01-2024;6.0;Historico_Vendas_Vera_Cruz
16921;Januvia 100mg 28 comprimidos revestidos;01-2024;6.0;Historico_Vendas_Vera_Cruz
26509;Xarope Notuss 1,5mg/ml Sabor Morango 120ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
26845;Vitamina D Sof D 7.000 UI 8 cápsulas gelatinosas moles;01-2024;6.0;Historico_Vendas_Vera_Cruz
27205;Suplemento Vitamínico Neutrofer Prev 60ml;01-2024;6.0;Historico_Vendas_Vera_Cruz
3697;Aradois H 100mg + 25mg 30 comprimidos revestidos;01-2024;7.0;Historico_Vendas_Vera_Cruz
19597;Reduclim 1,25mg 35 comprimidos;01-2024;7.0;Historico_Vendas_Vera_Cruz
15433;Anoro Ellipta 62,5mcg/25mcg 30 doses de pó para inalação;01-2024;7.0;Historico_Vendas_Vera_Cruz
17977;Spray Ciflogex Sabor Menta 30ml;01-2024;7.0;Historico_Vendas_Vera_Cruz
19705;Euthyrox 50mcg 50 comprimidos;01-2024;7.0;Historico_Vendas_Vera_Cruz
16993;Galvus Met 50mg + 850mg 56 comprimidos revestidos;01-2024;7.0;Historico_Vendas_Vera_Cruz
13681;Livalo 4mg 30 comprimidos revestidos;01-2024;7.0;Historico_Vendas_Vera_Cruz
26017;Dexfer 400mg, Eurofarma 30 comprimidos revestidos;01-2024;7.0;Historico_Vendas_Vera_Cruz
25321;Solução Tópica Pantogar Top 80ml;01-2024;7.0;Historico_Vendas_Vera_Cruz
16093;Fluidificante e Descongestionante Nasal Rinosoro SIC Infantil Spray Suave 0,9%  50ml;01-2024;7.0;Historico_Vendas_Vera_Cruz
16249;Vaporizante Descongestionante Vick VapoRub Unguento 30g;01-2024;7.0;Historico_Vendas_Vera_Cruz
