Produto;Quantidade_Total;Frequencia_Vendas
Atentah 25mg 30 Cápsulas Apsen (C1);405.0;14
Losartana 50mg 30 Comprimidos Revestidos Genérico EMS;405.0;13
Desogestrel Genérico Novartis 84 Comprimidos Revestidos;405.0;14
Pantoprazol 20mg Genérico Cimed 28 comprimidos Revestidos;404.0;14
Paracetamol + Codeína 36 Comprimidos Genérico EMS (A2);404.0;12
Irritratil 200mg 60 Cápsulas Gel Aché;404.0;16
Diovan Amlo Fix 320mg + 10mg 28 Comprimidos FQM;404.0;14
Latanoprosta Solução Oftalmica 2,5ml Genérico Geolab;404.0;13
Lactulona 667mg/ml Xarope Salada de Frutas 120ml;404.0;14
Bisoprolol 10mg 30 Comprimidos Revestidos Genérico Medley;403.0;14
Dipirona Solução Oral Genérico EMS 100ml;403.0;14
Irbesartana + HCT 300 mg + 12,5mg 30 comprimidos Genérico Ranbaxy;403.0;15
Tegretol CR Novartis 200mg 60 Comprimidos Revestidos (C1);403.0;14
Lubris Carmelose Sódica 0,5% 10ml Ache;403.0;13
Wegovy 1mg 3ml Novo Nordisk;403.0;14
Dipropionato de Betametasona + Ácido Salicílico Pomada Dermatológica 30g Genérico EMS;403.0;14
Tramadol + Paracetamol 37,5mg + 325mg 20 Comprimidos Genérico EMS (A2);403.0;14
Pondera XR 12,5mg 30 Comprimidos Revestidos Eurofarma (C1);403.0;13
Meticorten 5mg 20 Comprimidos Organon;403.0;12
Bexai 35mg 20 Cápsulas Sigma Pharma;403.0;13
Vecasten Gel Marjan 150G;403.0;14
Bilastina 20mg 15 Comprimidos Genérico Eurofarma;403.0;15
Seretide Spray 25mcg + 50mcg 120 Doses;403.0;13
Pressat 5mg 90 Comprimidos Biolab;402.0;15
Benicar 40mg 30 Comprimidos Sankyo;402.0;14
Press Plus 5mg/10mg 60 Cápsulas Duras;402.0;14
Imussuprex 50mg 50 Comprimidos Revestidos;402.0;14
Xantinon 100mg + 20mg 30 Comprimidos Revestidos;401.0;14
Dexilant 60mg 60 Cápsulas;401.0;14
Acebrofilina Xarope Adulto 120ml Genérico Cimed;401.0;14
Metamucil Laranja Pó para Solução Oral 10 Envelopes de 5,85g;401.0;12
Sustrate 10mg 30 Comprimidos FMQ;401.0;15
Diamicron MR 30mg 60 Comprimidos Servier;401.0;14
Naramig 2,5mg 4 Comprimidos GSK;401.0;13
Naratriptana 2,5mg 20 Comprimidos Revestidos Genérico Nova Química;401.0;16
Malvona Solução Dermatológica 100ml;401.0;14
Nausedron Cristália 8mg 10 Comprimidos;401.0;15
Lisinopril Genérico Medley 5mg 30 Comprimidos;401.0;14
Xarope Expectamin 120ml Legrand;401.0;14
Clotrimazol Creme Vaginal Genérico Medley 20mg/g 20g 3 Aplicadores;401.0;15
Nasoar XT 5% 15 Envelopes+Frasco Myralis;401.0;14
Neovlar  0,25mg + 0,05mg 21 Drágeas;401.0;13
Carvedilol 25mg 30 Comprimidos Genérico Biosintética;400.0;13
Glanigan RC 0,1mg/ml 3ml Legrand;400.0;16
Tramadol + Paracetamol 37,5mg + 325mg 30 Comprimidos Genérico Neo Química (A2);400.0;14
Kit Renu Fresh 355ml + 120ml + Estojo para Lentes;400.0;14
Arpadol 400mg 30 Comprimidos Apsen;400.0;12
Bromelin Própolis 12 Pastilhas Hebron;400.0;14
Ibuprofeno 50mg/ml Genérico Medley Suspensão Oral 30ml;400.0;13
Sildenafil 25mg 4 Comprimidos Revestidos Genérico Prati-Donaduzzi;400.0;13
Vasopril 10mg 60 Comprimidos Biolab;400.0;13
Sinvastacor 40mg 30 Comprimidos Revestidos Sinvastatina Sandoz;400.0;13
Ciclobenzaprina 10mg 30 Comprimidos Revestidos Genérico Cimed;400.0;13
Lipiblock 120mg 42 Cápsulas Germed;400.0;14
Amoxicilina + Clavulanato De Potássio 500mg 18 Comprimidos Revestidos Genérico Sandoz;400.0;14
Nimegon 50mg 28 Cápsulas Revestidos Supera;399.0;14
Hidraplex Guaraná Pó para Solução Oral 4 Envelopes de 27,9g;399.0;14
Bexai 35mg 10 Cápsulas Sigma Pharma;399.0;13
Previgrip 50ml Weleda;399.0;13
Cronocor 3,125mg 30 Comprimidos Biolab;399.0;13
Lactulona 667mg/ml Xarope Ameixa 120ml;399.0;14
Vagifem Intravaginal 10mcg 18 Comprimidos;399.0;14
Varicoss 20 Drágeas Cifarma;399.0;13
Ciprofibrato 100mg 30 Comprimidos Genérico Medley;398.0;13
Invega Sustenna 150mg Injeção Janssen (C1);398.0;13
Leg 5mg 10 Comprimidos Revestidos Eurofarma;398.0;14
Infralax 300mg/30mg/125mg/50mg 30 Comprimidos;398.0;14
Adoless 0,060mg/0,015mg 84 Comprimidos Revestidos;398.0;15
Symdulor Sl Adium 10mg 10 Comprimidos;398.0;15
Colpist MT Creme Vaginal Arese 40g com Aplicador;398.0;13
Doril Enxaqueca 18 Comprimidos Revestidos Hypera Pharma;398.0;13
Gelmax Papaya EMS 24 Comprimidos;398.0;14
Euthyrox 137mcg 50 Comprimidos Merck;398.0;16
Zanidip Apsen 10mg 30 Comprimidos Revestidos;398.0;13
Flunarizina 10mg 50 Comprimidos Genérico Vitamedic;398.0;13
Xantinon Complex 100ml;398.0;13
Perlatte 9 000FCC 30 Comprimidos;397.0;15
Comtan 200mg 30 Comprimidos Sandoz (C1);397.0;14
Vesicare 10Mg 30 Comprimidos Revestidos Astellasfarma;397.0;16
Coristina D Congest 12 Comprimidos Hypera Pharma;397.0;13
Crevagin Creme 40g;397.0;14
Coltrax 4Mg 20 Comprimidos Aventis;397.0;15
Meloxicam 15mg 10 Comprimidos Genérico Prati;397.0;15
Pomada Nebacetin Baby 60g Prevenção Hypera Pharma Hypera Pharma;397.0;15
Venvanse Shire  30mg 28 Cápsulas;397.0;14
Albocresil 90mg/g 6 Óvulos Ginecológicos;397.0;13
ProVance Morango 100 000 000UFC 10 Comprimidos Mastigáveis;397.0;13
Voextor 10mg 30 Comprimidos Libbs (C1);397.0;14
Depakene 500mg 50 Comprimidos Revestidos Abbott (C1);397.0;13
Bhena 5mg 90 Comprimidos Revestidos Biolab;397.0;15
Espironolactona 25mg 30 Comprimidos Genérico Eurofarma;397.0;14
Daflon 450mg/50mg 60 Comprimidos Revestidos;396.0;14
Beserol Megalabs 12 Comprimidos;396.0;14
Dipirona Solução Oral Genérico Medley 500mg/ml 20ml;396.0;15
Isordil 10mg 30 Comprimidos Sigma Pharma;396.0;14
Nimesulida 100mg 12 Comprimidos Genérico Nova Química;396.0;14
Ciflogex Laranja 3mg 12 Pastilhas;396.0;16
Zanidip 20mg 30 Comprimidos Revestidos Aspen;396.0;15
Labrea Duo 10mg+10mg 7 Comprimidos Cristalia (C1);396.0;13
Bamifix 600mg 20 Comprimidos Chiesi;396.0;13
Blephagel 40g 100 Compressas;396.0;15
Desloratadina 5mg Genérico EMS 10 Comprimidos Revestidos;396.0;12
Levofloxacino 500mg 10 Comprimidos Revestidos Genérico EMS;396.0;15
Floral Therapi Destriste 30ml;396.0;14
Fenobarbital 100mg 20 Comprimidos Genérico Teuto (B1);396.0;13
Axetil Cefuroxima 500Mg 14 Comprimidos Genérico Neo Quimica;396.0;13
Natrilix 30 Drágeas Servier;396.0;14
Tylenol DC 500mg + 65mg 4 Comprimidos Avulso;396.0;13
Norfloxacino 400mg Genérico Cimed 14 comprimidos Revestidos;396.0;12
Mlix CR 1mg 20g Mantecorp;396.0;14
Klev 20mg 28 Comprimidos;395.0;12
Clavulin Es 600Mg 50Ml Gsk;395.0;13
Cetrolac MD 4mg/ml 10ml União Química;395.0;14
Resolor 2mg 28 Comprimidos Revestidos;395.0;13
Gastrol 6 Envelopes Laranja Hypera Pharma;395.0;15
Memantina 10mg 30 Comprimidos Revestidos Genérico Medley (C1);395.0;14
Floral Therapi 30Ml Mudanca De Vida;395.0;13
Cafiaspirina Bayer 650mg + 65mg 4 Comprimidos;395.0;12
Arnica Gel Herbarium 30g;395.0;15
Duxxen 60mg 30 Cápsulas Hypera (C1);395.0;12
Piemonte 4mg 30 Comprimidos Eurofarma;395.0;14
Novolin N Penfill Novo Nordisk 5x3ml;394.0;15
Omeprazol 40mg 28 Cápsulas Lozeprel EMS;394.0;15
Figatil Flaconete 10ml;394.0;14
Betametasona Creme Dermatológico 30g Genérico Germed;394.0;15
Flenus 22,25mg 30 Comprimidos Arese;394.0;13
Lisador Dip 1g 8 Comprimidos Farmasa AV*;394.0;13
Syntocinon Spray Mylan 5ml;394.0;15
Tramadol + Paracetamol 37,5mg + 325mg 20 Comprimidos Genérico Neo Química (A2);394.0;13
Niquitin 7mg 7 Adesivos Transparente;394.0;13
Ebastel 10mg 30 Comprimidos;394.0;13
Asea 40mg 30 Comprimidos Revestidos Supera;393.0;15
Maresis Solução Nasal 100ml;393.0;12
Gliclazida Genérico Pharlab 30mg 30 Comprimidos;393.0;14
Nactali 75mcg 84 Comprimidos Revestidos;393.0;14
Tamarine Fibras Kids 240ml Hypera Pharma;393.0;15
Alenia Refil 12mcg/400mcg 60 Cápsulas de Pó Inalatório;393.0;13
Trifamox Ibl Bd 200/50Mg 60Ml Bago;393.0;13
Clazi XR 60mg 60 Comprimidos Revestidos Germed;393.0;14
Dualgi 200mg + 500mg 12 Comprimidos Revestidos Eurofarma;393.0;14
Moment 0,025% 60ml Roll-On Apsen;393.0;14
Lipistat 20mg 60 Comprimidos Revestidos EMS-Sigma;393.0;13
Diclofenaco Colestiramina 70mg 20 Cápsulas Genérico Medley;393.0;15
Dimesilato de Lisdexanfetamina Genérico EMS 70mg 30 Cápsulas (A3);393.0;13
Subtrax 800/160mg 10 Comprimidos Eurofarma;393.0;13
Neocoflan Solução Dermatológica 85ml;392.0;14
Mytedom 5mg 20 Cápsulas Cristália (A1);392.0;14
Systane Ultra Alcon Sem Conservantes 10Ml;392.0;13
Posdrink Vibe 250ml Tangerina;392.0;12
Atelop 2,5mg 30 Comprimidos Germed;392.0;15
Resolor 2mg 14 Comprimidos;392.0;14
Onegripe 400mg 20 Cápsulas;392.0;13
Lixiana 60mg 30 Comprimidos Revestidos;392.0;12
Travoprosta 0,04mg 2,5ml Solução Oftálmica Genérico EMS;392.0;15
Venoxide 500mg 30 Comprimidos Biosintética;392.0;14
Levetiracetam 750Mg 30 Comprimidos Revestidos Genérico Neo Quimica (C1);392.0;14
Dipirona 500mg Genérico Farmace Gotas 10ml;391.0;16
Unitram 15mg 30 Comprimidos Revestidos FQM (C1);391.0;15
Tylex Cellera 7,5mg 12 Comprimidos (A2);391.0;14
Tropinal Solução 15ml;391.0;14
Spiolto Spray 4ml;391.0;14
Hominus 2+5mg 60cap Dura Momenta;391.0;12
Rosucor 20mg 30 Comprimidos Revestidos Torrent;391.0;13
Cloridrato De Amilorida e Hidroclorotiazida 2,5/25mg Genérico EMS 30 Comprimidos;391.0;13
Vytorin 10+10mg 30 Comprimidos Organon;391.0;14
Zinnat 250mg 10 Comprimidos Sandoz;391.0;13
Ginesse 0,075mg + 0,02mg 63 Comprimidos FQM;391.0;14
Triancil 20mg/ml Frasco/Ampola 5ml Injetável Apsen;391.0;14
Plenance 10mg 30 Comprimidos Revestidos Libbs;391.0;13
Mel Mônica Baldoni  Sabor Silvestre 40g;391.0;13
Mercilon Conti 150mcg/20mcg 28 Comprimidos Revestidos;391.0;14
Buscopan Pediátrico 10mg/ml 20ml;390.0;13
Levofloxacino 500mg 7 Comprimidos Revestidos Genérico Prati-Donaduzzi;390.0;13
Fexofenadina 6mg 60ml Genérico Nova Química;390.0;13
Benegrip Multi Noite 800mg/20mg 20 Comprimidos;390.0;16
Vortioxetina 15mg 30 Comprimidos Revestidos Genérico Althaia (C1);390.0;13
Neosaldina 30 Drágeas Hypera Pharma;390.0;13
Trimeb 200mg 60 Cápsulas Eurofarma;390.0;12
Alginac Retard 10 Comprimidos Procter;390.0;14
Rusovas 10mg 90 Comprimidos Revestidos;390.0;14
Alois Duo 10+20mg 30 Comprimidos Revestidos Apsen (C1);390.0;14
Aciclovir 10g Creme Genérico EMS;390.0;15
Succinato De Sumatriptana 50mg Genérico Biolab 2 Comprimidos Revestidos;390.0;14
Sulpan 20 Cápsulas Hypermarcas (B1);390.0;14
Lidocaína 50mg Genérico EMS Pomada Dermatológica 25g;390.0;13
Escitalopram 20mg 30 Comprimidos Revestidos Genérico Biosintética (C1);389.0;14
Elidel Creme Biolab 15g;389.0;15
Pred Solução Oftálmica 5ml;389.0;14
Revoc 100mg 30 Comprimidos Revestidos Abbott (C1);389.0;15
Axonium 10mg 30 Comprimidos Aché (C1);389.0;13
Cetoprofeno 150mg Genérico Medley 10 Comprimidos Revestidos;389.0;14
Cloridrato De Tizanidina 2mg Genérico Ranbaxy 30 Comprimidos;389.0;15
Dicloridrato De Hidroxizina 2mg/ml Solução Oral Genérico Germed 120ml;389.0;14
Kalist 2mg 28 Comprimidos;389.0;14
Miorrelax 300mg/50mg/35mg 10 Comprimidos;389.0;14
Bravan 80mg 30 Comprimidos Revestidos Aché;389.0;14
Escitalopram 20mg 30 Comprimidos Revestidos Genérico EMS (C1);389.0;13
Alergaliv Loratadina Legrand 10mg 15 Comprimidos;388.0;15
Aval 160mg 30 Comprimidos Revestidos Supera;388.0;12
Flutivate Creme 30g;388.0;14
Alevo 500mg 10 Comprimidos Supera;388.0;12
Inzelm 20mg 30 Comprimidos;388.0;15
Fenaflan Ice Aerossol Teuto 150ml;388.0;14
Janumet 50+850Mg 56 Comprimidos Merck;388.0;13
Bravan Duo 160+10mg 30 Comprimidos Revestidos Aché;388.0;13
Amoxicilina 875mg 14 Comprimidos Revestidos Genérico EMS;388.0;13
Telmisartana 80mg Genérico Althaia 30 Comprimidos;388.0;14
Tadalafila 20mg Genérico Prati 4 Comprimidos Revestidos;388.0;14
Cosopt Solução Oftálmica 5ml Mundipharma;388.0;14
Gel Reparil Mylan 30g;388.0;14
Cebion Zinco + Vitamina D 1g + 10 + 10mg 30 Comprimidos Efervescentes Procter;388.0;14
Azitromicina 1g 1 Comprimido Revestido Genérico Prati;388.0;14
Sonrisal Limão 2 Comprimidos GSK AV*;387.0;14
Sustrate 10mg 50 Comprimidos FQM;387.0;15
Anador 1g 10 Comprimidos;387.0;16
Livalo 2mg 60 Comprimidos Biolab;387.0;13
Drenison N Creme Biolab 30g;387.0;13
Zeel Composto Solução Injetável 10 Ampolas 2,0ml Heel;387.0;13
Konduz 75mg 56 Cápsulas Sigma Pharma (C1);387.0;13
Vytorin 10+20mg 30 Comprimidos Organon;387.0;14
Ekson 200+50mg 30 Comprimidos Aché;387.0;13
Florax SM Adulto Uva Solução Oral 5 Flaconetes de 5ml;387.0;14
Enxaguante Bucal Malvatricin PPU 250ml;387.0;14
Fexofenadina 6mg/ml 60ml Vitamedic;387.0;13
Cibex 200mg 10cap Supera (C1);387.0;13
Trok G Creme Dermatológico 30g;387.0;13
Pomada Oftálmica Tobrex 3,5g Novartis;387.0;14
Celestone Soluspan 1x1ml Ampola Mantecorp;387.0;16
Artelac Solução Oftálmica 10ml;387.0;13
Cetoconazol 20mg + Dipropionato De Betametasona 0,64mg + Sulfato De Neomicina 2,5mg Genérico Medley;387.0;14
Glifage XR 1g 30 Comprimidos Merck;386.0;13
Ibuprotrat Solução Oral 50mg 30ml Framboesa Natulab;386.0;14
Azitromicina 600mg 15ml Genérico Prati;386.0;13
Ambroxmel 3mg 120ml Infantil Cimed;386.0;12
Succi Solifenacina 10mg 30 Comprimidos Revestidos Genérico Ranbaxy;386.0;14
Cloridrato De Sotalol 160mg Genérico Sandoz 30 Comprimidos;386.0;14
Hidroclorotiazida 25mg Genérico Cimed 30 Comprimidos;386.0;12
Duepoli 500mg 30 Comprimido  Apsen (C1);386.0;15
Nistatina Genérico EMS Solução Oral 50ml;386.0;13
Biquiz 10mg 30 Comprimidos Revestidos Supera (C1);386.0;16
Slinda Exeltis 4mg 72 Comprimidos + 12 Placebos;386.0;15
Xarope Dexclor Mais Betametasona 120ml Celergin EMS;386.0;14
Prolia 60mg 1ml Inj 1Ser Preench Amgen;386.0;13
Clavulin 250Mg 100Ml Gsk;385.0;13
Cod Supera 30mg 30 Comprimidos (A2);385.0;13
Histadin D 5mg/120mg 12 Comprimidos;385.0;14
Inilok 40mg 90 Comprimidos Revestidos;385.0;13
Level Biolab 0,1mg + 0,02mg 21 Comprimidos Revestidos;385.0;15
Iziz 2,5mg/1,5mg 28 Comprimidos;385.0;12
Mirtazapina 30mg 30 Comprimidos Orodispersíveis Genérico Cimed (C1);385.0;15
Micardis Hct 80+12,5Mg 30 Comprimidos Boehringer;385.0;15
Rocefin IM 1G Injeção 1X3,5Ml Roche;385.0;15
Desloratadina 1,25mg/ml 20ml Genérico Cifarma;385.0;14
Prolopa 100mg/25mg 30 Comprimidos;385.0;12
Zinpass Eze 40mg/10mg 30 Comprimidos Revestidos;385.0;14
Olmesartana Genérico EMS 40mg 30 Comprimidos Revestidos;384.0;16
Ablok 100mg 30 Comprimidos Biolab;384.0;14
Olmy Anlo 40mg/5mg 30 Comprimidos Revestidos;384.0;13
Diclofenaco Potássico Genérico Teuto 50mg 20 Comprimidos;384.0;14
Rosuvastatina 10mg 30 Comprimidos Revestidos Genérico EMS;384.0;12
Antara 750mg 30 Comprimidos Revestidos Eurofarma (C1);384.0;15
Bissulfato De Clopidogrel 75mg Genérico Novartis 28 Comprimidos Revestidos;384.0;12
Zolpidem 10mg 30 Comprimidos Revestidos Genérico Cimed (B1);383.0;12
Ibuprofeno 400mg 4 Cápsulas Ibuliv SEM Avulso;383.0;14
Carlit XR 450mg 30 Comprimidos Supera (C1);383.0;14
Bacfar F 100ml Elofar;383.0;14
Piascledine 300Mg 30 Cápsulas Abbott;383.0;13
Myrbetric 50mg 30 Comprimidos Revestidos;383.0;14
Sildenafila Genérico Prati 50mg 2 Comprimidos Revestidos;383.0;13
Reconter 10mg 60 Comprimidos Revestidos;383.0;14
Gaeso 40mg 28 Comprimidos;383.0;14
Cilostazol 100mg 30 Comprimidos Genérico EMS;383.0;13
Neosaldina Muscular 20 Comprimidos Hypera Pharma;383.0;13
Xanev Rivaroxabana 10mg 30 Comprimidos Revestidos Mylan;383.0;13
Strepsils Mel e Limão 8,75mg 8 Pastilhas;383.0;12
Voltaren Retard 100mg 10 Comprimidos Novartis;383.0;14
Fitocalm 20 Comprimidos Revestidos;383.0;13
Rohydorm 1mg 30 Comprimidos Revestidos Sigma Pharma (B1);383.0;14
Elifore 50mg 28 Comprimidos Revestidos Pfizer (C1);383.0;13
Calminex Ice Gel Instantâneo Hypera Pharma 170g;383.0;13
Piroxicam 20mg 10 Comprimidos Genérico EMS;383.0;14
Lidosporin Solução Otológica FQM 10ml;383.0;13
Sonrisal GSK 2 Comprimidos Efervescentes;383.0;15
Sabonete Líquido Íntimo Proctoderm 100ml;383.0;13
Primera 20 0,150mg/0,020mg 21 Comprimidos;383.0;14
Invokana 300mg 30 Comprimidos Janssen;383.0;14
Lipanon 250mg 60 Comprimidos Liberação Retardada Hypermarcas;382.0;13
Tâmisa 20 75mcg/20mcg 63 Comprimidos Revestidos;382.0;16
Pondera 20mg 30 Comprimidos Revestidos;382.0;14
Diclofenaco Resinato Solução Oral 20ml Genérico EMS;382.0;14
Secfar 1000Mg 2 Comprimidos Elofar;382.0;12
Creme Dipropionato de Betametasona + Sulfato de Gentamicina 30g Genérico EMS;382.0;14
Doralgina 30mg/300mg/30mg 4 Comprimidos;382.0;13
Pant 50mg/ml Sol Capi 3 frascos 50ml+1 válvula spray;382.0;14
Betaistina 24mg 30 Comprimidos Genérico Biosintética;382.0;12
Nesina Pio 25+30Mg 30 Comprimidos Revestidos Takeda;382.0;14
Novolin N U-100 10 mL Novo Nordisk;382.0;13
Escitalopram 20mg 30 Comprimidos Revestidos Genérico Novartis (C1);382.0;14
Paco 500mg/30mg 36 Comprimidos;382.0;14
Enalapril 10mg 30 Comprimidos Genérico EMS;382.0;13
Pilocarpina 2% Solução Oftálmica 10ml;382.0;14
Divalcon ER 500mg 30 Comprimidos Revestidos Abbott (C1);382.0;13
Dipirona 1g Genérico Cimed 10 Comprimidos;382.0;13
Dermacerium 30G Silvestre;382.0;15
Britens 5ml União Química;382.0;13
Lacto-Purga 5mg 6 Comprimidos Revestidos;382.0;14
Meloxicam 7,5mg 10 Comprimidos Genérico Nova Química;382.0;13
Canabidiol 100mg/ml 30ml Ease Labs (B1);381.0;15
Aciclovir 200mg 50 Comprimidos Genérico Sandoz;381.0;15
Hidroclorotiazida 25mg Genérico Neo Química 30 Comprimidos;381.0;14
Concor Anlo 5mg/5mg 30 Comprimidos;381.0;15
Dolamin 125mg 16 Comprimidos Revestidos FQM;381.0;13
Castanha da Índia Composta 30 Drágeas;381.0;12
Systen Sequi 3,2+11,2mg 4 Adesivos Theramex;381.0;15
Fiber Mais Laranja 170g Nestle;381.0;13
Prazol 30mg 28 Cápsulas Cellera;381.0;15
Keppra 250mg 30 Comprimidos Revestidos;381.0;14
Flogoral Spray Cereja 30ml Aché;381.0;14
Preni Solução 3mg/ml 120ml Eurofarma;381.0;13
Impere 5mg 30 Comprimidos Revestidos EMS;381.0;13
Azi Suspensão Oral Sigma Pharma 600mg;381.0;13
Ciproterona + Etinilestradiol 2 + 0,35 mg 21 Comprimidos Revestidos Genérico Biosintética;381.0;13
Nasoar Lota 0,9% 15 Envelopes Myralis;381.0;16
Citalopram 20mg 30 Comprimidos Revestidos Genérico EMS (C1);381.0;13
Bromelin Z 100ml Hebron;381.0;13
Picbam 2,5mg 60 Comprimidos Revestidos Mantecorp;381.0;14
Livalo 2mg 30 Comprimidos Revestidos;381.0;14
Fenobarbital 100mg 30 Comprimidos Genérico União Química;380.0;13
Senes 10mg 30 Comprimidos Revestidos Supera (C1);380.0;12
Magmilk 350ml Tradicional;380.0;14
Multi-Bi 335mg 10 Cápsulas;380.0;12
Divalcon ER 250mg 30 Comprimidos Revestidos Abbott (C1);380.0;13
Feminique 20 3+0,02mg 24 Comprimidos Revestidos Ache;380.0;14
Xumer 90mg 7 Comprimidos Revestidos Adium (C1);380.0;13
ABC Spray Hertz Clotrimazol 30ml;380.0;12
Aciclovir 400mg 30 Comprimidos Genérico EMS;380.0;13
Fenergan 25mg 20 Comprimidos Revestidos;380.0;13
Triazol Biolab 150mg 1 Cápsula;380.0;13
Sildenafil 50mg 4 Comprimidos Revestidos Genérico Cimed;379.0;15
Cetrolac Solução Oftalmológica 5ml;379.0;15
Zofran 2mg/ml Sol Inj 5Amp 2ml Sandoz;379.0;14
Zypred Suspensão Oftamológica 6Ml Allergan;379.0;13
Fentizol CR 20g Aché;379.0;14
Tunta 300mg 30 Comprimidos Revestidos Eurofarma;379.0;12
Bio 5 30 Sachês Genom;379.0;13
Soanza XR 35mg 60 Comprimidos Aché;379.0;16
Natifa 1mg/0,5mg 28 Comprimidos;379.0;12
Dutam 0,5mg/0,4mg 30 Cápsulas;379.0;15
Kalist Dienogeste 2mg 84 Comprimidos Aché;379.0;13
Leps ER 250mg 30 Comprimidos Revestidos Torrent (C1);379.0;13
Hidrocin 20Ml Ache;379.0;15
Bilastina 20Mg 30 Comprimidos Genérico Neo Quimica;379.0;15
Minian 0,150mg/0,02mg 21 Comprimidos Revestidos;379.0;16
Atacand Hct 8+12,5Mg 30 Cápsulas Astrazeneca;379.0;12
Prelone 20mg 10 Comprimidos Aché;379.0;15
Gabaneurin 400mg 30 Cápsulas Sigma Pharma (C1);378.0;13
Nuromol Analgésico 200mg/500mg 12 Comprimidos;378.0;12
Aspirina Microativa 500mg 4 Comprimidos Revestidos Bayer Avulso;378.0;13
Sibus 10mg 30 Cápsulas Dura Eurofarma;378.0;15
Zastat 20mg 10 Comprimidos Aché;378.0;13
Loperamida 2mg 12 Comprimidos Genérico Globo;378.0;13
Viagra 50mg 2 Comprimidos Revestidos;378.0;12
Pantogar 60 Cápsulas;378.0;14
Pomada Daivonex Roche 30g Leofarma;378.0;12
Dexclorfeniramina 120ml Genérico Medley;378.0;14
Ipratrópio Genérico Prati 20ml;378.0;14
Bromazepam 6mg Genérico Medley 30 Comprimidos (B1);378.0;15
Kaloba 111mg 21 Comprimidos Revestidos;378.0;16
Keppra 750mg 60 Comprimidos Revestidos UCB (C1);378.0;13
Bravan Duo 320+5mg 30 Comprimidos Revestidos Aché;378.0;18
Fisiocrem Active 30ml;378.0;13
Epez 5mg 30 Comprimidos Revestidos Torrent (C1);377.0;13
Entresto 49mg/51mg 60 Comprimidos Revestidos;377.0;13
Zinnat 250mg 70ml Sandoz;377.0;13
Olmecor Triplo 20+5+12,5mg 30 comprimidos revestidos Torrent;377.0;15
Dexclorfeniramina Xarope 120ml Genérico EMS;377.0;15
Lacosamida 200mg 30 Comprimidos Revestidos Genérico Torrent (C1);377.0;14
Xarope Desloratadina 0,5mg/ml 60ml Genérico EMS;377.0;14
Depakote SPR 125mg 60 Cápsulas Abbott (C1);377.0;16
Preni 5mg 10 Comprimidos Eurofarma;377.0;13
Naprix 10mg 30 Comprimidos;377.0;15
Alois 20mg 30 Comprimidos Revestidos Apsen (C1);377.0;13
Bactrim 400mg/80mg 20 Comprimidos;377.0;15
Ibuprofeno 100mg 20ml Genérico Germed;377.0;14
Maracugina Pi 420mg 20 Comprimidos;377.0;13
Piroxicam 20mg 10 Comprimidos Genérico Germed;377.0;12
Imuran 50mg 50 Comprimidos Revestidos Aspen;377.0;13
Xarope Cimetosse 120ml Mel e Menta Cimed;377.0;13
Simbioflora Multi 15 Sachês X 6,7g FMQ;377.0;13
Arcoxia 90mg 7 Comprimidos Supera (C1);377.0;12
Probiatop Pó para Solução Oral 30 Sachês de 1g;377.0;14
Infoc 75mg 30 Comprimidos Biosintética (C1);376.0;12
Dipirona 100ml Solução Genérico Germed;376.0;12
Hedd 10mg 30 Comprimidos FQM (C1);376.0;12
Quera 0,25mg 30 Comprimidos Cristália (C1);376.0;15
20BI 10 Cápsulas Momenta Novo;376.0;16
Espinheira Santa 380mg 45 Cápsulas;376.0;14
Digeliv Apsen 400FCC 30 Comprimidos Mastigáveis;376.0;14
Aipri 10mg 30 Comprimidos Revestidos Mantecorp (C1);376.0;15
Emistin Creme EMS 20g;376.0;14
Albendazol Comprimido Mastigável Genérico Prati 400mg 1 Unidade;376.0;13
Quepsia LP 300mg 30 Comprimidos Momenta (C1);376.0;13
Celecoxibe 200mg 10 Cápsulas Genérico EMS (C1);376.0;14
Vick Pyrena 5g Envelope Camomila AV*;376.0;14
Cetoconazol + Betametasona Pomada Dermatológica 30g Genérico Medley;376.0;14
Novotram 100mg 10ml Gotas Hypermarchas (A2);376.0;14
Quelatus Mind 60 Cápsulas Momenta;376.0;14
Luftal 40mg 20 Comprimidos Reckitt;375.0;14
Prednisona 20mg 10 Comprimidos Genérico EMS;375.0;12
Vellana 100mg 30 Comprimidos Cristália (C1);375.0;12
Myrafer C 30mg + 80mg 30 Comprimidos Revestidos Myralis;375.0;14
Pregabalina 75mg 30 Cápsulas Genérico Eurofarma (C1);375.0;15
Culturelle Probiótico Maxx 7 Cápsulas Cellera;375.0;14
Dispetic 40mg 30 Comprimidos Revestidos Aché;375.0;13
Apixabana 2,5mg Genérico NatcoFarma 60 Comprimidos Revestidos;375.0;13
Carvedilol 6,25mg 30 Comprimidos Genérico EMS;375.0;13
Doxiciclina 100mg 15 Comprimidos Revestidos Genérico Pharlab;375.0;13
Atroveran Dip 1g 20 Comprimidos;375.0;13
Tylenol Bebê Suspensão Oral 15ml;375.0;14
Amoxicilina 400mg/ml + Clavulanato De Potássio 57mg/ml Genérico União Quimica 70ml;375.0;13
