int64_field_0;venda_id;nome_produto;data_venda;quantidade
35725;37393;Primogyna 2mg 28 Drágeas Bayer;01-2024;
35948;27001;Neosaldina 20 Drágeas Hypera Pharma;01-2024;
36006;64153;Zodel 50mg 30 Comprimidos Revestidos Medley (C1);01-2024;
36122;41413;Xarope Aires 20mg/ml 120ml Momenta;01-2024;
36167;41353;NasoneW Aires Jato Forte Spray 100ml Airela;01-2024;
36340;29857;Restiva 10mg 2 Adesivos Transdérmicos Mundipharma (A1);01-2024;
36405;66491;Rubenti 200mg 60 Cápsulas Duras;01-2024;
36702;39109;Flogo-Rosa 100Ml Aché;01-2024;
36746;41521;Apracur Duo 500mg/2mg/30mg 12 Comprimidos Revestidos;01-2024;
36815;43105;Pomada Hemofiss 30g + 10 Aplicadores;01-2024;
36866;51541;Levoid 175mcg 30 Comprimidos Aché;01-2024;
36928;43945;Cilostazol 100mg 60 Comprimidos Genérico Eurofarma;01-2024;
36952;50065;Sildenafil 50mg 4 Comprimidos Revestidos Genérico Cimed;01-2024;
37547;34345;Profenid Sanofi-Aventis 100mg 20 Comprimidos Revestidos;01-2024;
37790;42637;Ambroxol 7,5mg 50ml Genérico Nativita;01-2024;
37987;35881;Teroquatro 4mg/ml 5ml Latinofarma;01-2024;
38009;56473;Revoc 100mg 60 Comprimidos Revestidos;01-2024;
38622;48433;Nimegon Met 50+500Mg 56 Comprimidos Revestidos Supera;01-2024;
38643;53701;Fixare Pro+ Suplemento Alimentar com cálcio - 60 Comprimidos;01-2024;
38684;37765;Gino-Canesten Calm Sabonete Íntimo em Gel para Coceira Vaginal 100ml;01-2024;
38738;35221;Pentasa 1g 28Sup Ferring;01-2024;
39258;42457;Transpulmin Xarope 150ml;01-2024;
39552;60961;Venlaxin XR 75mg 30 Cápsulas Eurofarma (C1);01-2024;
39583;48529;Pomada Nebacetin 5mg/g + 250UI/g 15g HYPERA PHARMA;01-2024;
39678;63157;Donepezila 5mg 30 Comprimidos Revestidos Genérico Torrent (C1);01-2024;
39993;35041;Mitrul 15Mg 5 Cápsulas Adium;01-2024;
40475;34045;Kelac 10mg 10 Comprimidos Hypera Pharma;01-2024;
41175;51433;Cebion 1g 10 Comprimidos Efervescentes Procter;01-2024;
41492;44257;Venolise 26,7 30 Comprimidos Myralis;01-2024;
42039;42649;Carbocisteína 100ml adulto Genérico Cimed;01-2024;
42161;70068;Travatan Bak-Free 2,5Ml Colirio Novartis;01-2024;
42957;45853;Cromolerg Solução Oftálmica Allergan 4% 5ml;01-2024;
43044;40009;Diva 20 (24+4) Comprimidos  Exeltis;01-2024;
43474;57145;Ginkgo 80mg 30 Cápsulas;01-2024;
43541;61477;Mirtazapina ODT 30mg 30 Comprimidos Genérico EMS (C1);01-2024;
43577;66533;Perola 75mg 84 Comprimidos;01-2024;
44014;41329;Ambroxol Adulto Genérico EMS 120ml;01-2024;
44901;43441;Ecasil 81mg 30 Comprimidos;01-2024;
45563;69523;Natifa Pro UBD 28 Comprimidos Revestidos Libbs;01-2024;
45736;44089;Versa 80mg Injetável 2 Seringa Preenchidas Eurofarma;01-2024;
46371;44665;Xakilis 5mg 20 Comprimidos Revestidos EMS;01-2024;
46891;44677;Kit Renu Fresh 355ml + 120ml + Estojo para Lentes;01-2024;
47055;44857;Lacribell Colírio 15ml;01-2024;
47420;60229;Lamotrigina 25mg Genérico Ranbaxy 30 Comprimidos (C1);01-2024;
47693;65197;Memantina 10mg 30 Comprimidos Revestidos Genérico Medley (C1);01-2024;
48472;55585;Nolvadex-D 20mg 30 Cápsulas AstraZeneca;01-2024;
48537;58237;Vortioxetina 15mg 30 Comprimidos Revestidos Genérico Althaia (C1);01-2024;
48970;46657;Dobeven 500mg 60 Cápsulas Duras;01-2024;
49130;40681;Decongex Plus 4 Comprimidos Revestidos Avulso Aché;01-2024;
49628;43885;Inibina 10mg 30 Comprimidos Apsen;01-2024;
49709;42853;Pomada Dermatológica Proctfis H 20g + 10 Aplicadores;01-2024;
49740;62593;Extrato de Cannabis Sativa 200mg/ml 10ml Aura Pharma (B1);01-2024;
50009;55777;Topotecana 4mg Sol Inj 4ml Accord;01-2024;
50118;71856;Dipirona 1g 20 Comprimidos Genérico Prati;01-2024;
50207;43657;Capilarema 75mg 60 Comprimidos;01-2024;
50596;62185;Roxetin XR 12,5mg 30 Comprimidos Revestidos Supera (C1);01-2024;
50640;47713;Sitagliptina Genérico Sandoz 100mg 60 Comprimidos Revestidos;01-2024;
50683;69960;Provance Mini 30 Sachês Ache;01-2024;
50824;69380;Venolise 26,7 30 Comprimidos Myralis;01-2024;
50952;66967;Zinpass Eze 40mg/10mg 30 Comprimidos Revestidos;01-2024;
51148;70971;Versa 80mg Injetável 2 Seringa Preenchidas Eurofarma;01-2024;
52728;45577;Colírio Xalatan 0,005% 2,5Ml Upjohn;01-2024;
52802;47941;Glivance Xr 500+30mg 30 Comprimidos Merck;01-2024;
52899;67672;Arava 20mg 30 Comprimidos Revestidos Aventis (C1);01-2024;
52919;68018;Mirtazapina ODT 30mg 30 Comprimidos Genérico EMS (C1);01-2024;
54405;49165;Gel Granado 45g Calos E Bolhas Pink;01-2024;
54616;68571;Olanzapina 10mg 30 Comprimidos Revestidos Genérico Geolab (C1);01-2024;
55884;52369;Óleo Essencial Therapi 10ml Brisa do Mar;01-2024;
56168;67677;Sucrafilm 200mg Suspensão Oral 200ml EMS;01-2024;
56234;58453;Citalopram 20mg 30 Comprimidos Revestidos Genérico EMS (C1);01-2024;
56864;56365;Vacina MMR II TrÍplice Viral C/DIL 1 Dose MSD + Aplicação;01-2024;
58115;48421;Nimegon 50mg 28 Cápsulas Revestidos Supera;01-2024;
59653;69102;Mesacol 800mg 30 Comprimidos Revestidos;01-2024;
61115;55057;Nitazoxanida 20mg Genérico Althaia 100ml;01-2024;
61630;58129;Lamitor CD 100mg 30 Comprimidos Torrent (C1);01-2024;
62617;70001;Synthroid 175mcg 30 Comprimidos Abbott;01-2024;
62754;58789;Vicog 5mg 90 Comprimidos;01-2024;
63468;54181;Itraconazol 100mg 15 Cápsulas Genérico Geolab;01-2024;
63842;62773;Sabril 500mg 60 Comprimidos Aventis (C1);01-2024;
64911;56689;Cloridrato De Venlafaxina 150mg Genérico Medley 30 Cápsulas Duras (C1);01-2024;
65429;71917;Clavulin Es 600Mg 100Ml Gsk;01-2024;
66340;56485;Escitalopram 20mg 30 Comprimidos Revestidos Genérico EMS (C1);01-2024;
66931;65329;Donepezila + Memantina 10 + 10mg 7 Comprimidos Genérico EMS (C1);01-2024;
67304;57901;Dual 30mg 60 Cápsulas Ache (C1);01-2024;
67392;65485;Reconter 20mg 30 Comprimidos Revestidos Libbs (C1);01-2024;
68293;62077;Leduo 30mg 60 Cápsulas Genom (C1);01-2024;
68541;65353;Vimpat 50mg 14 Comprimidos UCB (C1);01-2024;
68700;70443;Glink Met 2,5mg + 500mg 60 Comprimidos Revestidos Libbs;01-2024;
68790;61753;Aristab 15mg 30 Comprimidos Aché (C1);01-2024;
69332;65910;Escitalopram 20mg 30 Comprimidos Revestidos Genérico EMS (C1);01-2024;
69638;64021;Vensate LP 75mg 30 Cápsulas Cristália (C1);01-2024;
69793;64009;Don 5mg 30 Comprimidos Revestidos Eurofarma (C1);01-2024;
69839;64681;Noctal 2mg 20 Comprimidos Abbott (B1);01-2024;
70918;71331;Stanglit Libbs 15mg 60 Comprimidos;01-2024;
2131;39313;Micropil R21 0,075 + 0,030mg 63 Comprimidos Revestidos Sigma;01-2024;0.0
2242;32773;Diclofenaco Potássico 50mg Genérico Cimed 20 Comprimidos Revestidos;01-2024;0.0
3331;54937;Albendazol 400mg Genérico Medley 3 Comprimidos;01-2024;0.0
3806;26833;Dipirona 500mg 20ml Genérico EMS;01-2024;0.0
3832;18193;Atlansil 200mg 20 Comprimidos Sanofi;01-2024;0.0
5026;21517;Hidraplex Pó 4 Envelopes Sabor Laranja;01-2024;0.0
5328;69759;Trezor 10mg 30 Comprimidos Revestidos Aché;01-2024;0.0
6673;5557;Trelegy 100+62,5+25mg 30 Doses GSK;01-2024;0.0
7988;64393;Ralzin 100mg 30 Comprimidos Revestidos Prati Donaduzzi (C1);01-2024;0.0
9034;55885;Contrave Cloridrato de Naltrexona 8mg + Cloridrato de Bupropiona 90mg 120 Comprimidos;01-2024;0.0
10001;61249;Cymbi 60mg 60 Cápsulas Sigma Pharma (C1);01-2024;0.0
10363;54025;Ecoxe 60mg 14 Comprimidos Hypera Pharma (C1);01-2024;0.0
10476;49693;Doxazosina 4mg 30 Comprimidos Genérico Cimed;01-2024;0.0
11289;69629;OsCal Cálcio+ 500mg + Vitamina D 400UI 60 Comprimidos;01-2024;0.0
11311;8269;Esalerg 5mg 10 Comprimidos Revestidos Aché;01-2024;0.0
12458;46585;Forxiga 10mg 30 Comprimidos;01-2024;0.0
12817;40357;Atrofem 2 Cápsulas Gel Hypera Pharma Avulso;01-2024;0.0
12852;45817;Adaptis Gel 2,0mg 10G Adapt;01-2024;0.0
13377;62677;Duxxen 30mg 60 Cápsulas Hypera (C1);01-2024;0.0
13650;59125;Seth 150mg 60 Comprimidos Revestidos União Química (C1);01-2024;0.0
15319;27889;Camilia Solução Oral 30 Flaconetes de 1ml;01-2024;0.0
15799;15781;Micardis Anlo  80mg + 10mg 30 Comprimidos;01-2024;0.0
17065;4165;Amoxicilina + Clavulanato De Potássio 500mg 30 Comprimidos Revestidos Genérico Sandoz;01-2024;0.0
17951;36169;Ciclobenzaprina 10mg 15 Comprimidos Revestidos Genérico Biosintético;01-2024;0.0
18365;31093;Dividol 36 Cápsulas Zambon (A1);01-2024;0.0
19172;28237;Pomada Dermatológico Traumeel S 50g;01-2024;0.0
19788;18949;Valsartana 80mg + 12,5mg 30 Comprimidos Revestidos Genérico Torrent;01-2024;0.0
19794;39229;Femoston Conti Abbott 28 Comprimidos Revestidos;01-2024;0.0
20361;55909;Wegovy 0,25mg 1,5ml Novo Nordisk;01-2024;0.0
20931;29713;Musculare 10mg 30 Comprimidos Revestidos Eurofarma;01-2024;0.0
22197;15997;Verapamil 80mg 30 Comprimidos Genérico Biosintética;01-2024;0.0
23240;35893;Profloxacino 500mg 14 Comprimidos Revestidos Sigma Pharma;01-2024;0.0
24764;32617;Diclofenaco Sódico 50mg Genérico Medley 20 Comprimidos Revestidos;01-2024;0.0
25411;709;Trok-N Creme Dermatológico 10g;01-2024;0.0
26386;36841;Ammy 4mg 28 Comprimidos Revestidos;01-2024;0.0
26544;69791;Atrofem 2 Cápsulas Gel Hypera Pharma Avulso;01-2024;0.0
27224;15349;Enalapril 10mg 30 Comprimidos Genérico Teuto;01-2024;0.0
27239;44785;Lacrifilm Solução Oftalmológica 10ml;01-2024;0.0
28285;55861;Síbus 15mg 60 Cápsulas Duras;01-2024;0.0
29377;4237;Busonid 400mcg 60 Cápsulas Biosintética;01-2024;0.0
29664;30409;Pralivio 400mg 10cap Cimed;01-2024;0.0
29691;17761;Vasopril Plus 10mg+25mg 30 Comprimidos Biolab;01-2024;0.0
30269;27769;Naramig 2,5mg 4 Comprimidos GSK;01-2024;0.0
30409;45637;Oftpred Colírio 5ml;01-2024;0.0
30517;27493;Novalgina 1G 20 Comprimidos Dipirona;01-2024;0.0
30527;49573;Citrato De Sildenafila 50mg Genérico Medley 8 Comprimidos Revestidos;01-2024;0.0
30661;22645;Omeprazol 20mg 56 Cápsulas Genérico Geolab;01-2024;0.0
30858;49909;Avodart 0,5mg 30 Cápsulas Gelatinosas;01-2024;0.0
30914;40669;Cimegripe Solução Oral 20ml;01-2024;0.0
34147;26041;Eno Probiótico 10 Cápsulas GSK;01-2024;0.0
35200;15229;Olsar 40mg 30 Comprimidos Revestidos Momenta;01-2024;0.0
35428;6385;Jogger 500+400mg 90 Cápsulas Biosintética;01-2024;0.0
37686;10753;Plenance EZE 20mg/10mg 30 Cápsulas;01-2024;0.0
38092;28021;Lisador Dip 1g 10 Comprimidos;01-2024;0.0
38511;40861;Benegrip 20 Comprimidos Revestidos Hypera Pharma;01-2024;0.0
38539;40525;Cimegripe 10 Cápsulas;01-2024;0.0
38546;34717;Pomada Dermatológica Massageol 30g Neoquimica;01-2024;0.0
38846;32065;Vick Drops Sabor Mentol 5 Pastilhas;01-2024;0.0
40154;49981;Atesto 250mg/ml Solução Injetável 2 ampolas 4ml Supera (C5);01-2024;0.0
40199;19417;Ciprofibrato 100mg 30 Comprimidos Lipneo Neoquímica;01-2024;0.0
40708;52333;Steaton Aché 200mg 30 Cápsulas Gel;01-2024;0.0
42770;17257;Valsartana 160mg Genérico Althaia 30 Comprimidos Revestidos;01-2024;0.0
43744;68438;Valsartana 80mg + 12,5mg 30 Comprimidos Revestidos Genérico Torrent;01-2024;0.0
44182;22261;Supositório Granado 12 Suspensórios Glicerina Lactentes;01-2024;0.0
45212;27721;Novalgina Dipirona Dor e Febre Gotas Sanofi 500mg/ml 10ml;01-2024;0.0
46068;26473;Pantozol 40mg 28 Comprimidos Takeda;01-2024;0.0
47849;43501;Cilostazol 100mg 60 Comprimidos Genérico Aché;01-2024;0.0
49799;10417;Levofloxacino 500mg 7 Comprimidos Revestidos Genérico Germed;01-2024;0.0
50001;34153;Reuplaq 400mg 30 Comprimidos Revestidos Eurofarma;01-2024;0.0
50721;3445;Macrodantina 100mg 28 Cápsulas Hypermarcas;01-2024;0.0
50726;15301;Questran Light 50 Envelopes 4G Bristol;01-2024;0.0
51077;42877;Topcoid Gel Dermatológico 40g;01-2024;0.0
52380;23713;Luftal Max 15ml Cereja Reckitt;01-2024;0.0
52864;6097;Foraseq 12+200mcg 120 Cápsulas s/Inalador Sandoz;01-2024;0.0
53247;12829;Concor 1,25mg 30 Comprimidos Revestidos Merck;01-2024;0.0
53294;71226;Diclofenaco Potássico 50mg Genérico Cimed 20 Comprimidos Revestidos;01-2024;0.0
53337;61465;Levetiracetam 500mg 60 Comprimidos Revestidos Genérico Sandoz (C1);01-2024;0.0
53710;21457;Culturelle Junior 30 Sachês Cellera;01-2024;0.0
53846;19501;Atacand Hct 8+12,5Mg 30 Cápsulas Astrazeneca;01-2024;0.0
54603;47857;Glucovance 500mg+5mg 30 Comprimidos Revestidos Merck;01-2024;0.0
56635;55129;Nitazoxanida 500mg 6 Comprimidos Revestidos Genérico Neo Química;01-2024;0.0
58356;29449;Paco 500+30Mg 12 Comprimidos Revestidos;01-2024;0.0
58547;28753;Flogoral Spray Menta 30ml Aché;01-2024;0.0
60991;8953;Esalerg D12 2,5mg+120mg 10 Comprimidos Aché;01-2024;0.0
62336;69856;Culturelle Junior 30 Sachês Cellera;01-2024;0.0
62345;24349;Floratil 100mg 12 Cápsulas;01-2024;0.0
62875;13657;Brasart HCT 160mg/25mg 30 Comprimidos Revestidos;01-2024;0.0
62902;27229;Sumax 50mg 6 Comprimidos Revestidos Libbs;01-2024;0.0
62955;60817;Nortriptilina 50mg 30 Comprimidos Genéricos Ranbaxy (C1);01-2024;0.0
65067;3649;Plurair 50mcg 120 Doses Libbs;01-2024;0.0
65497;12277;Trezor 10mg 30 Comprimidos Revestidos Aché;01-2024;0.0
65721;53173;Indosso 150mg 1 Comprimido Revestido;01-2024;0.0
66825;8713;Levocetirizina 5mg 10 Comprimidos Revestidos Genérico Neo Química;01-2024;0.0
67475;49837;Caverject Pfizer 10mcg;01-2024;0.0
69378;53077;OsCal Cálcio+ 500mg + Vitamina D 400UI 60 Comprimidos;01-2024;0.0
69879;23677;Picoprep Pó para Solução Oral 2 Sachês de 12g;01-2024;0.0
69915;42337;Cisteil Xarope 120ml;01-2024;0.0
70351;31057;Ressaliv Pré 10 Comprimidos Cimed;01-2024;0.0
71077;58573;Primid 100mg 100 Comprimidos Apsen (C1);01-2024;0.0
71504;45337;Ocupress 2% Solução Oftálmica 5ml Genom;01-2024;0.0
71657;22801;Complexo Homeopático Almeida Prado 03 60 Comprimidos;01-2024;0.0
72021;3709;Pomada Esperson N  20g Aventis;01-2024;0.0
72037;45589;Ecofilm 5mg/ml Solução Oftálmica 5ml;01-2024;0.0
32;63721;Sensaz 10mg 30 Comprimidos Cristália (C1);01-2024;1.0
406;2401;Brometo De Ipratrópio 0,25mg/ml Genérico Teuto Solução Inalatória 20ml;01-2024;1.0
3032;41149;Notuss Tss Adu Xarope 120ml;01-2024;1.0
3946;8857;Doxiclina 100mg 15 Comprimidos Pharlab;01-2024;1.0
5506;63673;Senes 5mg 30 Comprimidos Revestidos Supera (C1);01-2024;1.0
5554;33469;Cataflam 50mg 20 Comprimidos Novartis;01-2024;1.0
6485;63565;Glya 150mg 30 Cápsulas Cristália (C1);01-2024;1.0
6881;15529;Rosucor 5mg 30 Comprimidos Revestidos Torrent;01-2024;1.0
7136;35593;Toragesic Gotas Sigma Pharma 20mg/ml 10ml;01-2024;1.0
7915;65956;Buscoplex Composto Solução Oral 20ml;01-2024;1.0
8106;42205;Xarope Resfben Infantil 120ml Momentos;01-2024;1.0
8557;51961;Valeriana Cimed 50mg 20 Comprimidos;01-2024;1.0
10576;59101;Quet XR 300mg 30 Comprimidos Revestidos Eurofarma (C1);01-2024;1.0
11172;68163;Lactosil 10000 FCC 30Saches Apsen;01-2024;1.0
11766;16705;Plenance 20mg 30 Comprimidos Revestidos Libbs;01-2024;1.0
12227;39529;Niki Conect 3mg + 0,02mg 90 Comprimidos Revestidos EMS;01-2024;1.0
12489;26269;Lactosil 10000 FCC 30Saches Apsen;01-2024;1.0
12629;68631;Lamitor CD 100mg 60 Comprimidos Torrent (C1);01-2024;1.0
12963;59053;Amato 100mg 60 Comprimidos Revestidos Eurofarma (C1);01-2024;1.0
13464;36301;Pentasa 500mg 50 Comprimidos Ferring;01-2024;1.0
13520;1993;Ebastel 10mg 30 Comprimidos;01-2024;1.0
13737;6997;Amoxicilina + Clavulanato Potássico 500mg 14 Comprimidos Revestidos;01-2024;1.0
13876;24433;Simeticon Solução Oral Morango 15ml;01-2024;1.0
14362;36253;Nimesulida 100mg 12 Comprimidos Genérico Nova Química;01-2024;1.0
15479;69186;Sensaz 10mg 30 Comprimidos Cristália (C1);01-2024;1.0
15606;59245;Insit 75mg 30 Cápsulas Duras;01-2024;1.0
16044;41317;Xarope Vick 200mg/12,5ml Mel 100ml;01-2024;1.0
16235;46285;Lumigan RC Solução Oftálmica 5ml;01-2024;1.0
17094;14941;Concor HCT 5+12,5mg 30 Comprimidos Merck;01-2024;1.0
17520;1597;Budesonida 64mcg 120 Doses Genérico EMS;01-2024;1.0
17557;37957;Siblima 0,015mg/0,060mg 72 Comprimidos Revestidos;01-2024;1.0
18863;36733;Diad 1,5mg 1 Comprimido;01-2024;1.0
19251;13105;Monocordil 20mg 30 Comprimidos Baldacci;01-2024;1.0
19589;38077;Myrbetric 50mg 30 Comprimidos Revestidos;01-2024;1.0
19613;31969;Tylex 30mg 36 Comprimidos Cellera (A2);01-2024;1.0
19865;55729;Micofenolato de Mofetila 500mg 50 Comprimidos Farma Vision;01-2024;1.0
19962;51757;Fisioton 400mg 60 Comprimidos Aché;01-2024;1.0
19993;27481;Ciflogex Pastilhas Cimed Sabor Menta e Limão 12 Unidades;01-2024;1.0
21702;21565;Enomagno Leite de Magnésia Tradicional 350ml;01-2024;1.0
22673;30637;Novotram 50mg 20 Cápsulas Hypermarchas (A2);01-2024;1.0
23255;38581;Colpistatin Creme Vaginal Aché 40g com Aplicador;01-2024;1.0
25061;33181;Ciclobenzaprina 10mg 15 Cápsulas Genérico Prati-Donaduzzi;01-2024;1.0
25773;1801;Broncho-Vaxom 7mg 10 Cápsulas;01-2024;1.0
26117;59389;Neotiapim 100mg 30 Comprimidos Revestidos Sandoz (C1);01-2024;1.0
26184;66043;Hyzaar 50mg+12,5mg 30 Comprimidos Organon;01-2024;1.0
26187;52945;Caldê Max 60 Comprimidos;01-2024;1.0
26262;15961;Vartaz 80mg 30 Comprimidos Revestidos Eurofarma;01-2024;1.0
26668;21373;Lacday 10 000U Fcc Enzima Lactase 8 Comprimidos Mastigáveis;01-2024;1.0
27193;18085;Divelol 6,25mg 60 Comprimidos Baldacci;01-2024;1.0
27540;17773;Plagrel 75mg 28 Comprimidos Revestidos Sandoz;01-2024;1.0
29105;18025;Cloridrato De Nebivolol 5mg Genérico Pharlab 30 Comprimidos;01-2024;1.0
29573;47089;Glimepirida 2mg Genérico Cimed 30 Comprimidos;01-2024;1.0
29709;37597;Tâmisa 30 75mcg/30mcg 21 Drágeas;01-2024;1.0
31175;50941;Levotiroxina Sódica 100mcg Genérico Merck 30 Comprimidos;01-2024;1.0
31790;10981;Atenolol Genérico EMS 25mg 30 Comprimidos;01-2024;1.0
32153;17929;Pressat 5mg 60 Comprimidos Biolab;01-2024;1.0
32665;71447;Ciflogex Pastilhas Cimed Sabor Menta e Limão 12 Unidades;01-2024;1.0
35230;11521;Anlodipino 5mg 30 Comprimidos Genérico Prati;01-2024;1.0
36318;61561;Memantina 10mg 60 Comprimidos Revestidos Genérico Prati-Donaduzzi (C1);01-2024;1.0
37012;21241;Domperidona 10mg Genérico Cimed 60 Comprimidos;01-2024;1.0
37071;4669;Prelone 5mg 20 Comprimidos Aché;01-2024;1.0
37240;35449;Toarip 20mg 30 Comprimidos Torrent (C1);01-2024;1.0
38139;35485;Etoricoxibe 60mg 14 Comprimidos Revestidos Genérico EMS (C1);01-2024;1.0
38460;23509;Hidralis Sais 45 4 Envelopes Laranja Airela;01-2024;1.0
38462;59845;Labirin XR 48mg 30 Comprimidos Apsen;01-2024;1.0
39145;33853;Etoricoxibe 90mg 14 Comprimidos Revestidos Genérico EMS (C1);01-2024;1.0
39679;8077;Amoxicilina + Clavulanato de Potássio 875mg 12 Comprimidos Revestidos Genérico EMS;01-2024;1.0
39902;44833;Systane Complete Alcon 10ml Gotas Oftálmicas Lubrificantes;01-2024;1.0
42460;56593;Niquitin 21mg 7 Adesivos Transparente;01-2024;1.0
42768;29389;Dolamin Flex 125+5mg 15 Comprimidos Revestidos FQM;01-2024;1.0
44097;37141;Primosiston 30 Comprimidos Genom;01-2024;1.0
44193;64933;Nitrazepan 5mg 20 Comprimidos Genéricos Germed (B1);01-2024;1.0
45153;18157;Roxflan 10mg 30 Comprimidos Merck;01-2024;1.0
45230;69281;Xarope Vick 200mg/12,5ml Mel 100ml;01-2024;1.0
45298;57001;Lamitor CD 100mg 60 Comprimidos Torrent (C1);01-2024;1.0
45700;29365;Codein 30mg 30 Comprimidos;01-2024;1.0
46229;40585;Tylenol Sinus 500mg 36 Comprimidos;01-2024;1.0
46731;40069;Diva 3+0,03mg 63 Comprimidos Revestidos Cristalia;01-2024;1.0
46853;15241;Ancoron 200mg 30 Comprimidos Revestidos;01-2024;1.0
48527;25933;Bifilac Geflora 6 Sticks Pó Mantecorp;01-2024;1.0
48955;27793;Neopiridin Spray Neo Química 50ml;01-2024;1.0
49060;40609;Paracetamol + Pseudoefedrina 24 Comprimidos Revestidos Genérico EMS;01-2024;1.0
50833;56329;Vacina Gripe Influvac Tetra 1 Seringa Preenchida 0,5 ml Abbott + Aplicação;01-2024;1.0
53407;62413;Viverdal 1mg 30 Comprimidos Revestidos Genom (C1);01-2024;1.0
53527;3757;Teolong 100mg 30 Cápsulas Abbott;01-2024;1.0
53882;7261;Levofloxacino 500mg Genérico Cimed 10 Comprimidos Revestidos;01-2024;1.0
56590;38101;Buscoplex Composto Solução Oral 20ml;01-2024;1.0
57101;9505;Mud Creme 10G Momenta;01-2024;1.0
57750;28357;Sumax Libbs 50mg 2 Comprimidos Revestidos;01-2024;1.0
57871;18073;Hyzaar 50mg+12,5mg 30 Comprimidos Organon;01-2024;1.0
58571;5125;Amoxicilina + Clavulanato de Potássio Suspensão Oral 250mg/5ml 75ml Genérico EMS;01-2024;1.0
58712;53113;Risedross 35mg 4 Comprimidos Revestidos Sigma-Pharma;01-2024;1.0
58808;48397;Aglitil 30mg EMS 30 Comprimidos;01-2024;1.0
59000;22057;Creon 10000 30 Cápsulas Abbott;01-2024;1.0
59171;65958;Labirin XR 48mg 30 Comprimidos Apsen;01-2024;1.0
59637;71839;Glimepirida 2mg Genérico Cimed 30 Comprimidos;01-2024;1.0
59926;64225;Duepoli 500mg 60 Comprimido  Apsen (C1);01-2024;1.0
60453;51865;Óleo Essencial Therapi 10ml Melaleuca;01-2024;1.0
63981;25765;Enavo ODT 8mg 10 Comprimidos;01-2024;1.0
64337;69790;Etoricoxibe 90mg 14 Comprimidos Revestidos Genérico EMS (C1);01-2024;1.0
64761;64309;Seizla 200mg 60 Comprimidos Revestidos Torrent (C1);01-2024;1.0
64962;14293;Concor Anlo 5mg/5mg 30 Comprimidos;01-2024;1.0
65999;55609;Modik 50mg 12 Sachês Germed;01-2024;1.0
66072;20065;Domperidona 10mg Genérico Cimed 30 Comprimidos;01-2024;1.0
66984;26797;Camomilina C 20 Comprimidos;01-2024;1.0
67196;2869;Artico PO 30 Sachês Laranja Eurofarma;01-2024;1.0
68096;53809;Risedross 150Mg 1 Comprimido Sigma-Pharma;01-2024;1.0
68476;55309;Nitazoxanida 20mg/ml Pó para Suspensão 100ml Genérico Germed;01-2024;1.0
68669;25681;Trimeb 200mg 30 Cápsulas;01-2024;1.0
69470;56401;Vacina Pneumocócica 23 Pneumovax 23 AD/PED 25 MCG MSD + Aplicação;01-2024;1.0
69711;35389;Nusira 25mg + 25mg 30 Comprimidos Adium (A2);01-2024;1.0
69720;57097;Citalopram Genérico Prati 20mg 30 Comprimidos Revestidos (C1);01-2024;1.0
70063;50029;Cialis Diario 5mg 30 Comprimidos Lilly;01-2024;1.0
70959;7525;Oxene 4mg 30 Sachês Biosintética;01-2024;1.0
71494;68020;Caldê Max 60 Comprimidos;01-2024;1.0
191;66669;Claril 0,25mg/ml + 3mg/ml Solução Oftálmica 15ml;01-2024;2.0
774;4633;Creme Cetoconazol + Betametasona 30g Genérico Eurofarma;01-2024;2.0
1350;50425;Monessa 30 Cápsulas Biolab;01-2024;2.0
1707;67263;Fluimucil D Zambon 600mg 16 Envelopes;01-2024;2.0
2410;50497;Tansulosina 0,4mg 60 Comprimidos Genérico EMS;01-2024;2.0
3948;42397;Fluimucil D Zambon 600mg 16 Envelopes;01-2024;2.0
4191;34297;Nimesulida 12 Comprimidos Dispersíveis Genérico Cifarma;01-2024;2.0
4512;55249;Secnidal 1000Mg 2 Comprimidos Aventis;01-2024;2.0
4704;4021;Cimecort Creme 15g Cimed;01-2024;2.0
