Produto;Quantidade_Total;Frequencia_Vendas
Inzelm 20mg 30 Comprimidos Revestidos;254.0;12
Beneum 300mg 30 comprimidos revestidos;254.0;13
Alivium GC 200mg/ml Sabor Tutti Frutti 20ml;254.0;12
Naprix D 5mg + 12,5mg 30 cápsulas duras;254.0;14
Bálsamo Bengué Pomada 20g;253.0;15
Librene Diu Cobre e Prata Tamanho Mini TCU380AG;253.0;13
Suplemento para Gestantes Regenesis Premium 60 Cápsulas Moles;253.0;12
Neosoro 0,5mg/ml 30ml;253.0;13
Triazol 150mg 4 cápsula;253.0;12
Luftal 40mg 20 comprimidos;253.0;12
Lantus Solostar 100UI/ml 1 carpule com 3ml + 1 sistema aplicador;253.0;13
Ivevi 2,5mg 28 comprimidos revestidos;253.0;14
Therapsor 0,5mg/ml Solução Capilar 25ml;253.0;12
Elpenzo 10mg, 30 Comprimidos Revestidos;253.0;12
Acertanlo 7mg + 5mg 30 comprimidos;253.0;14
Inzelm 10mg 30 comprimidos revestidos;253.0;15
Isoflavine 150mg 30 comprimidos;253.0;12
Microvlar 0,15mg + 0,03mg 21 drágeas;253.0;12
Diamicron MR 30mg 60 comprimidos de liberação prolongada;252.0;12
Tyflen 200mg/ml 15ml;252.0;13
Neutrofer Fólico 250mg/ml + 0,2mg/ml Gotas 30ml;252.0;14
Lavagem Nasal Nasoar XT 15 sachês + frasco aplicador;252.0;13
Cizax 5mg 10 comprimidos;252.0;14
Moment 0,25mg/g Creme 50g;252.0;13
Concárdio 2,5mg 30 comprimidos revestidos;252.0;12
Diurix 25mg 30 comprimidos;252.0;14
Orlistate 120mg Prati 42 cápsulas duras;252.0;14
Stanglit 45mg 30 comprimidos;252.0;14
Epitegel 50mg/g Gel Oftálmico 10g;251.0;13
Allestra 30 75mcg + 30mcg 21 comprimidos;251.0;13
Pepsamar 230mg Sabor Menta 50 comprimidos mastigáveis;251.0;12
Lipidil 200mg 30 cápsulas;251.0;13
Level 0,10mg + 0,02mg 63 comprimidos revestidos;251.0;13
Allexofedrin 180mg 10 comprimidos revestidos;251.0;13
Brasart HCT 320mg + 25mg 30 comprimidos revestidos;251.0;12
Desalex 5mg 10 comprimidos revestidos;251.0;13
Humulin R 1000UI 10ml;251.0;12
Daflon Flex 1000mg FFPM 30 envelopes;251.0;12
Benicar Triplo 20mg/12,5mg/5mg 30 comprimidos revestidos;250.0;13
Liposic Gel Oftálmico Estério 10g;250.0;13
Xarope Desalex 60ml;250.0;13
Meclin Jet 25mg 10 comprimidos mastigáveis;250.0;13
Protetor Ocular Nexcare Pequeno 20un;250.0;13
Betnovate 1mg/g Creme Dermatológico 30g;250.0;13
Fluidificante e Descongestionante Nasal Narix Spray 0,9% 50ml;250.0;13
Fibras Tamarine Kids Sabor Morango 240ml;250.0;13
Lisador Dip 1g 4 comprimidos;250.0;12
Xarope Bisolvon 8mg/5ml Adulto Sabor Cereja 120ml;250.0;13
Perlatte 9.000 fcc 10 comprimidos;250.0;13
Diovan Amlo Fix 320mg + 5mg 28 comprimidos revestidos;249.0;12
Nuvaring 11,7mg + 2,7mg 1 sachê com 1 anel de uso ginecológico;249.0;12
Advantan 1mg/ml Solução Capilar 20ml;249.0;13
Micardis HCT 80mg + 25mg 30 comprimidos;249.0;13
Xarope Ambrol Pediátrico Sabor Framboesa e Baunilha 100ml;249.0;12
Holmes 20mg 30 comprimidos revestidos;249.0;15
Trezete 20mg + 10mg 30 Comprimidos Revestidos;249.0;12
Alurax 2mg 30 Comprimidos;249.0;14
Kalist 2mg 28 comprimidos;249.0;12
Embo 5mg 20 comprimidos revestidos;248.0;13
Óleo Sachet Pielsana 7,5cm X 7,5cm 3ml;248.0;13
Xarope Expec Sabor Framboesa e Caramelo 120ml;248.0;12
Diprosalic 0,5mg/g + 30mg/g Pomada Dermatológica 30g;248.0;13
Naprix 10 mg 30 comprimidos;248.0;14
Yaz Flex 3mg + 0,02mg 30 comprimidos revestidos;248.0;13
Descongestionante Nasal Salsep Jet Kids 0,9% Spray Jato Contínuo 100ml;248.0;12
Betaprospan 5mg/ml 2mg/ml Suspenção Injetável 1 ampola 1ml + seringa + agulha;248.0;12
Biconcor 5 5mg + 6,25mg 30 comprimidos revestidos;248.0;14
Levoid 38mcg 30 comprimidos;248.0;12
Vitacid 0,5mg/g Creme 25g;248.0;13
Saxenda 6mg/ml 3 carpules com 3ml + 3 sistemas de aplicação;248.0;12
Renitec 20mg 30 comprimidos;247.0;13
Zetia 10mg 30 comprimidos;247.0;13
Leite de Magnésia 80mg/ml Sabor Hortelã 120ml;247.0;14
Flogoral 1,5mg/ml Sabor Menta 150ml;247.0;12
Prelone 3mg/ml Sabor Cereja 120ml + 1 pipeta dosadora;247.0;12
Clinfar 10mg 30 comprimidos revestidos;247.0;12
Noripurum 50mg/ml Gotas 30ml;247.0;13
Migraliv 12 comprimidos;247.0;13
Bye Bad 4 cápsulas;247.0;15
Etna 2,5mg + 1,5mg + 1,0mg 20 cápsulas;247.0;13
Ibuflex 400mg Legrand 8 cápsulas gelatinosas moles;247.0;13
Puran T4 112mcg 30 comprimidos;246.0;13
Penvir 125mg 10 comprimidos revestidos;246.0;15
Elani 28 3mg + 0,03mg 84 comprimidos revestidos;246.0;13
Xarope Benetosse 15mg/ml Sabor Cereja 100ml;246.0;12
Exforge HCT 160mg + 12,5mg + 10mg 28 comprimidos revestidos;246.0;12
Suplemento Alimentar Probid 15 Cápsulas;246.0;14
Omenax 20mg 56 cápsulas gelatinosas duras;246.0;12
Vaslip 20mg 30 comprimidos revestidos;246.0;13
Creme Dermatológico Cetobeta 30g;246.0;13
Ogestan Pré 30 cápsulas;245.0;12
Zetsim 10mg + 20mg 30 comprimidos;245.0;13
Clexane 20mg/0,2ml 2 seringas pré-enchidas de 0,2ml com sistema de segurança;245.0;13
Pastilha Ciflogex Sabor Cereja 12un;245.0;13
Suplemento Hidroeletrolítico Hidrali 45 Laranja 500ml;245.0;14
Bioginkgo 80mg 45 comprimidos;245.0;13
Betnovate N 1mg/g + 5mg/g Creme Dermatológica 30g;244.0;12
Doxaprost 2mg 30 comprimidos;244.0;12
Spray Nasal Aquoso Nasonex 60 doses 9ml;244.0;12
Xarope Melagrião 150ml;244.0;12
Salicetil Infantil 100mg 10 comprimidos;244.0;13
Fluidificante e Descongestionante Nasal Rinosoro Jet 0,9% 100ml;244.0;12
Pílulas de Lussen 20mg + 10mg + 10mg + 30mg + 8mg 36 comprimidos revestidos;244.0;14
Cistitemed 30 comprimidos;244.0;13
Imunoglucan DS 60 cápsulas;244.0;12
Vabam 10mg 30 comprimidos revestidos;244.0;13
Pastilha Ciflogex Diet Sabor Menta e Limão 12un;244.0;13
Leiba Sabor Laranja 6 Sachês de 4g cada;244.0;13
Differin 3mg/g Gel 30g;244.0;12
Laxante Phosfoenema 130ml;244.0;12
Fumasil 60 Comprimidos Orodispersíveis;243.0;12
Parkidopa 250mg + 25mg 30 comprimidos;243.0;13
Kit Solução para Lentes Bio Soak Olhos Sensíveis 360ml+120ml + Estojo para Lentes;243.0;14
Broncho - Vaxom 3,5mg 30 sachês de granulado;243.0;14
Fostair 100/6mcg Suspensão Aerossol 120 doses 8ml;243.0;13
Suplemento Vitamínico Vitergan Zinco 30 comprimidos revestidos;243.0;13
Picoprep 10mg + 3,5g + 12g 2 sachês com 16,1g cada Sabor Laranja;243.0;12
INIBINA - 10mg, 20 comprimidos;242.0;14
Betnovate N 1mg/g + 5mg/g Pomada Dermatológica 30g;242.0;15
Vitamina D3 Addera D3 50.000UI 4 cápsulas moles;242.0;14
Exforge HCT 320mg + 25mg + 10mg 28 comprimidos revestidos;242.0;13
Esomex 20mg 28 comprimidos revestidos;242.0;14
Albocresil 360mg/g Solução Concentrada 12ml;242.0;13
Clifemin 160mg 30 comprimidos;241.0;13
Sal de Frutas Eno Limão 100g;241.0;12
Triazol 150mg 2 cápsulas;241.0;13
Cimegripe Dia 12 comprimidos;241.0;12
Tanderalgin 30 comprimidos;241.0;12
Concárdio 5mg 30 comprimidos revestidos;241.0;12
Magnopyrol 500mg/ml Gotas 10ml;241.0;13
Protetor Ocular Oftam Grande Bege 20un;240.0;13
Lomecan 2% Creme Vaginal com 3 aplicadores descartáveis 20g;240.0;13
Bhena 5mg 30 comprimidos revestidos;240.0;13
Solução Nasal Sorine 0,5mg/ml 30ml;240.0;14
Vitamina D3 Addera D3 10.000UI 4 Cápsulas Moles;240.0;13
Oxipelle 10mg/ml Solução Tópica 20ml;240.0;12
Buscofem 400mg 2 cápsulas;240.0;13
Tâmisa 30 75mcg + 30mcg 63 drágeas;240.0;12
Analgésico Dorflex 36 comprimidos;239.0;14
Gracial 25mcg + 40mcg +125mcg + 30mcg 22 comprimidos;239.0;13
Impere 5mg 30 comprimidos revestidos;239.0;13
Zinpass EZE 10mg + 10mg 30 comprimidos revestidos;239.0;13
Demedrox 150mg/ml Suspensão Injetável 1 seringa + 1agulha;239.0;12
Vitamina D3 Addera D3 7.000UI 4 cápsulas moles;239.0;13
Hyaludermin 0,2% Creme Uso Dermatologico 10g;239.0;14
Cimegripe Dor e Febre 750mg 20 comprimidos;239.0;16
Gynopac 2 comprimidos + Creme Ginecológico 35g + 7 aplicadores;239.0;14
Broncho - Vaxom 7mg 30 cápsulas;239.0;14
Alivium 400mg 8 cápsulas líquidas;239.0;13
Naldecon Multi 4 comprimidos;238.0;15
Citoneurin 5.000 20 drágeas;238.0;12
Doxuran 2mg 30 comprimidos;238.0;12
Oximax 400mcg Refil 30 cápsulas de pó para inalação;238.0;12
Embo 5mg 60 comprimidos revestidos;238.0;12
Previgrip Weleda 20g;238.0;13
Lixiana 60mg 30 Comprimidos Revestidos;238.0;13
Lidogel 20mg/g Neo Química Geleia 2% 30g;238.0;15
Ebastel 10mg 10 comprimidos;238.0;12
Elani Ciclo 3mg + 0,03mg 63 comprimidos revestidos;238.0;14
Daflon 500mg FFPM 60 comprimidos revestidos;238.0;12
Desodalina 600mg 60 cápsulas;238.0;15
Bramicar HCT 80mg + 12,5mg 30 comprimidos;238.0;13
Marevan 7,5mg 30 comprimidos;238.0;14
Flogoral 3mg Pastilhas Sabor Laranja 12un;238.0;12
Daflon 500mg FFPM 30 comprimidos revestidos;238.0;12
Pomada Dermatológica Nebacimed 50g;237.0;14
NovaCort Pomada 30g;237.0;14
Glifage XR 500mg 30 comprimidos de liberação prolongada;237.0;15
Solução Oftálmica Maxibell 0,5mg/m + 4mg/ml 10ml;237.0;12
Lotar 2,5mg + 50mg 30 cápsulas;237.0;13
Beclosol 50mcg/mg Spray Nasal Aquoso com 200 doses 24ml;237.0;13
Vertizine D - 10mg + 3mg 20 comprimidos;237.0;12
Psorex 0,5mg/g Creme Dermatológico 30g;237.0;14
Óleo de Rícino ADV Farma 30ml;236.0;13
Analgésico Advil 400mg 8 cápsulas líquidas;236.0;13
Prolopa BD 100/25mg 30 comprimidos;236.0;12
Zomig OD 2,5mg 2 comprimidos orodispersíveis;236.0;13
Magnésia Bisurada Sabor Menta 10 pastilhas;236.0;12
VASOPRIL PLUS - 10mg + 25mg, 60 comprimidos;236.0;13
Loção Oleosa Dersani 100ml;236.0;12
Dacxi 15mg 28 comprimidos revestidos;236.0;12
Picbam 5mg 20 comprimidos revestidos;235.0;13
Plenance 10mg 90 comprimidos revestidos;235.0;13
Entresto 24mg + 26mg 28 comprimidos revestidos;235.0;17
Synthroid 25mcg 30 comprimidos;235.0;14
Benicar 20mg 30 comprimidos revestidos;235.0;12
Puran T4 100mcg 30 comprimidos;235.0;13
Buscopan Gotas 10mg 20ml;235.0;14
Lactosil Flora 30 cápsulas;235.0;12
Iziz 2,5mg + 1,5mg 84 Comprimidos Revestidos;235.0;13
Neutrofer 250mg/ml Gotas 30ml;235.0;12
Suplemento Hidroeletrolítico Pedialyte Max Morango 500ml;234.0;13
Fluidificante e Descongestionante Nasal Rinosoro Gotas 0,9% 30ml;234.0;13
Aradois 50mg 30 comprimidos revestidos;234.0;14
BenicarAnlo 40mg/5mg 30 comprimidos revestidos;234.0;12
Inilok 40mg Apsen 60 comprimidos;234.0;14
Vonau Flash 4mg Biolab 10 comprimidos de desintegração oral;234.0;15
Gel de tratamento Antiacne Dermotivin Benzac 10% 60g;234.0;13
Analgésico Calminex Ice Aerossol 60g;233.0;12
Digeplus 7mg + 40mg + 50mg Aché 30 Cápsulas;233.0;12
Benicar 40mg 30 comprimidos revestidos;233.0;14
Retemic UD 10mg 30 comprimidos de liberação controlada;233.0;13
Citalor 20mg 30 comprimidos revestidos;233.0;12
Suplemento Vitamínico Caldê 60 comprimidos mastigáveis;233.0;14
Vitamina D Cimed 7.000UI 8 Comprimidos;233.0;13
Flogoral 1,5mg/ml Spray Sabor Cereja 30ml;233.0;12
Novorapid Flexpen 100U/ml 1 carpule com 3ml + 1 sistema de aplicação;233.0;12
Feldene SL 20mg 10 comprimidos de dissolução instantânea;232.0;12
Artrosil 160mg 10 cápsulas duras de liberação prolongada;232.0;13
Nesina 12,5mg 30 comprimidos revestidos;232.0;12
Micolamina 10mg/ml Loção Spray 50ml;232.0;13
Mitrul 15mg 10 cápsulas gelatinosas duras de liberação prolongada;232.0;12
Zior 250mg 28 comprimidos;232.0;13
Meritor 2mg + 1000mg 30 comprimidos revestidos;232.0;12
Olmecor 20mg 60 comprimidos revestidos;232.0;13
Mirador 1g 10 comprimidos;231.0;12
Pantogar Biolab 90 Cápsulas;231.0;12
Pomada Dermatológico Cetobeta 30g;231.0;15
ALTIVA - 120mg, 10 comprimidos;231.0;14
Suplemento Alimentar Calcitran Triflex 30 comprimidos;231.0;14
Solução Oftálmica Still 0,1% 5ml;230.0;12
Betadine 24mg 60 comprimidos;230.0;13
AAS Infantil 100mg com 120 comprimidos;230.0;14
Xarope Ambrol Sabor Pêssego e Baunilha 100ml;230.0;13
Melagrião Própolis e Gengibre Spray Sabor Menta 30ml;230.0;12
Permear 300mg 20 comprimidos revestidos;229.0;12
Fentizol 20mg/ml Spray 30ml;229.0;14
Naire 20mg 15 comprimidos;229.0;13
SPORANOX - 100mg, 15 cápsulas gelatinosas;229.0;12
Aldomet 500mg 30 comprimidos revestidos;229.0;13
Solução para Lentes Rígidas Boston Simplus Multiação 120ml;229.0;12
Pressat 5mg 30 comprimidos;229.0;12
Nevrix 100mg + 100mg + 5000mcg 20 comprimidos revestidos;229.0;14
Prelone 20mg 10 comprimidos;229.0;12
Fluir 12mcg 30 cápsulas de uso inalatório por via oral;229.0;12
Feldene 20mg 10 cápsulas;228.0;12
Ebatz 2mg 30 comprimidos revestidos;228.0;13
Musculare 10mg 15 comprimidos revestidos;228.0;12
Bramicar HCT 80mg + 12,5mg 60 comprimidos;228.0;14
Xarope Clopê Sabor Coco 120ml;228.0;12
Analgésico Advil Mulher 400mg 2 Cápsulas Líquidas;228.0;12
Adesivos Salonpas Grande 2un;228.0;14
Livalo 2mg 60 comprimidos revestidos;228.0;12
Decadron 0,75mg 20 comprimidos;228.0;12
Suplemento Alimentar Calcitran MDK Sabor Menta 30 comprimidos mastigáveis;227.0;13
Iruxol Mono 1,2U Pomada 30g;227.0;14
Protetor Ocular Estéril Sancare Tamanho G 10 unidades;227.0;12
Suplemento Alimentar Ofolato D Fer 1000UI 30 comprimidos;227.0;12
Ablok 50mg 30 comprimidos;226.0;12
Sumax 25mg 6 comprimidos revstidos;226.0;13
Fenazic 15mg 30 comprimidos revestidos de liberação prolongada;226.0;13
Dramin B6 30 comprimidos revestidos;226.0;12
Solução Oftálmica Alphagan 0,2% 5ml;226.0;12
Roxflan 10mg 30 comprimidos;226.0;12
Sal de Frutas Eno Abacaxi 100g;225.0;12
Dienogeste 2mg EMS 30 comprimidos;225.0;13
Flutivate 0,5mg/g Creme 15g;225.0;12
DERMOMAX - 40mg/g 1 bisnaga com 30g de creme de uso dermatológico;225.0;13
Suplemento Vitamínico Neutrofer Poli 30ml;225.0;13
Avicis 0,25mg/ml Solução Capilar 100ml;225.0;12
Seebri 50mcg 30 cápsulas com pó para inalação + 1 inalador;225.0;13
Tylenol 750mg 4 comprimidos revestidos;225.0;12
Triquilar 21 drágeas;225.0;16
Fluidificante e Descongestionante Nasal Neosoro Infantil 30ml;225.0;13
Neosaldina Dip 1g 10 comprimidos;225.0;13
Desalex 5mg 30 comprimidos revestidos;225.0;12
Atacand HCT 8mg + 12,5mg 30 comprimidos;225.0;12
Sinudoron Weleda 80 comprimidos;225.0;14
Puran T4 62,5mcg 30 comprimidos;224.0;13
Antiácido Mylanta Plus Sabor Menta 240ml;224.0;12
Divena 40mg 30 comprimidos;224.0;12
Clob - X 0,5mg/g Creme Dermatológico 30g;223.0;12
Azelan Gel 150mg/g 30g;223.0;13
Trok-N 20mg/g + 0,64mg/g + 2,5mg/g Creme 30g;223.0;12
Penvir Lábia 10mg/g Creme Dermatológico 5g;222.0;13
Betaserc 24mg 60 comprimidos;222.0;12
Lacto-Leve Sem Sabor 120ml;222.0;13
Imuran 50mg 50 comprimidos revestidos;222.0;15
Solução Multiuso Renu Fresh 355ml + 120ml + Estojo para Lentes;222.0;13
Inilok 40mg Apsen 30 Comprimidos;222.0;13
Probiótico ZincoPro Marjan Farma 30 cápsulas;222.0;12
Suplemento Alimentar Neutrofer Folato D 90 comprimidos revestidos;222.0;12
Nuromol 200mg + 500mg 6 comprimidos revestidos;222.0;13
Doxuran 4mg 30 comprimidos;221.0;14
Primolut-Nor 10mg 30 comprimidos;221.0;12
Litocit 1080mg 60 comprimidos de liberação prolongada;221.0;14
Ritmoneuran RTM 20 Cápsulas;221.0;12
Artrosil 160mg 20 cápsulas duras de liberação prolongada;221.0;14
Sumax 25mg 4 comprimidos revestidos;221.0;14
Bicarbonato de Sódio ADV 100g;220.0;13
Suplemento Alimentar Althaia Vitamina D3 2.000UI 30 cápsulas gel;220.0;13
Pressat 5mg 90 comprimidos;220.0;13
Androsten UNO 280mg 15 comprimidos revestidos;220.0;14
Sais para Reidratação Oral Hidroral Sabor Tradicional 4 unidades de 27,9g cada;220.0;12
Micardis Anlo 40mg + 5mg 30 comprimidos;220.0;14
Galvus 50mg 56 comprimidos;219.0;12
Cedur Retard 400mg 30 comprimidos revestidos de liberação prolongada;219.0;12
Voltaren Retard 100mg 10 comprimidos  revestidos de liberação prolongada;219.0;14
Versa 40mg/0,4ml Solução Injetável 6 seringas com 0,4ml com sistema de segurança;219.0;12
Miosan 10mg 30 comprimidos;219.0;13
Xarope Dexmine 120ml;219.0;14
Dorilen 12 comprimidos;219.0;12
Suplemento Alimentar de Vitamina D Inpruv D 1.000UI 30 comprimidos mastigáveis;219.0;13
Esmalte Loceryl 50mg/ml 2,5ml;218.0;14
Vitamina D3 Addera D3 10.000UI 10 comprimidos revestidos;218.0;12
Daivonex 50mcg/g Pomada Dermatológica 30g;218.0;12
Ritmoneuran RTM Flaconete 10ml;218.0;13
Minian 150mcg + 20mcg 21 comprimidos;217.0;14
Broncho - Vaxom 7mg 10 cápsulas;217.0;12
Peridal 10mg 30 comprimidos;217.0;12
Eliquis 5mg 20 Comprimidos Revestidos;217.0;12
Novanlo 5mg 60 comprimidos;217.0;14
Celergin 0,4mg/ml + 0,05mg/ml Xarope 120ml;217.0;13
Venalot 15mg + 90mg 30 drágeas;217.0;14
DPrev 2.000UI 60 comprimidos revestidos;217.0;14
Elidel 10mg/g Creme 15g;216.0;12
Anador 1g 10 comprimidos;216.0;12
Azulfin 500mg 60 comprimidos revestidos;216.0;13
Elani 28 3mg + 0,03mg 28 comprimidos revestidos;216.0;13
Naprix A 10mg + 5mg 30 cápsulas;216.0;14
Embo 2,5mg 60 comprimidos revestidos;216.0;13
Trezor 5mg 30 comprimidos;216.0;12
Niquitin 21mg 7 adesivos transdérmicos transparentes;215.0;12
Niquitin 14mg 7 adesivos transdérmicos transparentes;215.0;13
Gestrelan 0,15mg + 0,03mg 21 comprimidos revestidos;215.0;12
Apracur Duo 6 comprimidos;215.0;12
Diovan HCT 80mg + 12,5mg 28 comprimidos revestidos;215.0;12
Acertil 10mg 30 comprimidos;215.0;15
Mesacol 500mg 15 supositórios;215.0;14
Lantus 100UI/ml 1 carpule com 3ml;214.0;12
Isoflavine 75mg 30 comprimidos revestidos;214.0;12
Teste de Gravidez Fast Test 1un;214.0;12
Passajá 1 flaconete com 4ml;214.0;12
Diupress 25mg + 5mg 30 comprimidos;213.0;14
Acheflan 5mg/g Creme 30g;213.0;13
Maxalgina 1g 10 Comprimidos;213.0;13
Montelair 5mg Sabor Cereja 30 comprimidos mastigáveis;213.0;12
Plurair 50mcg/dose Spray 120 doses 12ml;213.0;12
Massageol Pomada 15g;213.0;13
Clob - X 0,5mg/ml Shampoo 125ml;213.0;15
Betametasona 0,1mg/ml sabor Framboesa 120ml;212.0;12
Esalerg 0,5mg/ml Xarope Sabor Tutti Frutti 60ml;212.0;12
Suplemento Vitamínico Depura 500UI/Gota 10ml;212.0;13
Auris-Sedina 18,6mg/ml + 1,3mg/ml 10ml;212.0;14
Coltrax 2mg/ml 3 ampolas com 2ml;212.0;13
Clopin 75mg 30 comprimidos revestidos;212.0;13
Naldecon Multi 16 comprimidos;212.0;13
Aerodine 100mcg Teuto Aerossol 200 doses + adaptador;212.0;13
Meclin Jet 50mg 10 comprimidos mastigáveis;211.0;15
Bexai 35mg 10 cápsulas duras;211.0;12
Montelair 10mg 30 comprimidos revestidos;211.0;14
Leite de Magnésia Phillips Hortelã 350ml;210.0;13
Bravan HCT 160mg + 12,5mg 30 comprimidos;210.0;16
Oscillococcinum 6 Tubos;210.0;13
Vitamina D3 Addera D3 50.000UI 4 comprimidos revestidos;210.0;13
Profenid 100mg/2ml Solução Injetável 6 ampolas com 2ml cada;210.0;14
Solução Otológica Cerumin 8ml;210.0;12
Takil 20mg + 30mg Creme Ginecológico 35g + 7 aplicadores;210.0;12
Clexane 40mg/0,4ml 10 seringas preenchidas com 0,4ml com sistema de segurança;210.0;13
Solução Oftálmica Glaub 0,2% 5ml;209.0;12
Dorflex Max 4 comprimidos;209.0;13
Puran T4 25mcg 30 comprimidos;209.0;14
Combodart 0,5mg + 0,4mg 90 cápsulas gelatinosas duras de liberação prolongada;209.0;13
Insulina Humana Novolin N 100UI/ml 10ml;209.0;13
Lactulife Sabor Ameixa 120ml;209.0;13
Acheflan 5mg/g Creme 60g;209.0;12
Pastilhas Vick Drops Sabor Artificial de Limão 10g;209.0;13
Digesan 10mg 20 cápsulas;208.0;13
Norvasc 5mg 30 comprimidos;208.0;12
Iccor 5mg 30 comprimidos revestidos;207.0;12
Magnésia Bisurada Sabor Menta 40 pastilhas;207.0;12
Antiácido Pó Efervescente Gastrol Abacaxi 1 envelope com 5g;207.0;12
Diamicron MR 60mg 30 comprimidos de liberação prolongada;207.0;13
Oxipelle 10mg/g Creme 20g;207.0;13
Profenid Retard 200mg 10 comprimidos revestidos;207.0;14
Levoid 100mcg 30 comprimidos;206.0;12
Buscofem Hot 2 adesivos térmicos descartáveis;206.0;12
Antiácido Pó Efervescente Estomazil Sabor Abacaxi 5g;205.0;12
Neovangy MR 35mg EMS 30 comprimidos revestidos de liberação prolongada;205.0;13
Humalog Kwikpen Caneta 100UI 1 carpule com 3ml + 1 sistema de aplicação;205.0;13
RISEDROSS - 150mg, 2 comprimidos revestidos;205.0;14
Antialérgico Polaramine 6mg 12 Drágeas;204.0;12
Ziprol 28 Comprimidos Revestidos 40mg;204.0;12
Apracur 6 comprimidos;203.0;12
Carbidol 25mg + 250mg, 30 comprimidos;203.0;12
Levoid 175mcg 30 comprimidos;203.0;13
Anoro Ellipta 62,5mcg/25mcg 30 doses de pó para inalação;202.0;13
Óleo de Girassol Skinage 100ml;202.0;13
Gel Dersani Hidrogel com Alginato 30g;202.0;12
Gel Arnica Montana 200mg/g Herbarium 30g;202.0;13
Retemic 5mg 60 comprimidos;202.0;12
Cozaar 50mg 30 comprimidos revestidos;202.0;15
Naprix D 5mg + 25mg 30 cápsulas duras;202.0;13
Nicorette 4mg Icemint 30 gomas mastigáveis;202.0;13
Analgésico Dorflex Uno 1g 4 comprimidos;202.0;13
Solução Antisséptica Malvatricin 250ml;201.0;13
Profenid 20mg/ml Sabor Morango 20ml;201.0;12
Antialérgico Allegra Pediátrico 6mg/ml 150ml;200.0;14
Lacto-Leve Sabor Ameixa 120ml;200.0;13
Tenadren 80mg + 25mg 30 comprimidos;200.0;13
Suprema 2mg + 1mg 28 comprimidos revestidos;200.0;12
Xarelto 20mg 28 comprimidos revestidos;200.0;14
Lisador Dip 1g 10 comprimidos;199.0;12
Plenance EZE 20mg+10mg 30 Cápsulas;199.0;13
Perivasc 450mg + 50mg 60 Comprimidos Revestidos;199.0;12
Glicel 2,5g Adulto 6 supositórios de glicerina;199.0;14
Toragesic Gotas 20mg/ml EMS 10ml;199.0;12
Luftal Gel Caps 125mg 10 cápsulas gelatinosas;199.0;13
Arcalion 200mg 20 drágeas;198.0;13
Rehidrat 50 Sabor Laranja 4 envelopes de 7,625g;198.0;12
Suplemento Alimentar Femibion 2 28 comprimidos + 28 cápsulas;198.0;13
Iumi 3mg + 0,02mg 24 comprimidos revestidos;198.0;13
AdviPro 11,6mg Gel 30g;197.0;12
Bravan HCT 80mg + 12,5mg 30 comprimidos;197.0;12
Singulair 5mg 30 comprimidos mastigáveis;197.0;13
Livial 2,5mg 84 comprimidos;197.0;12
Suavicid Legrand Bisnaga com 15g;197.0;12
Ancoron 200mg 30 comprimidos revestidos;197.0;13
Livalo 4mg 60 comprimidos revestidos;196.0;14
Inpruv D 50.000UI Apsen, 4 Comprimidos;196.0;14
Lugano 12mcg + 250mcg Refil 60 cápsulas com pó para inalação;196.0;12
Allexofedrin Pediátrico 6mg/ml EMS Sabor Framboesa 60ml;196.0;13
Ginkgo Vital 80mg 30 comprimidos;196.0;13
PROVERA - 10mg, 14 comprimidos;196.0;13
Diminut 75mcg + 20mcg 21 comprimidos revestidos;195.0;12
Pomada Omcilon-A Orabase 1mg/g Aspen 10g;195.0;12
Lavagem Nasal Nasoar 30 sachês + frasco aplicador;195.0;13
Seretide Diskus 50mcg + 250mcg 60 doses de pó para inalação;194.0;12
Ginkomed 80mg 30 comprimidos revestidos;194.0;12
Prolive 15 cápsulas;194.0;13
Suplemento Alimentar Neutrofer Folato D 30 comprimidos revestidos;194.0;13
Glifage XR 750mg 30 comprimidos de liberação prolongada;194.0;14
Antiácido Simeco Plus Sabor Hortelã 240ml;193.0;14
Parasin 400mg Sabor Banan 1 comprimido mastigável;193.0;14
Picbam 5mg 60 comprimidos revestidos;193.0;13
Piascledine 300 100mg + 200mg 30 cápsulas;193.0;13
Nuromol 200mg + 500mg 12 comprimidos revestidos;193.0;13
Solução Nasal Naridrin 12 Horas 1mg/ml + 0,2mg/ml + 5mg/ml 30ml;192.0;13
Sucrafilm 200mg/m 20 flaconetes com 10ml cada;192.0;12
Fluidificante e Descongestionante Nasal Rinosoro SIC Spray 0,9%  50ml;191.0;14
Puran T4 125mcg 30 comprimidos;191.0;12
Clotrigel 20mg/g Creme 20g + 3 aplicadores;191.0;13
Buscopan Pediátrico 10mg/ml Gotas 20ml;191.0;13
Ibandronato de Sódio Monoidratado 150mg EMS 1 comprimido revestido;191.0;13
Livial 2,5mg 28 comprimidos;190.0;12
Eniagor 50mg/ml Solução Capilar 50ml;190.0;12
Analgésico Dorflex Uno 1g com 10 comprimidos;190.0;14
Dozoito 50mg 30 comprimidos;189.0;12
Kelo-Cote Gel 15g;188.0;12
Akynzeo 0,56 + 300mg 1 cápsula dura;188.0;12
Diprosone 0,5mg/g Creme Dermatológico 30g;188.0;12
Solução Tópica Pantogar Top 80ml;187.0;12
Pergo 2mg/ml 120ml;187.0;13
Busonid Aquoso Nasal 50mcg 120 doses 6ml;186.0;13
