int64_field_0;venda_id;nome_produto;data_venda;quantidade
36535;38305;Olmesartana Medoxomila 40mg Genérico Medley 30 Comprimidos Revestidos;01-2024;
36807;32473;Óleo Capilar Elixir Cártamo & Argan Knut 35ml;01-2024;
36818;29965;Kit Lenço Umedecido Infantil Huggies Hidratação e Nutrição 4 Pacotes com 48 Unidades;01-2024;
36842;35485;Máscara Disciplinante Capilar Lola Cosmetics Xapadinha 450g;01-2024;
37038;40033;Millani Stay Put Brow Pomade - Lápis 01 Soft Para Olhos;01-2024;
37236;34717;Pó Descolorante Lightner Gérmen de Trigo 50gr;01-2024;
37261;55237;Bi-Profenid 150mg Sanofi Aventis 10 Comprimidos;01-2024;
37388;67429;Manteiga Nutritiva Nutrição Intensa Murumuru Haskell 500g;01-2024;
37813;33853;Cloridrato de Hidroxizina 2mg/ml Genérico Legrand 120ml Xarope;01-2024;
37924;41017;Energético Monster Energy Absolutely Zero 473ml;01-2024;
38015;60949;Pomada de Mamacadela para Vitiligo 20%;01-2024;
38529;45661;Propranolol 80mg Nova Química 30 Comprimidos;01-2024;
38640;35041;Adoçante Linea Stévia Líquido 25ml 1 Unidade;01-2024;
38915;37945;Fio Dental Extra Fino - Medfio - 50m (Cód. 25.2443);01-2024;
39045;46849;Escova de Cabelo Azul - Joy Brush Océane;01-2024;
39299;50689;Bebida Repositora Hidroeletrolítico Pedialyte Max Morango 500ml;01-2024;
39395;33109;Protetor Solar Facial Antioleosidade FPS 70 La Roche-Posay Anthelios Airlicium 3.0 40 g;01-2024;
39626;65988;Ampola Carbonne - Essendy -12ml;01-2024;
39673;71181;Unhas Postiças Média Autocolante Quadrada Pintada Absolute New York Magiquick Mocha Brown 24 Unidades;01-2024;
39679;51241;Mirtazapina 30mg Genérico Pharlab 30 Comprimidos;01-2024;
39734;51277;Sinvastatina 10mg Genérico Pharlab 30 Comprimidos;01-2024;
41128;67807;Bananinha Com Chocolate Ever Nutri Sem Adição De Açúcar 25g;01-2024;
41310;54253;Rivotril 0,5mg Roche 30 Comprimidos;01-2024;
41666;60013;Tramontina Empurrador e Raspador de Cutículas Inox;01-2024;
41831;35533;Pós-Sol Geleia Corporal Lola Cosmetics Be(m)dita Praia 200ml;01-2024;
42207;64843;Capilarema 75mg Baldacci 30 Comprimidos;01-2024;
42598;46645;Batom Nude Semi-Matte – The Lipstick Sienna Océane Edition 3,2g;01-2024;
42690;59257;Valsartana 80mg Genérico Teuto 30 Comprimidos Revestidos;01-2024;
42968;70123;Minoxidil em caneta 15 mL BS Pharma;01-2024;
43384;45313;Carvedilol 12,5mg Genérico Nova Quimica 30 Comprimidos;01-2024;
43479;45565;Omeprazol 40mg Genérico Nova Química 30 Cápsulas;01-2024;
43651;39697;Levotiroxina Sódica 25mcg Genérico Merck S/A 30 Comprimidos;01-2024;
43660;39721;Levotiroxina Sódica 75mcg Genérico Merck 30 Comprimidos;01-2024;
44406;49177;Meticorten 20mg Organon 10 Comprimidos;01-2024;
44520;68527;Olmesartana Medoxomila 40mg Genérico Eurofarma 30 Comprimidos;01-2024;
44574;53605;Energético Red Bull Energy Drink Melância 250ml;01-2024;
44577;38161;Cloridrato Venlafaxina 37,5mg Genérico Medley 30 Cápsulas;01-2024;
44712;63925;Mel Yep To Go Sachê 40g;01-2024;
45387;39877;Bolsa Termica Natural - Tamanho P - Mercur;01-2024;
45775;54277;Rivotril 2,5mg/ml Blanver 20ml Gotas;01-2024;
46209;47689;Máscara Para Cílios Preta Marília Mendonça By Océane -  Soundtrack 7,5ml;01-2024;
46223;43501;Composto Lácteo Nestlé Neslac Comfor Lata 800g;01-2024;
46844;51409;Novo Bico Linha Pétala nº2 Philips Avent - SCF042/27;01-2024;
47469;40681;Percoide 40mg Momenta Farma 7 Comprimidos;01-2024;
47853;58069;Esfoliador Elétrico p/ os Pés Supermedy;01-2024;
48022;42853;Besilato De Levanlodipino 2,5mg Genérico Neo Quimica 30 Comprimidos;01-2024;
48194;60481;Esmalte fortalecedor de unhas 5ML;01-2024;
48414;40933;Wafer recheado com cobertura intensa black 45g - Bis Xtra;01-2024;
48471;42157;Unizinco 17,60mg/mL Myralis 100mL  + Copo Medidor;01-2024;
48565;62749;Balm Labial Hidratante Vizzela Xoxo FPS20 Beijão Vermelho 4g;01-2024;
48900;67315;Óleo Essencial de Laranja Amarga 10ml – Terra Flor;01-2024;
49423;45841;Azorga 10mg/ml + 5mg/ml Novartis 5ml Suspensão Oftálmica;01-2024;
49696;51205;Gliclazida 60mg Genérico Pharlab 30 Comprimidos;01-2024;
49778;41881;Spray Fixador Capilar Capilar Mood Care Extra Forte My Health 400ml;01-2024;
49849;43369;Valerato Betametasona 1mg/g Genérico Neo Química 50ml Solução Capilar;01-2024;
49860;46405;Barra de Cereais Nutry Avelã com Chocolate 22g;01-2024;
49864;42697;Nathalia Capelo Velvet Powder 3.0 Beige - Pó Solto 80g;01-2024;
49982;54337;Limpador Facial Sallve 60ml;01-2024;
50210;44533;Espuma de Barbear Nivea Men Deep Suave Carvão Ativado 200ml;01-2024;
51020;47941;Océane Marília Mendonça Cor Charm - Batom Liquído Matte 4,2g;01-2024;
51379;55441;Neuleptil 40mg/ml Sanofi 20ml Gotas;01-2024;
52660;64825;Océane Marília Mendonça Cor Charm - Batom Liquído Matte 4,2g;01-2024;
52695;46309;Suplemento Alimentar Nutren Multivitamínico A-Z  60 Cápsulas;01-2024;
53985;66536;Maleato de Enalapril 10mg Genérico Cimed 30 Comprimidos;01-2024;
54335;53089;Aciclovir 200mg Genérico Ranbaxy 10 Comprimidos;01-2024;
54369;57481;Brinco Studex Supermaxxi Pedra Branca Dourado 1 Par;01-2024;
54379;50533;Payot Boca Rosa Beauty Wow! - Pó Solto Iluminador;01-2024;
54517;64273;Cabertrix 0,5mg Zodiac 2 comprimidos;01-2024;
54614;56929;Kit Smilebox Luciano Martins Estojo e Fio Dental 2 Em 1 Pandinha 1 Unidade;01-2024;
55052;56953;Chocolate Snickers Pé de Moleque 42g;01-2024;
55511;62233;Máscara Ions - Via Martins - Mascara Ions Tam P - Branco;01-2024;
56596;60805;Minoxidil like 60ml;01-2024;
56790;57793;Diupress 25mg + 5mg Supera 30 Comprimidos;01-2024;
58116;53629;Energético Red Bull Energy Drink sem Açucar 355ml;01-2024;
58992;67629;Base Líquida Matte Eudora Niina Secrets Daily Tint Cream Cor 0 25 ml;01-2024;
59581;63205;Máscara Para Cílios Vult Extreme Iconic Multibenefícios Preto 10g;01-2024;
60088;50341;Máscara de Tratamento Pantene Booster Colágeno Proteção Pré e Pós 90ml;01-2024;
60166;55837;Condicionador Seda Boom Pro Curvatura Hidratação Ultradesembaraço 300ml;01-2024;
60976;68515;Absorvente Geriátrico Adultcare 20 unidades;01-2024;
62140;68604;Lenço de Limpeza Demaquilante Nivea 3 em 1 Ação Hidratante 25 Unidades;01-2024;
63693;64117;Adoçante Líquido Zero Cal Eritritol 65ml;01-2024;
63830;66531;Elástico para Cabelo Ever You Prateado 12 Unidades;01-2024;
64278;54001;Esponja Facial Ricca Silicone 1 Unidade;01-2024;
64853;56485;Vastarel Mr 35mg Servier 30 Cápsulas;01-2024;
66355;67236;Sodix 50mg Geolab 20 Comprimidos;01-2024;
67610;61753;Vitamina D Font D 10.000UI  União Química 4 Comprimidos;01-2024;
67647;64952;Massageador Para Olhos de Quartzo Rosa - Rose Quartz Eye Massager Océane;01-2024;
68453;64021;Presília para Cabelos Tic Tac Zalike Preto 6cm 6 Unidades;01-2024;
69340;67787;Sumax 50mg Libbs 6 Comprimidos Revestidos;01-2024;
69724;62221;Spray Finalizador Geléia Real 300ml P/ Cães e Gatos Smell Fresh;01-2024;
1059;14101;Algodão Cremer 50g;01-2024;0.0
1531;21517;Montelucaste 5mg Genérico Eurofarma 30 Comprimidos Mastigáveis;01-2024;0.0
1947;44785;Kit Protetor Solar Corporal Nivea Protect & Hidrata FPS50 200ml + Sensitive Kids FPS60 100ml;01-2024;0.0
2693;67965;Mix Frutas Secas Pacote com 200g - Brasil Frutt;01-2024;0.0
2853;24541;Dolamin Flex 125mg + 5mg Farmoquímica 15 Comprimidos;01-2024;0.0
2889;40669;Percoide 3mg/ml Momenta 60ml Solução Oral;01-2024;0.0
3070;55129;Hastes Flexíveis Sancare - 75 Unidades;01-2024;0.0
3313;49909;Lenço Umedecido Pampers Camomila 48 Unidades;01-2024;0.0
3653;26833;Hemitartarato De Zolpidem 10mg Genérico Geolab 30 Comprimidos;01-2024;0.0
3804;61249;Pé de Moça Pote com 20 unidades - Unidoces;01-2024;0.0
4471;32773;Mamadeira Natural Kuka Color com Bico Ortodôntico Rosa 70ml 1567;01-2024;0.0
4931;54937;Hemifumarato De Quetiapina 25mg Genérico Sandoz 60 Comprimidos;01-2024;0.0
5511;67694;Creme para Pentear Pentear Seda Juntinhos Moana Cachos Encantados 300ml;01-2024;0.0
6380;47401;Kit Máscaras Para Olhos com Ácido Hialurônico (2 Produtos) Océane;01-2024;0.0
7715;5557;Wafer sabor Chocolate com avelã 140g - Bauducco;01-2024;0.0
7867;15781;Composto Lácteo Milnutri Profutura 800g;01-2024;0.0
8623;29713;Bola De Massagem Cinza 9,0Cm - Hidrolight Bola 9Cm;01-2024;0.0
9567;18193;Máscara Capilar De Tratamento Dove 10 em 1 Nutrição 270g;01-2024;0.0
9892;8269;Ciclo 21 0,15mg + 0,03mg União Química 21 Comprimidos;01-2024;0.0
11291;52429;Losartana Potássica 50mg Genérico Prati, Donaduzzi 60 Comprimidos;01-2024;0.0
12013;49573;Citoneurin Control 1.000mcg P&G 30 Comprimidos Revestidos;01-2024;0.0
14038;10081;Mix Frutas Secas Pacote com 200g - Brasil Frutt;01-2024;0.0
14123;39229;Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg Genérico Merck 21 Comprimidos;01-2024;0.0
14850;49693;Óleo Corporal Paixão Flor de Baunilha 100ml;01-2024;0.0
15553;4165;Pé de Moleque Zero Açúcar - Assiflora - 22g;01-2024;0.0
17000;40525;Indosso 150mg Eurofarma 1 Comprimido;01-2024;0.0
17073;30409;L-CARN 2000 líquida Limão 480 ML Integralmédica;01-2024;0.0
18231;53497;Succinato De Solifecacina 5mg Genérico Ranbaxy 30 Comprimidos;01-2024;0.0
18937;49981;Ampola Pantene Restauração 45ml;01-2024;0.0
19892;28237;Clotrigel 20mg/g Glenmark 20g Creme Vaginal + 3 Aplicadores;01-2024;0.0
20753;15997;Suplemento Infantil Fortini Plus Sem Sabor 400g;01-2024;0.0
23422;27889;Aparelho de Depilar Gillette Venus Suave Sensitive 2 Unidades;01-2024;0.0
23753;709;Cílios Postiços Longo Natural Absolute New York Magiquick 603 Preto 1 Par;01-2024;0.0
24515;62677;Nimesulida 100mg Genérico Vitamedic 12 Comprimidos;01-2024;0.0
25447;15349;Caixa Família Exclusividade com 185g - Dadinho;01-2024;0.0
25654;55909;Creme para Pentear Seda Boom Definição Intensa 350ml;01-2024;0.0
26077;59125;Maleato de Enalapril 20mg Genérico Teuto 30 Comprimidos;01-2024;0.0
26551;35893;Kit Sabonete Líquido Intimo Lucretin Neutro 2 Unidades 200ml Cada;01-2024;0.0
27005;32617;Bico Para Mamadeira Kuka Big Universal 1 Unidade;01-2024;0.0
27462;36841;Dramin B6 25mg/ml + 5mg/ml Cosmed 30ml;01-2024;0.0
27473;4237;Nexium 20mg Astrazeneca 14 Comprimidos;01-2024;0.0
27765;17761;Loncord 20mg Diffucap 20 Cápsulas;01-2024;0.0
28539;27493;Prednisona 5mg Genérico Germed 20 Comprimidos;01-2024;0.0
29436;40861;Biscoito Recheado sabor Chocolate e Morango Pacote com 126g - Trakinas;01-2024;0.0
29885;40357;Aria 10mg Momenta 30 Comprimidos Revestidos;01-2024;0.0
32159;65320;Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg Genérico Merck 21 Comprimidos;01-2024;0.0
32988;26041;Zovirax 50mg/g GSK 10g Creme;01-2024;0.0
33162;68176;Bico Para Mamadeira Kuka Big Universal 1 Unidade;01-2024;0.0
34000;15229;Kit Shampoo Dabelle Abacate Nutritivo 250ml + Condicionador 200ml;01-2024;0.0
34223;6385;Primogyna 1mg Bayer 28 Drágeas;01-2024;0.0
34457;34681;Venzer HCT 16mg + 12,5mg Libbs 30 Comprimidos;01-2024;0.0
36403;10753;Kit Cadiveu Essentials Quartzo Shine - Proteína de Brilho - 2 Unidades;01-2024;0.0
36797;28021;Gel de Barbear 2 em 1 Gillette Fusion Proglide Hidratante 200ml;01-2024;0.0
37522;32065;Gel De Barbear King C.Gillette Menos Irritação 170ml;01-2024;0.0
38842;19417;Tônico Capilar Salão em Casa Cronograma Profissional 120ml;01-2024;0.0
39380;45637;Pregabalina 75mg Genérico Nova Química 30 Cápsulas;01-2024;0.0
39417;61465;Desogestrel 75mcg Genérico Uniao Quimica 28 Comprimidos Revestidos;01-2024;0.0
40438;46585;Tonico Capilar Fortalecedor OX Cosméticos Mari Maria Hair Vita Glow 30ml;01-2024;0.0
40880;67636;Bolsa Térmica de Gel Baby Termogel;01-2024;0.0
41028;54025;Esponja Ricca Makeup Perfect M Individual 1 Unidade;01-2024;0.0
41321;17257;Creme Depilatório Corporal Depimiel Com Argila Branca E Rosa Mosqueta 120g;01-2024;0.0
42404;60193;Spray Capilar Antifrizz Up2you 300ml;01-2024;0.0
42413;70208;Neovlar 0,25mg + 0,05mg União Química 63 Comprimidos Revestidos;01-2024;0.0
42687;22261;Esponja de Banho Ever Care Infantil 1 Unidade;01-2024;0.0
43571;60817;Minoxidil turbinado 120ml;01-2024;0.0
43685;27721;Aparelho de Barbear Gillette Mach3 Carbono Recarregável 1 Unidade;01-2024;0.0
44512;26473;Neovlar 0,25mg + 0,05mg União Química 63 Comprimidos Revestidos;01-2024;0.0
46453;55861;Creme Para Pentear Seda Cachos Definidos 300ml;01-2024;0.0
47192;66140;Kit Cadiveu Essentials Quartzo Shine - Proteína de Brilho - 2 Unidades;01-2024;0.0
47533;66278;Caixa Família Exclusividade com 185g - Dadinho;01-2024;0.0
48111;10417;Lapiseira Para Os Olhos Bruna Tavares Black 300mg;01-2024;0.0
48309;34153;Rifamicina 10mg/ml Genérico Legrand 20ml Spray;01-2024;0.0
49009;3445;Insit 25mg Apsen 30 Cápsulas Duras;01-2024;0.0
49014;15301;Óleo Capilar Mágico Dabelle Hair Oliva e Babosa 40ml;01-2024;0.0
49348;42877;Brimonidina 2mg/ml Genérico Neo Química 5ml Solução Oftálmica;01-2024;0.0
50519;52333;Cloridrato de Terbinafina 250mg Genérico Prati-Donaduzzi 28 Comprimidos;01-2024;0.0
50610;23713;Protetor Solar Labial FPS30 Ever You 3,6g;01-2024;0.0
51079;6097;Dalmadorm 30mg Bausch 30 Comprimidos Revestidos;01-2024;0.0
51449;12829;Pomada Bepantriz Derma Tatto 20g;01-2024;0.0
51546;55885;Creme para Pentear Pentear Seda Juntinhos Moana Cachos Encantados 300ml;01-2024;0.0
51894;21457;Lamotrigina 100mg Genérico Eurofarma 30 Comprimidos;01-2024;0.0
52025;19501;CHÁ MOROTEA - 30 dias - 30 sachês;01-2024;0.0
52753;47857;Océane Larissa Manoela Jelly Eye Shadow Pot - Sombra em Gel Translúcida 4g - Dragon;01-2024;0.0
56374;29449;Hiperico 100mg Herbarium 45 Cápsulas;01-2024;0.0
56562;28753;Palexis LP 50mg Grunenthal 30 Comprimidos;01-2024;0.0
56980;70064;Losartana Potássica 50mg Genérico Prati, Donaduzzi 60 Comprimidos;01-2024;0.0
58910;8953;Noripurum 10mg/ml Blanver 120ml Xarope;01-2024;0.0
60215;24349;Óleo Corporal Hidratante Farmax Lavanda 100ml;01-2024;0.0
60522;64393;Oxypynal 10mg Zodiac 10 Comprimidos;01-2024;0.0
60726;13657;Pasta de Dente Colgate Tripla Ação Menta Original 180g;01-2024;0.0
60752;27229;Dicloridrato de Hidroxizina 25mg Genérico Germed Pharma 30 Comprimidos;01-2024;0.0
61663;65734;Montelucaste 5mg Genérico Eurofarma 30 Comprimidos Mastigáveis;01-2024;0.0
62842;3649;Retemic 5mg Apsen 60 Comprimidos;01-2024;0.0
63257;12277;Varicoss Grb 15mg + 90mg 20 Drágeas;01-2024;0.0
63615;53173;Axetilcefuroxima 250mg Genérico Ranbaxy 10 Comprimidos;01-2024;0.0
65684;8713;Chocolate Bis Xtra Oreo 45g;01-2024;0.0
66319;49837;Fraldas Pampers Premium Care Recém-Nascido RN+ 36 Unidades;01-2024;0.0
68196;53077;Aceclofenaco 100mg Genérico Ranbaxy 12 Comprimidos;01-2024;0.0
68690;23677;Protetor Labial Ever You Ácido Hialurônico Vegano 3,6g;01-2024;0.0
68723;42337;Vitamina DPrev 7000UI Myralis 30 Comprimidos Revestidos;01-2024;0.0
69146;31057;Fio Dental Reach Johnsons Essencial 100m;01-2024;0.0
69856;58573;Bolsa Térmica de Gel Baby Termogel;01-2024;0.0
70276;45337;Cloridrato De Ciclobenzaprina 10mg Genérico Nova Quimica 15 Comprimidos;01-2024;0.0
70428;22801;Óleo de Rícino Ever Care 30 ml;01-2024;0.0
70786;3709;Biscoito cream cracker 164g - Triunfo;01-2024;0.0
70802;45589;Oxalato De Escitalopram 20mg Genérico Nova Química 30 Comprimidos Revestidos;01-2024;0.0
153;28705;Keltix 50mg Gross 10 Cápsulas;01-2024;1.0
485;28945;Gel De Barbear H2O Evolution Homem 100g;01-2024;1.0
848;30637;Absorvente Intimus® Noturno Suave com Abas 30 Unidades;01-2024;1.0
896;33181;Bombom Ouro Branco Lacta 21,5g;01-2024;1.0
2488;55729;Aval 320mg Supera 30 Comprimidos Revestidos;01-2024;1.0
2490;59245;Tramadol 50mg Genérico Teuto 10 Cápsulas;01-2024;1.0
2869;57001;Lenço De Papel Elite Softy's Folha Dupla Máxima Suavidade 150 Folhas;01-2024;1.0
3637;37957;Máscara de Tratamento Whey Fit Bomb 500g MedLeve;01-2024;1.0
4622;33469;Latika Whitening Bege Escuro SPF 15 - BB Cream 30g;01-2024;1.0
5280;63721;Óleo Essencial de Melaleuca (Tea Tree) 10ml – WNF;01-2024;1.0
5961;41413;Amoxicilina Tri Hidratada 500mg Genérico Multilab 21 Cápsulas;01-2024;1.0
6167;8857;Barra De Proteína Black Skull Torta Mousse De Maracujá 45g;01-2024;1.0
7682;37597;Gel Hidratante Intravaginal Relactagel 35g + 7 Aplicadores;01-2024;1.0
8604;36301;Biscoito Wafer Mundo Verde Seleção Recheio Coco Sem Gluten 50g;01-2024;1.0
10421;28465;Snack de Soja Good Soy Ervas Finas 25g;01-2024;1.0
11544;21565;Olmesartana Medoxomila 40mg + Hidroclorotiazida 12,5mg Genérico Eurofarma 30 comprimidos;01-2024;1.0
11833;1993;Colírio Cicloplégico 50mg/ml Allergan 5ml;01-2024;1.0
12024;6997;Aparelho de Barbear Bic Sensitive 7 Unidades;01-2024;1.0
12342;42205;Vitamina D DPrev 10.000UI Myralis 4 Comprimidos Revestidos;01-2024;1.0
12485;27061;Zobilar 3mg/ml Geolab 5ml Gotas;01-2024;1.0
12705;62413;Pomada Calmante para Bebês Vick BabyRub 12g;01-2024;1.0
13403;36253;Januvia 25mg MSD 28 Comprimidos;01-2024;1.0
13445;59845;Olmecor 40mg Torrent 60 Comprimidos;01-2024;1.0
13650;56593;Ampola De Tratamento Skafe 12x1  10ml;01-2024;1.0
14163;36733;Alektos Pediátrico 2,5mg/Ml Hypera 120ml Solução Oral;01-2024;1.0
14254;16705;Cera Quente em Barra Negra - Depil Bella - 250g;01-2024;1.0
14380;51757;Lápis de Olho Cremosa Natural Pink Cheeks Sport Eyepencil Preto 1,2 g;01-2024;1.0
14690;2401;Enjovix Flash 8mg Althaia 10 Comprimidos Orodispersiveis Menta;01-2024;1.0
14798;38077;Cetoprofeno 150mg Genérico Medley 10 Comprimidos Revestidos;01-2024;1.0
16393;1597;Bola Massageadora Dupla Diamond - Acte;01-2024;1.0
16701;39529;Glifage XR 750mg Merck 30 Comprimidos;01-2024;1.0
17874;67963;Protetor Solar Facial Helioderm FPS50 Com Cor 50g;01-2024;1.0
18021;13105;Hair Spray Fixador Cless Charming Forte 150ml;01-2024;1.0
18188;24433;Actifedrin 6mg/ml + 0,25mg/ml Farmoquímica 100ml Xarope;01-2024;1.0
19700;61561;Fosfato Dissódico de Betametasona 5mg/ml + Dipropionato de Betametasona 2mg/ml Genérico União Química 1 Ampola 1ml + 1 Seringa + 1 Agulha;01-2024;1.0
21182;38581;Dicloridrato De Hidroxizina 2mg/ml Genérico Medquimica 100ml Com Copo dosador;01-2024;1.0
21953;47209;Kit Esponja de Maquiagem Special Diamond Blend (3 Produtos);01-2024;1.0
22994;70937;Motraz 100mg Momenta 30 Comprimidos Revestidos;01-2024;1.0
23079;56329;Acertanlo 7mg/5mg Servier 30 Comprimidos;01-2024;1.0
23424;41149;Bombom de chocolate ao leite sabor com recheio de brigadeiro 55g - Montevergine;01-2024;1.0
23550;64225;Kit Adoçante Líquido Zero-Cal Stévia 80ml 2 Unidades;01-2024;1.0
24094;1801;Adoçante Líquido Adocyl Stevia 80ml;01-2024;1.0
24547;15961;Nutridrink Protein Senior Chocolate Danone 750g;01-2024;1.0
24662;35593;Óleo Finalizador Lola Argan Oil Proteção Térmica 50ml;01-2024;1.0
25408;59389;Micolamina 10mg/ml Theraskin 50ml Spray;01-2024;1.0
25419;18085;Gel de Limpeza Facial Dove Regenerative Efeito Matte & Antioleosidade 150ml;01-2024;1.0
25643;60829;Máscara de Argila Branca 60g - Ação clareadora, esfoliante e revitalizante;01-2024;1.0
25745;17773;Loncord 40mg Diffucap 20 Cápsulas;01-2024;1.0
26962;42457;Metronidazol 100mg/g Genérico Prati-Donaduzzi 50g Gel Vaginal;01-2024;1.0
27219;18025;Condicionador Dove Bond Intense Repair 250ml;01-2024;1.0
29730;10981;Hidratante Labial Carmed Fini Dentaduras 10g;01-2024;1.0
30071;17929;Manteiga Ghee Natural Dom Afonso 300g;01-2024;1.0
30850;47089;Kit Caneta Delineadora + Máscara Para Cílios Drama Lash Océane Edition (2 Produtos);01-2024;1.0
31918;27481;Prednisona 20mg Genérico Germed 10 Comprimidos;01-2024;1.0
33863;67949;Olmesartana Medoxomila 40mg + Hidroclorotiazida 12,5mg Genérico Eurofarma 30 comprimidos;01-2024;1.0
34030;11521;Mousse Modelador para Cabelos Charming Special Black 140ml;01-2024;1.0
34148;52945;Granola Classic Vanilla Puravida 180g;01-2024;1.0
34571;69906;Pielus MX 50mg/ml Mantecorp 100ml;01-2024;1.0
35756;21241;Cetoprofeno 150mg Genérico Eurofarma 10 Comprimidos De Liberação Prolongada;01-2024;1.0
35815;4669;Vaslip 40mg Zurita 30 Comprimidos Revestidos;01-2024;1.0
35974;35449;Máscara Capilar Lola Meu Cacho Minha Vida 450g;01-2024;1.0
37154;23509;Grampos para Cabelo Ever You Apliques 2 Unidades;01-2024;1.0
38333;8077;Insulina Wosulin-N 100UI/ml Biomm Frasco 10ml;01-2024;1.0
39035;41317;Cereal Infantil Multicereais Mucilon 600g;01-2024;1.0
41201;63673;Amolecedor de Cutículas e Fortalecedor de Unhas Querapro Podoprática 20ml – WNF;01-2024;1.0
41319;29389;Cyclofemina 25mg + 5mg Hemafarma 1 Ampola 0,5ml Injetável;01-2024;1.0
42557;70073;Enjovix Flash 8mg Althaia 10 Comprimidos Orodispersiveis Menta;01-2024;1.0
42606;37141;Pielus MX 50mg/ml Mantecorp 100ml;01-2024;1.0
44157;29365;Protetor Solar Facial Helioderm FPS50 Com Cor 50g;01-2024;1.0
44668;40585;Mobale 150mg Momenta Farma 30 Cápsulas;01-2024;1.0
45153;40069;Melatonina 5mg 100 cápsulas;01-2024;1.0
45273;15241;Tônico Hidrafortificante Dabelle Cachos da Onda 100ml;01-2024;1.0
46560;59101;Lamotrigina 100mg Genérico Teuto 30 Comprimidos;01-2024;1.0
46881;25933;Naramig 2,5mg GSK 4 Comprimidos;01-2024;1.0
47301;27793;Aparelho de Barbear Gillette Prestobarba3 Extra Suave 4 Unidades;01-2024;1.0
47403;40609;Motraz 100mg Momenta 30 Comprimidos Revestidos;01-2024;1.0
