Produto;Quantidade_Total;Frequencia_Vendas
Creme Hidratante Facial Anti-idade L'Oréal Paris Revitalift Laser X3 Diurno 50ml;406.0;14
Pomada de Hamamelis 5% para Hemorroida 30g;406.0;14
Creme para Depilação Gillette Venus com Óleo de Amêndoas 150mL;406.0;16
Óleo De Banana Ever You 30ml;406.0;16
Espuma De Higiene Intima NUAÁ Menopausa Sem Perfume 150ml;406.0;13
Bimatoprosta 0,3mg/ml Genérico Geolab 3ml Solução Oftálmica;406.0;14
Hipertonic 50mg/ml Ophthalmos 10ml Solução Oftálmica;405.0;13
Kit Shampoo Eudora Siage Hair Plastia 250ml + Condicionado Eudora Siage Hair e Plastia 200ml;405.0;14
Vaslip 20mg Biolab 30 Compromidos Revestidos;405.0;13
Neovlar 0,25mg + 0,05mg União Química 21 Comprimidos;405.0;15
Fixenato 35mg Germed 4 Comprimidos;405.0;14
Carvedilol 12,5mg Genérico Biosintética 30 Comprimidos;405.0;14
Cloridrato de Tramadol 50mg Genérico Legrand 10 Cápsulas;405.0;13
Atorvastatina 40mg Genérico EMS 30 Cápsulas;405.0;13
Escova Dental Bitufo Class Soft Extra Macia + Protetor de Cerdas 1 Unidade;405.0;13
Água Micelar Ever You Rosa Mosqueta 200ml;404.0;14
Protetor Solar Nivea Sun Kids & Babies FPS60 Pele Sensível 125ml;404.0;13
Mamadeira Mam Easy Active 270ml Cor Neutra 1 Unidade;404.0;14
LATIKA BB CREAM SPF 44  CLARO 08 30G - LATIKA BB CREAM 08 SPF 44  CLARO 30G;404.0;14
Cinarizina 25mg Genérico Ranbaxy Farm  30 Comprimidos;404.0;13
Protetor Solar Facial L'Oréal Paris Solar Expertise Antirrugas Com Cor FPS 60 40g;404.0;14
Snack Mucilon Meu Primeiro Lanchinho Abobrinha 35g;403.0;13
Dunia 35 2,0 + 0,035mg Melcon 63 Comprimidos;403.0;12
Uva Passa Escura Pacote com 200g - Brasil Frutt;403.0;14
Máscara Facial Petit Azul - Tecnident;403.0;14
Escitalopram  20mg/ml Genérico Eurofarma 15ml;403.0;15
Clonazepam 2,5mg/ml Genérico Geolab 20ml Gotas;403.0;14
Suco de Soja Ades Sabor Pêssego 200ml;403.0;14
Aldactone 25mg Pfizer 30 Comprimidos;403.0;14
FSG Mistura para bolo sem gluten 300g - Aminna;403.0;14
Colírio Zymar Xd 5mg/ml Allergan 3ml;402.0;15
Iumi ES 3mg + 0,02mg Libbs 30 Comprimidos Revestidos;402.0;14
Cloridrato De Donepezila 10mg Genérico Torrent Pharma 30 Comprimidos;402.0;13
Zyptan 10mg Zydus 2 Comprimidos;402.0;14
Desvenlafaxina 100mg Genérico Wyeth 28 Comprimidos;402.0;13
Amoxicilina 500mg + Clavulanato de Potássio 125mg Genérico Sandoz 21 Comprimidos;402.0;14
Acetona Beira Alta - 90ml;402.0;14
Elástico para Cabelo Ever Care de Tecido Verde 1 Unidade;402.0;13
Hemitartarato de Zolpidem 10mg Genérico Biolab 30 Comprimidos;402.0;14
Tranquinal 0,5mg Bagó 15 Comprimidos;402.0;15
Diazepam 10mg Genérico Pharlab 30 Comprimidos;402.0;13
Narix 0,5mg/ml Cimed 30ml Solução Nasal;402.0;14
Zoltec 150mg Pfizer 1 Cápsulas;402.0;14
Fralda Pampers Confort Sec XXXG 74 Unidades;401.0;15
Vizzela BB Cream Fps 30 - BB Cream 35g - BBCREAM04;401.0;13
Spray Retoque De Raiz Koleston Castanho Claro - 100ml;401.0;15
Bronzeador Australian Gold Spray Gel Clear 237ml;401.0;15
Vizzela Xoxo Fps 20 - Balm Labial 4g - Bitoquinha4g;401.0;13
Condicionador Elseve Hydra Detox 48h Anticaspa 400ml;401.0;13
Kit Aussie Bye Bye Frizz Shampoo 360ml + Condicionador 180ml;401.0;14
Isotônico Powerade Fifa World Cup Qatar 2022 Laranja 500ml;401.0;15
Creme Depilatório Facial Depi Roll Argan Oil 50g;401.0;14
Pasta de Dente Colgate OrthoGard Cuidado Ortodôntico 90g;401.0;14
Barra de Proteína Vo2 Protein Bar Integralmedica Chocolate 30g;401.0;16
Mecobe 1000mcg Myralis 30 Comprimidos Sublinguais;400.0;14
Rosa 10mg Farmoquímica 30 Comprimidos;400.0;12
Kit 3 tratamento de Minoxidil 60ml;400.0;14
Cílios Postiços Sintético Volumoso Absolute New York Eternity 5D Silk Lash Sapphire 201 Preto 1 Par;400.0;13
Esponja de Maquiagem - Flat Drop Océane Edition;400.0;15
Porta Leite em Pó Bebê Milk Powder Box Triangular Rosa - MAM;400.0;16
Granola Super 280g - Alquimya;400.0;12
Mamadeira Kuka Aquarela Big Orto Com Alça Rosa 330ml;400.0;14
Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 020;400.0;14
Protetor Labial Ever You Amora 3,6g;400.0;13
Olmy Hct 40mg + 25mg EMS 30 Comprimidos;400.0;13
Demaquilante Hada Labo Cleasing Oil Gokujyun com Ácido Hialurônico 200ml;400.0;14
Barra De Proteína Nutrata Whey Grego Dulce De Leche Havanna 40g;399.0;14
Creme Varicell para Varizes, Dores e Pernas Cansadas Pele Normal FQM 150g;399.0;13
Atensina 100mg Boehringer 30 Comprimidos;399.0;12
Retoque de Raiz L'Oréal Paris Spray Instantâneo Magic Retouch Louro Escuro 75ml;399.0;14
Máscara Facial Noturna com Melancia - Watermelon Sleep Mask 35ml Océane;399.0;12
Targin 5mg + 2,5mg Mundipharma 14 Comprimidos Revestidos;399.0;15
Adoçante Finn Xilintol 65ml;399.0;12
Barra de castanhas e sementes Caixa com 12 unidades - NutsBar;399.0;14
Sildenafila 50mg Genérico Legrand 8 Comprimidos Revestidos;399.0;13
Suco Ades com Soja Sabor Abacaxi 200ml;399.0;13
Batom Líquido Matte Fran by Franciny Ehlke Sensualizani 5 ml;399.0;15
Esponja de Banho Ponjita 3M Facial;399.0;13
Miosan Caf 10mg + 60mg Apsen 15 Comprimidos;398.0;14
Algodão Hidrófilo em Rolo 500 Gramas Nathalya;398.0;14
Sombra Líquida e Primer 2x1 Bruna Tavares BT Velvet Tangerine 6 ml;398.0;15
Ibuprofeno 400mg Genérico Cimed 10 Cápsulas Líquidas;398.0;15
Cera Depilatório P/ Pernas a Frio Tradicional - Depi Roll - 240g - Cera Depilatório p/ Pernas A Frio Tradicional - Depi Roll - 240g;398.0;14
Energético Engov Up Melancia 269ml;398.0;13
Geleia Capilar Seladora Widi Care Modelando a Juba 300g;398.0;13
Gelatina Lowçucar Sabor Maracuja Refil 200G;398.0;13
Diane 35 2,0mg + 0,035mg Bayer 21 Drágeas;398.0;13
Supermate Gaseificado Desinchá 269ml;398.0;14
Fini Beijos Morango 90g;398.0;15
Algodão Rolete com 100 24gr - Soft Plus;398.0;15
Syntocinon 40UI/ml Mylan 5ml Spray Nasal;397.0;14
Mitrip 25mg Myralis 30 Comprimidos Revestidos;397.0;13
Facoba 5mg/ml + 1mg/ml Legrand Pharma 5ml Solução Oftálmica;397.0;12
Protetor Labial Lip Ice Cube Fps 15 Baunilha;397.0;14
Loção Facial Pós-Barba Bozzano Mentolada Antibac 100ml;397.0;13
Succinato de Desvenlafaxina Monoidratado 50mg Genérico Medley 30 Comprimidos;397.0;14
Kit 8 Unid. Refrescos Magro Sabores Variados Zero Açucares 8G;397.0;12
Duphaston 10mg Abbott 28 Comprimidos Revestidos;396.0;12
Shakeira Mundo Verde Aloha 400ml;396.0;13
Vizzela Hello Brow! Marrom Claro - Gel Para Sobrancelhas 8g;396.0;13
Ezetimiba 10mg Genérico Althaia 30 Comprimidos;396.0;15
Mascara Para Dormir - Mercur Mascara Para Dormir - Mercur;396.0;14
Lamotrigina 100mg Genérico Eurofarma 30 Comprimidos;396.0;12
Kit Gel Dental Infantil Colgate Tandy com Flúor Morangostoso 2 Unidades 50g Cada - Kit Pasta de Dente Gel Infantil Tandy Morangostoso 2 Unidades de 50g;396.0;12
Cloridrato Ciclobenzaprina 5mg Genérico Biosintética 15 Comprimidos;396.0;14
Propionato de Clobetasol 0,5mg/g Genérico Neo Química 30g Pomada;396.0;13
Kit Nivea 2 Hidratante Milk Pele Seca e Extraseca 400ml;396.0;14
Kit Dove Nutrição Shampoo 350ml + Condicionador 175ml;396.0;13
Reparador Acquaflora Elixir  60ml;396.0;14
Tadalafila 5mg Genérico Geolab 30 Comprimidos;396.0;13
Creme Facial Antissinais Nivea Cellular Expert Filler FPS30 Dia 49g;396.0;14
Bauny Super Size Cor Preto - Máscara Para Cílios Alongados 8g;396.0;14
Dexametasona 4,0mg Genérico EMS 10 Comprimdos;396.0;17
Cloridrato de Donepezila 10mg + Cloridrato de Memantina 10mg Genérico EMS 7 Comprimidos Revestidos;396.0;14
Barra de Cereais Nutry Avelã com Chocolate 22g;396.0;16
Alginac 1000mg P&G 30 Comprimidos Revestidos;396.0;15
Condicionador Pantene Hidratação 175ml;396.0;13
Vitamina D Dprev 14.000UI Myralis 4 Comprimidos Revestidos;396.0;15
Suplemento Vitamínico LAVITAN Cálcio + Vitamina D 1.000 UI com 60 Comprimidos Revestidos;396.0;13
Gel Secativo Asepxia Diminui a Inflamação das Espinhas 15g;395.0;14
Celestrat 2mg/25mg União Química 120ml Xarope;395.0;14
Tônico Facial Colágeno Samana Collagen System 150ml - Tônico Face e Olhos Samana Collagen System;395.0;14
Duelle 2mg Zydus 63 Comprimidos;395.0;14
Vizzela Carimbo e Caneta Delineadora Line e Stamp - 2ml;395.0;14
Chocolate Ao Leite Lacta Recheio Sonho De Valsa 98g;395.0;15
Gel Lubrificante Íntimo KY Original 50g;395.0;14
Elástico para Cabelo Ever You Preto 12 Unidades;395.0;13
Máscara Capilar Eudora Siàge Cica Therapy 250g;395.0;13
Prolopa BD 125mg Roche 30 Comprimidos;395.0;14
Percof 6mg/ml Eurofarma 120ml Xarope;395.0;13
Mamadeira Super Evolution com Bico em Látex 150ml 0m+ Lillo;395.0;13
Lyrica 25mg Pfizer 14 Cápsulas;395.0;13
Bamifix 600mg Chiesi 20 Drágeas;395.0;15
Barra de Nuts Nutry Morango 30g;395.0;15
Océane Eyeliner Pen Mariana Saad by Océane Caneta Delineadora 1,8g - RealRoseGold-MarianaSaad;395.0;15
Whey Protein Isolado - 5 Sachês  Sabor Baunilha;394.0;13
Maleato de Timolol 0,5% Genérico Neo Química 5ml;394.0;14
Tadalafila 20mg Genérico Cimed 4 Comprimidos;394.0;16
Adoçante líquido 200ml - Assugrin;394.0;14
Beyoung Flex Blender - Esponja Versátil Para Maquiagem;394.0;15
Mamadeira Kuka Aquarela com Bico Ortodôntico Azul  250ml 1466;394.0;13
Curvex Modelador De Cílios Merheje Preto 1 Unidade;394.0;13
Cloridrato de Clindamicina 300mg Genérico Teuto 16 Cápsulas Gelatinosas;394.0;14
Mari Maria Creamy Matte - Batom Liquido 4ml - Classy;394.0;12
Adoless 0,060mg + 0,015mg Farmoquímica 28 Comprimidos Revestidos;394.0;14
Haldol 5mg Janssen 20 Comprimidos;394.0;13
Cera Cremosa Facial Depilsam de Micro-Ondas Maracujá 40G;394.0;15
Lenços de Limpeza Demaquilantes Nivea 3 EM 1 Ação Refrescante 25 Unidades;394.0;13
Sinvastacor 20mg Sandoz do Brasil  30 Compirmidos;394.0;14
Proteína Vegana True Vegan - Doce de Leite 34g;394.0;15
Suco Integral Villa Piva Uva Tinto com Hortelã 300ml;394.0;13
Sombra Em Bastão Essence Blend & Line 02 Oh My Ruby 1,8g;394.0;14
Olmy HTC 40mg + 12,5mg Brace Pharma 30 Comprimidos;393.0;14
Pó Descolorante Azul Aloe Vera E Silicone Amend 300g;393.0;12
Óleo Essencial De Alecrim Energizar 10ml Multilaser Saúde - HC123;393.0;14
Energético Monster Energy 473ml;393.0;12
Pó Descolorante Ultra Rápido Ervas E Proteínas Refil Yamá - 300g;393.0;13
Bombom Garoto Serenata de Amor 16g;393.0;14
L-CARN 2000 líquida Laranja 480 ML Integralmédica;393.0;12
Kit Miss Frandy - Cílios Postiços com 3 Pares e Uma Pinça;393.0;16
Telmisartana 40mg Genérico Althaia 30 Comprimidos;393.0;12
Toalhas Umedecidas Ever Care Adulto 80 Unidades;393.0;13
Inpruv Dk 7.000UI + 100mcg Apsen 30 Comprimidos;393.0;13
Creme Dental Colgate Kids Sem Fluor 50g;393.0;15
Paleta de Sombras - Glam To Go Palette Nádia Tambasco By Océane 9,5g;393.0;13
Prednisona 20mg Genérico Neo Química 10 comprimidos;393.0;14
Diane 35 2mg + 0,035mg Bayer 63 Drágeas;393.0;13
Sinvastatina 20mg Genérico Novartis 30 Comprimidos Revestidos;393.0;16
Fórmula Infantil Nestogeno 1 400g;393.0;13
Bilastina 20mg Genérico Eurofarma 30 Comprimidos;393.0;14
Alopurinol 300mg Genérico Prati 30 Comprimidos;392.0;14
Chocolate Bel Moranguete 25g;392.0;13
Nimesulida 100mg Genérico Neo Química 12 Comprimidos;392.0;15
Captopril 25mg Genérico Geolab 30 Comprimidos;392.0;12
Cera Depilatória Cremosa Corporal Depilsam para Microondas Mel Pote 200g;392.0;13
Chá branco 500mg 120 Cápsulas;392.0;14
Hair Spray Amend Ultra Forte Valorize 400ml;392.0;14
Pantoprazol 20mg Genérico Biosintética 28 Comprimidos;392.0;13
Otociriax 2mg/ml + 10mg/ml Farmoquímica 5ml Suspensão Otológica;392.0;14
Kit Lenço Umedecido Ever Baby Camomila 4 Pacotes com 96 Unidades;392.0;14
Fórmula Infantil Aptanutri Profutura 3 800g;392.0;13
Fralda Turma da Mônica Baby XG 42 Unidades;391.0;12
Sabonete Líquido Dove Baby Hidratação Glicerinada Refil 400ml;391.0;13
Myrbetric 50mg Astellas 10 Cápsulas;391.0;13
Snack Mucilon Meu Primeiro Lanchinho Laranja e Banana 35g;391.0;12
Preservativo Olla Play 6 Unidades;391.0;15
Creme Bed Head After Party Smooth 50ml;391.0;14
Pasta de Dente Infantil Oral-B Kids Disney Princesas 50g;391.0;15
Óleo Capilar Elixir Ceramidas Beautycolor 40ml;391.0;14
Cronobe Complex 100mg + 100mg + 5mg Biolab 30 Comprimidos;391.0;15
Absorvente Interno Intimus® Discreto Super 8 Unidades;391.0;15
Escova Dental Oral-B Sensitive Indicator Extra Macia 2 Unidades + Fio Dental Satin Floss;391.0;14
Gel Secativo Ever You Pele Mista a Oleosa 20g;390.0;15
Absorvente Externo Sempre Livre Adapt Plus Suave 32 Unidades;390.0;12
Máscara Cílios 5 em 1 Volume - 6g - Payot - Máscara Payot Cílios 5 em 1 Volume 6g;390.0;13
Máscara Capilar Tresemmé Brilho Lamelar 400g;390.0;15
Cetoconazol 200mg Genérico Cimed 30 Comprimidos;390.0;16
Cherry 2mg + 0,03mg Melora 21 Comprimidos + 7 Placebos;390.0;14
Adapaleno 1mg/g Genérico Medley 30g Gel;390.0;13
Valda Xilitol 36g;390.0;12
Maleato De Enalapril 10mg Genérico Vitamedic 30 Comprimidos;390.0;14
Óleo Essencial de Capim Limão 10ml - Laszlo;390.0;14
Óleo Corporal Infantil Hidratante Pampers 110ml;390.0;14
Dermomax 40mg/g Biosintética 5g Creme;390.0;13
Piranha de Cabeli Zalike Acrílico Mini 3 Cores 12 Unidades;390.0;14
Bb Cream Clareador Fps44 - Latika - Bege Médio - BB Cream Clareador FPS44 - Latika - Bege Médio;390.0;13
Lenço Umedecido Pampers Higiene Completa 48 Unidades;390.0;14
Tantin 50mg Biolab 28 Comprimidos;390.0;15
Fórmula Infantil Nestogeno 1 800g;390.0;16
Predsim 20mg Mantecorp Farmasa 10 Comprimidos Revestidos;390.0;15
Kit Aparelho de Barbear Bic Comfort 3 Pele Sensível 4 Unidades;390.0;14
Bauny - Bruma Matte 100ml;389.0;14
Perfume Masculino Parfum Brasil Apollo Azure 100ml;389.0;14
Creme Para Barba de Respeito Beard Calm 30ml;389.0;13
Vastarel Mr 35mg Servier 30 Cápsulas;389.0;13
Bolsa De Gelo Flexível Média;389.0;13
Modelador De Cílios Belliz Preto 616;389.0;14
Gelatina Capilar Soul Power Modeladora Black Gold Gelatine 400g;389.0;15
Tônico Antioxidante Natural C Agradal 200ml;389.0;13
Hair Spray Fixador Cless Charming Extra Forte Black 150ml;389.0;12
Hemifumarato de Quetiapina 100mg Genérico Biolab 30 Comprimidos;389.0;13
Barra de Proteína Vo2 Protein Bar Cookies 30g;389.0;16
Suco Integral Villa Piva Uva Tinto 300ml;389.0;13
Fumarato de Quetiapina 25mg Genérico Actavis 30 Comprimidos;389.0;12
Adoçante dietético em pó 120g - Tal e Qual;389.0;14
Payot Cor Preto À Prova D'água - Delineador Líquido 2,5ml;389.0;14
Indosso 150mg Eurofarma 1 Comprimido;388.0;13
Esomeprazol 20mg Genérico Ranbaxy 28 Comprimidos Revestidos;388.0;13
Singulair 4mg Organon 30 Comprimidos Mastigáveis;388.0;17
Fórmula Infantil Aptamil AR 800g;388.0;13
Suplemento Alimentar Nutren Protein Chocolate 260ml;388.0;13
Bebida Láctea UHT YoPRO Baunilha 15g de proteínas 250ml - Bebida Láctea UHT Baunilha Zero Lactose Yopro Danone 15g Proteínas 250ml;388.0;14
Kit Aparelho De Barbear Descartavel Gillette Prestobarba 3 Sens 4 Unidades;388.0;13
Alopurinol 100mg Genérico Medley 30 Cápsulas;388.0;13
Kit Adoçante Aritritol 65ml + 65ml;388.0;13
Máscara De Tratamento Amend Intensiva Complete Repair 300g;388.0;12
Catharine Hill - Lápis de Contorno Labial Duna;388.0;15
Espuma Cremosa de Limpeza Vita Derm Cleanser;387.0;14
Chocolate Bis ao Leite Flowpack 126g;387.0;14
Removedor de Esmalte Zulu 90ml;387.0;15
Insulina Humulin R 100UI/mL Eli Lilly Refil Para Caneta 2 Unidades 3ml;387.0;15
Rosustatin 20mg Mepha 30 Comprimidos;387.0;13
Tônico Capilar Antioleosidade - 60Ml;387.0;12
Bebida Proteica NotCo NotShake Protein 16g de Proteina Panqueca de Banana com Canela 250ml;387.0;13
Bolsa De Gelo Flexivel Grande;387.0;13
Mari Maria Creamy Matte - Batom Liquido 4ml - Fancy;387.0;13
Aparelho de Barbear Gillette Fusion5 + 1 Cartucho;387.0;13
Vitamina D Addera D3 10.000UI  Hypera 10 Comprimidos;387.0;13
Pomada para Prevenção de Assaduras Dermodex Prevent 60g;386.0;12
Esponja de Banho Ponjita 3M Kids As Princesas;386.0;16
Océane Mariana Saad Ms 15 - Pincel Para Marcação do Côncavo;386.0;15
Inspra 50mg Upjohn Brasil 30 Comprimidos Revestidos;386.0;12
Maxalt 10mg Supera 2 Comprimidos;386.0;13
Massageador Roller Pro Acte T222;386.0;14
Algodão Em Discos Dupla Face Cremer 100 Unidades;386.0;16
Absorvente Always Noites Tranquilas Tamanho XG Cobertura Suave 26 Unidades;386.0;15
Escova Interdental Soft Picks GUM Original 40 Unidades;386.0;13
Elástico para Cabelo Ever You Preto 8 Unidades;386.0;13
Desin Apple Cider 10sch 30g;386.0;14
Tônico Capilar Love Beauty and Planet Crescimento Saudável 120 ml;386.0;14
Escova de Cabelo Ever You Modelo Oval de Madeira para Bolsa 1 Unidade;386.0;14
Wafer sabor Chocolate 140g - Bauducco;386.0;13
Bebida de Castanha de Caju e Pará A Tal da Castanha 1l;386.0;12
Insulina Novolin R 100UI/ml Novo Nordisk 10ml Ampola;385.0;13
Cloridrato De Nortriptilina 75mg Genérico Ranbaxy 30 Cápsulas;385.0;14
Formocresol 10ml - Maquira;385.0;17
Máscara De Tratamento Love Beauty And Planet Smooth And Serene 190g;385.0;13
Fórmula Infantil Aptamil Profutura 1 400g;385.0;13
Tracta HD Ultrafino - Pó Compacto 9g - Dark-129g;385.0;16
Divelol 25,0mg Baldacci 60 Comprimidos;385.0;16
Annita 500mg Farmoquímica 6 comprimidos;385.0;13
Desincha Moro Laranja Hibiscus Desinchá 30sch 45g;385.0;14
Tônico Equilibrante Pele Mista a Oleosa Higiporo 120ml - Davene;385.0;12
Isotônico Sorox Bebida Hidratante Tangerina 8 Íons Zero Açucar 550ml;385.0;14
Suco Del Valle Mais Pêssego 290ml;385.0;14
Vimpat 50mg UCB Biopharma 14 comprimidos revestidos;385.0;14
Catharine Hill Angel Wings by Pri Lessa  - Base Alta Cobertura  40ml - A1;384.0;12
Ablok 25mg Biolab 30 Comprimidos;384.0;14
Viagra 50mg Pfizer 1 Comprimido;384.0;14
Cloridrato De Sibutramina Monoidratado 15mg Genérico Nova Química 30 Cápsulas;384.0;12
Máscara de Tratamento Dove Ritual de Crescimento em 1 Minuto 500g;384.0;13
Kit  Olhos Descansados - Massageador Para Olhos de Quartzo + Máscara Para Olhos de Pepino + Máscaras Para Olhos com Hydrogel (3 Produtos) Océane;384.0;13
Escova de Dente Colgate Slim Soft 4 unidades;384.0;13
Pantoprazol 40mg Genérico Cimed 42 Comprimidos;384.0;14
Óleo em Gel Capilar Seda Boom Volumão Power 200ml;384.0;16
Suplemento Alimentar Líquido Reign Melon Mania 473ml;384.0;13
Bebida Láctea Uht Piracanjuba Whey Morango Zero Lactose 250ml;384.0;14
Trifamox IBL BD 200/50mg Bago  30ml;384.0;12
Branco de Espanha - Asfer - 1000g (Cód. 25.0009);384.0;16
Tônico Revitalizante Payot Vitamina C 220ml;384.0;14
Chá de Limão Nutren Fresh 200ml;384.0;13
Barra De Proteína Black Skull Brownie De Chocolate 45g;384.0;14
Barra de Proteína Bold Thin Cookies & Cream 40g;384.0;12
Creme para Pentear Johnson's Baby Cachos dos Sonhos 200ml;383.0;14
Escova para Limpar Mamadeiras 2 em 1 First Moments Rosa Fisher Price - BB1061;383.0;13
Infralax 300mg + 30mg + 125mg + 50mg EMS 15 comprimidos;383.0;13
Nutridrink Protein Sabor Morango Danone 200ml;383.0;15
Protopic 0,3mg/g Leo Pharma 10g Pomada;383.0;12
Lápis Delineador Coral Larissa Manoela By Océane - Colorful Eyeliner Lollipop 1,2g;383.0;13
Fita Dental Com Cabo Ever Care 50 Unidades;383.0;15
Fralda Babysec Ultrasec Galinha Pintadinha G 64 Unidades;383.0;15
Paracetamol 500mg + Fosfato de Codeína 30mg Genérico Neo Química 12 Comprimidos;383.0;17
Magnen B6 Marjan 30 Comprimidos Revestidos;383.0;14
Manivasc 10mg Chiesi 14 Comprimidos;383.0;12
Imovane 7,5mg Sanofi 20 Comprimidos;383.0;12
Desogestrel 75mcg Genérico Legrand 28 Comprimidos Revestidos;383.0;14
Cloridrato de Hidroxizina 25mg Genérico Legrand 30 Comprimidos;383.0;14
Biscoito Passatempo Cookie Chocolate 130g;383.0;13
Base Líquida Natural Eudora Niina Secrets Hidra Glow 100 30 ml;383.0;14
Desloratadina 0,5mg/ml Genérico Aché 60ml Xarope + Seringa Dosadoura;383.0;14
Conduvaz 450mg + 50mg Mabra 60 Comprimidos;383.0;13
Concor 2,5mg Merck 30 Comprimidos Revestidos;383.0;16
Risperidona 2mg Genérico Teuto 30 Comprimidos Revestidos;382.0;13
Água Micelar Nivea Solução de Limpeza 6 em 1 200ml;382.0;13
Synthroid 137mg Abbott 30 Comprimidos;382.0;13
Hizofito 150mg Quesalon 30 Comprimidos;382.0;14
Colírio Loteprol 5mg/ml Bausch 5ml;382.0;14
Esperson 2,5mg/g Sanofi 20g Pomada;382.0;12
Óleo Essencial de Laranja Amarga 10ml – Terra Flor;382.0;15
Absorvente Interno OB Super ProComfort 16 Unidades;382.0;15
Kit 2 Bicos Para Mamadeira Smart Flow 6m+ Fluxo Médio - NUK;382.0;12
Cloridrato de Olopatadina 2mg/ml Genérico Ranbaxy 2,5ml 1 Frasco;382.0;15
Condicionador Pantene Bambu 250ml;381.0;16
Cílios Postiços Curto Absolute New York Istabeauty Garnet 304 Preto 1 Par;381.0;13
Condicionador Pantene Bambu 150ml;381.0;14
Lenço Umedecido Baby Lavanda Ever Care 96 Unidades;381.0;14
Complemento Alimentar Sustagen Kids Sabor Morango 350g;381.0;15
Batom Líquido Matte Essence 8h Matte 03 Soft Beige 2,5ml;381.0;13
Kit Protetor Solar Australian Gold - Protetor Facial FPS 50 50 g + Protetor Corporal Gel Creme FPS 50 200 g;381.0;14
Lip Balm Hidratante Fran By Franciny Ehlke Stick Tint Pink 6,3 g;381.0;14
Pipoca Caramelo com Flor de Sal Mundo Verde 75g;381.0;13
Loção Autobronzeador Anasol Bronze - 150g;381.0;14
Hidratante Labial Nivea Mickey e Amigos Minnie Original 4,8g;381.0;13
Hemifumarato De Quetiapina 25mg Genérico Nova Química 30 Comprimidos;381.0;14
Enjovix Flash 8mg Althaia 10 Comprimidos Orodispersiveis Menta;381.0;15
Kit Elseve Glycolic Gloss Shampoo 375ml + Condicionador 170ml;381.0;14
Lápis Para Olhos Maybelline Color Sensational Preto 1 Unidade;381.0;13
